attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,43,29463772,0,,awesome,5,CHM444,"1. Hot 2. Knowledgeable 3. Approachable 4. Engaging lectures 5. Makes any chemistry course worthwhile 6. Applicable to the real world 7. Not a hypocrite because he has drugs in trial 8. HIGHLY RECOMMEND!!!! 9. Hilarious with lots of stories 10. Ill mention again, HOT!",01/16/2018,5.0,5.0,,5,N/A,5.0,5.0,1,Yes,1516143076000,Yes,4928,Yes,,N/A,"['Respected', 'Amazing lectures', ""Skip class? You won't pass.""]",people,people
Mandatory,good,poor,good,18,26954969,1,,awesome,5,CHM444,best proff by far- amazing and extremely nice,09/05/2016,1.0,1.0,,5,N/A,5.0,5.0,1,No,1473074637000,Yes,4928,Yes,,N/A,[],person,people
Mandatory,average,good,poor,37,26228403,37,,poor,2,CHM444,"Useless ,never replies to emails, didn't show up to the only tutorial he offered, moved midterm without  consulting students, 1st mark was received past the last drop date. He's cocky, as a medicinal chemist you'd think he'd know that chemistry alone is useless in drug discovery. Biologists have known for years what you're only discovering now.",04/04/2016,5.0,5.0,,1,N/A,1.5,1.5,1,No,1459789221000,N/A,4928,Yes,,N/A,[],people,people
Mandatory,good,good,good,6,25088024,5,,good,4,CHM243,"The course is hard, but not because of the teacher but because of the material. Let's face it, orgo is NOT easy. If you want a good grade, you need to study. If you do not study, you won't pass. It is that simple! But if you study well and you know your stuff inside out, you will get a good grade. DO practice problems, attend class, and seek help!",08/03/2015,4.0,4.0,,4,It's my life,4.0,4.0,1,Yes,1438612335000,Yes,4928,Yes,,A+,['Clear grading criteria'],people,people
Mandatory,good,average,good,6,25085352,3,,good,4,CHM243,"Gunning is an amazing prof! The issue is that the course is hard because its organic chemistry. It is absolutely possible to get a 4.0 in this class. You just need to put in the effort. On my first term test I got a 78, but I ended the course with a 4.0. Read the textbook and do the questions at the end of the chapters. ",08/02/2015,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1438478061000,N/A,4928,Yes,,A+,"['Clear grading criteria', 'Lots of homework']",people,people
N/A,good,average,good,27,23300689,4,,awesome,5,CHM243,"One of the best professors I've had at utm. He's clear, articulate, and makes lectures fun with stories. Actually inspired me to take more orgo courses. In terms of difficulty the course/ tests/ and exam were very straightforward and fair. You can definitely do well and enjoy the course if you put the effort in. Wish he'd teach more courses.",05/22/2014,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1400786940000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,26,23182348,3,,good,4,CHM243,Worth sitting in the front row every lecture,05/06/2014,3.0,3.0,,4,It's my life,4.0,4.0,1,Yes,1399417603000,N/A,4928,N/A,,N/A,[],people,people
Mandatory,good,average,good,25,22808723,1,,awesome,5,CHM243,Possibly the hottest prof I have encountered so far at UTM <3. Very clear and knows his stuff well!,01/31/2014,3.0,3.0,,4,It's my life,4.5,4.5,1,Yes,1391138058000,N/A,4928,N/A,,INC,[],person,people
Mandatory,good,average,good,13,22767006,1,,awesome,5,CHM243,Profs should not be allowed to be so attractive....,01/17/2014,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1389982690000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,poor,good,22,22122396,2,,awesome,5,CHM243,"Amazing prof and amazing course, loved it so much i actually changed to a chem major. Go to his office hours because he gives you good hints/short-cuts. Test were a breeze if you studied, just make sure you memorize any mechanisms you were taught. Synthesis is always the easiest part of his tests, doing the mechanisms is where people lose marks",09/15/2013,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1379253446000,N/A,4928,N/A,,N/A,[],people,people
Mandatory,good,good,good,8,22109257,1,,awesome,4,CHM243,"Gunning really knows his stuff when it comes to CHM243. He makes clear and detailed notes, not much emphasis on the textbook. Very approachable in his office hours, and always answers any questions. Most of all, he is very fair when it comes to the tests and exam. Study hard and you'll do well in his course. Take his biology jokes lightly, lol.",09/07/2013,4.0,4.0,,5,Really into it,4.5,4.5,1,Yes,1378516660000,N/A,4928,N/A,,A-,[],person,people
N/A,good,average,good,2,21827784,4,,good,4,CHM243,"His tests were very fair. He also made lectures interesting by sharing stories. His tutorials were really helpful because he did practice problems. Overall, he was pretty great and I wouldn't mind taking another course with him.",05/25/2013,2.0,2.0,,4,It's my life,4.0,4.0,1,Yes,1369524103000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,11,21817181,1,,awesome,5,CHM243,"This was a challenging course for alot of people, so make sure to study hard. Dont leave it until the last minute, and do past exam problems. He was a really nice prof, and really funny. Make sure to go and get help from him during office hours.",05/23/2013,3.0,3.0,,5,Meh,5.0,5.0,1,Yes,1369319729000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,2,21812400,1,,good,4,CHM243,"Go through the lecture slides and textbook.. material seems overwhelming at first but after you memorize the reagents and reactions, the questions become no-brainers. Not a hard course at all.",05/22/2013,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1369249401000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,4,21731667,1,,awesome,5,CHM243,"Best chemistry prof I've ever had at UTM, made organic chem more interesting,always related its usefulness to other fields...esp medicine, and his classes were exciting,fun,.. But of course u need to study hard...just like any other university course.Tests(and marking) are fair",05/10/2013,3.0,3.0,,4,Low,4.5,4.5,1,Yes,1368213834000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,good,average,0,21443640,1,,average,4,CHM243,"His entire lecture slides are just pictures from the book, except he removes the diagrams and draws them in class. His lectures are also a bit choppy, so if you want a flow, then definitely read the textbook. Other than that, he's a fun prof",03/25/2013,4.0,4.0,,2,Meh,3.0,3.0,1,Yes,1364171485000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,0,21115990,2,,good,4,CHM243,"Other than his stupid stories about Steeve, he is an interesting prof who clearly explains the material and gives a lot of good examples!",12/18/2012,3.0,3.0,,4,It's my life,4.0,4.0,1,No,1355854471000,N/A,4928,N/A,,N/A,[],people,people
