attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,0,32264955,0,,awful,1,CHM347,"Probably one of the worst professors I've had at the school. Lectures are rushed and his writing is extremely unclear. He expects people to learn important concepts with 5 minutes of class left and ends class 10 minutes late. He gives assignments that include content he never taught before. If you don't need to take this course with him, don't.",10/05/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1570286864000,No,4928,Yes,,WD,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass.""]",people,people
N/A,poor,good,poor,0,30652151,1,,awful,1,CHM341,His handwriting is the messiest of all!! Rude prof! Always end class later than scheduled and rushed through syllabus and expects you to understand new materials at the very last few minute of class,11/03/2018,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1541239365000,No,4928,Yes,,N/A,[],person,people
Mandatory,good,good,good,0,28376357,0,,good,4,CHM341394395,"He really cares about the success of his students, and is always available for help. He will make sure you understand the material. Organic is had but the marking is slightly lenient. The lab course is similar CHM231/243 labs, except you take NMR/IR spectra and make multiple products per lab. It's impossible to get under a 70 in the lab course",05/24/2017,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1495642903000,Yes,4928,Yes,,N/A,"[""Skip class? You won't pass."", 'Lecture heavy', 'Accessible outside class']",people,people
Mandatory,average,average,average,0,25015105,0,,good,3,CHM341,He was a really great professor.  You can tell how much he genuinely enjoys the subject he teaches. He cares for his students and is always available if you need help. I do think that his tests are on the difficult side but once you are familiar with his style of questions you understand how to study for them. Start your assignments early!,07/03/2015,3.0,3.0,,4,Sorta interested,3.5,3.5,1,Yes,1435939564000,N/A,4928,Yes,,B-,"['Caring', ""Skip class? You won't pass."", 'Inspirational']",people,people
N/A,good,good,good,0,22567009,0,,awesome,4,CHM347,Most approachable prof I've ever had. Enthusiastic about what he does and extremely helpful. Relatively fair tests. Definitely one of the profs I'll always remember.,12/16/2013,5.0,5.0,,5,Low,4.5,4.5,1,Yes,1387153988000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,22012536,0,,awesome,5,CHM347CHM362,"Easily one of my favourite profs at U of T. His knowledge, enthusiasm and dedication to the courses and to helping students is paramount.",07/31/2013,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1375273008000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,average,0,21116048,0,,average,3,CHM347,"This course is seriously hard and detailed! If you don't have to take it, don't! It is very interesting but takes a lot of time and memorization of various reactions for carbohydrates, peptides/amino acids, lipids and nucleic acids",12/18/2012,4.0,4.0,,3,Really into it,3.0,3.0,1,Yes,1355854718000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,poor,0,18302659,2,,poor,2,CHM362,"This Proff. is extremly rude. He lowered the class average since everyone did well on the first test. Also, hes probably the wierdest proff in all of UofT. I urge people not to take his course. He is not fair at all when it comes to his test.",03/23/2011,3.0,3.0,,1,Meh,1.5,1.5,1,No,1300882640000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,good,0,17077851,0,,awesome,5,CHM362,"This is probably the hardest course in terms of work load.  You have to know all the metabolic pathways, mechanisms and know to solve bioenergetic problems using thermodynamic equations.  Over all, the prof is helpful and clear but you HAVE to study 3x harder in this course than you did in CHM243.",04/28/2010,5.0,5.0,,4,It's my life,4.5,4.5,1,Yes,1272469691000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,15396698,0,,good,3,CHM362,"I think its good idea to visit his office hours, he helps alot!",01/20/2009,3.0,3.0,,4,Really into it,3.5,3.5,1,Yes,1232491949000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,good,1,11440083,0,,good,3,CHM361,Dr. Strautmanis is one of a kind.,01/31/2006,5.0,5.0,,5,Really into it,4.0,4.0,1,N/A,1138736436000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,0,11186642,0,,awesome,5,CHM361,"Patient, thorough, enthusiastic teacher. Very approachable and helpful.",12/16/2005,3.0,3.0,,5,Sorta interested,5.0,5.0,1,N/A,1134743695000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,good,0,10465709,0,,good,3,CHM361362347,"Prof. Strautmanis is a very educated, intellectual who loves to share his enthusiasm with his students. He is very helpful and a pleasure to be a student of.",09/30/2005,3.0,3.0,,5,Sorta interested,4.0,4.0,1,N/A,1128106797000,N/A,4928,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,10148524,0,,poor,1,CHM361362,"Worst handwriting ever! Sucks the life out of something that could potentially be interesting. I have to agree about the ring though, it's bigger than him!",08/22/2005,4.0,4.0,,2,Sorta interested,1.5,1.5,1,N/A,1124692617000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,3479725,0,,average,3,CHM347,"lectures so fast he makes mistakes, chalk talk kinda hard to follow.  bad tendency to rush through a topic and then emphasize it in the tests/exams. Sports the absolute best ring ever!!!",03/20/2005,3.0,3.0,,3,Low,3.0,3.0,1,N/A,1111351524000,N/A,4928,N/A,,N/A,[],people,people
