attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,1,29429529,0,,poor,2,ECO100,Thick with 2 Cs,01/10/2018,5.0,5.0,,2,N/A,2.0,2.0,1,No,1515596545000,Yes,4928,Yes,,B,"['Participation matters', ""Skip class? You won't pass."", 'Lots of homework']",people,person
N/A,good,average,good,0,28191930,0,,awesome,5,ECO100,"I thought Staub was a great professor. A lot of people complain about the difficulty of the class but as long as you do the assignments and go to class, you'll be fine. She gives out lecture notes that make it really easy to follow along in class. If you study for the exams, getting an A on them is very doable.",05/02/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1493762695000,Yes,4928,Yes,,A,"['Lots of homework', 'Clear grading criteria']",people,people
Mandatory,poor,good,poor,1,26589028,1,,awful,1,ECO100,Panjoth Kuthi si. Legit didnt know how to teach. Ruined the whole class over.,05/16/2016,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1463415296000,N/A,4928,Yes,,N/A,[],person,person
Mandatory,average,good,average,3,25515840,1,,poor,2,ECO100,"Would spend much time trying to get technology to work if it isnt. Lectures are confusing didnt do well on tests even though understood course work, doesnt give answers to practice problems or tutorials. Will wait for everyone to be quite and will go over lecture.",12/01/2015,5.0,5.0,,2,Low,2.0,2.0,1,Yes,1448988246000,N/A,4928,Yes,,C-,"['Tough grader', ""Skip class? You won't pass.""]",person,people
Mandatory,good,average,good,2,25189772,7,,awesome,4,ECO100,This prof really cares about student learning.,09/15/2015,2.0,2.0,,5,Really into it,4.5,4.5,1,Yes,1442306683000,Yes,4928,Yes,,N/A,"['Tough grader', 'Clear grading criteria']",people,people
Mandatory,average,average,average,3,25109891,0,,average,2,ECO200,"A Professor with extremely bad teaching skills, she tries hard but class always ends up losing attention. Fails in responding to questions and always answers with i will get back to you. Try to avoid at all times.",08/11/2015,3.0,3.0,,3,Low,2.5,2.5,1,Yes,1439252199000,N/A,4928,Yes,,N/A,[],people,people
N/A,average,good,average,1,24955189,0,,average,3,ECO100,"Gets distracted easily, if the technology doesnt work shell spend too much time trying to fix it. Lectures can be confusing, doesnt give answers to practice problems or tutorials.",06/10/2015,4.0,4.0,,3,Low,3.0,3.0,1,Yes,1433964743000,N/A,4928,Yes,,N/A,"[""Skip class? You won't pass."", 'Tough grader']",people,person
N/A,average,good,average,1,24921144,0,,average,2,ECO100,if you don't go to tutorials and lectures you're screwed,05/30/2015,4.0,4.0,,3,Low,2.5,2.5,1,Yes,1433002225000,N/A,4928,Yes,,N/A,"['Tough grader', 'Get ready to read']",people,person
N/A,average,average,poor,6,24747058,1,,poor,2,ECO100,You can do well in Professor Staub's class if you do the practice problems and tutorial activities. She is quite confusing and does not provide answers to practice problems and she barely helps. The textbook didn't help at all. I still managed to get an A in her class by doing practice problems and tutorial activities. ,05/05/2015,3.0,3.0,,1,Low,1.5,1.5,1,No,1430850266000,N/A,4928,Yes,,N/A,[],person,people
Mandatory,poor,good,poor,4,24658498,0,,awful,1,ECO100,Lecture notes are useless compared to the material we are tested on. ,04/23/2015,5.0,5.0,,1,Low,1.0,1.0,1,Yes,1429818128000,N/A,4928,Yes,,N/A,"['Tough grader', 'Get ready to read']",people,people
N/A,average,good,poor,5,24639725,0,,poor,2,ECO100,"Not very helpful. Terrible lectures, lecture notes are almost useless.",04/21/2015,4.0,4.0,,1,Sorta interested,1.5,1.5,1,Yes,1429639138000,N/A,4928,Yes,,N/A,[],people,people
Mandatory,good,average,good,2,24628076,6,,awesome,4,ECO100Y,"She is a very enthusiastic professor. She consistently send out e-mail summarizing what she has discussed on class every weekend.  Her tests are basically base on tutorial activities' worksheets, so do study those thoroughly.  For the online quizzes on MyEcoLab, it is quite useful for she doesn't put MC questions on the tests.",04/20/2015,2.0,2.0,,5,Really into it,4.5,4.5,1,Yes,1429532163000,N/A,4928,Yes,,B+,"['Caring', 'Participation matters', 'Gives good feedback']",people,people
N/A,average,good,poor,1,24595520,1,,poor,2,ECO100,Going to class is definitely necessary.,04/14/2015,5.0,5.0,,1,Sorta interested,1.5,1.5,1,Yes,1429035706000,N/A,4928,Yes,,N/A,"[""Skip class? You won't pass."", 'Tough grader', 'Lots of homework']",person,person
