attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,average,good,0,21321491,0,,awesome,4,FAH200101,"he makes jokes but has a dull speech, so you have to pay attention to get his jokes. super nice and super helpful",02/05/2013,2.0,2.0,,5,Really into it,4.5,4.5,1,Yes,1360061828000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,17823932,0,,average,2,FAH203,"One of the worst professors I've ever had. I don't feel like taking any other Greek Art course in my entire life. His lectures consist of an endless list of terms. His &quot;xeroxes&quot; are incomprehensible. Super conservative, one cannot think outside the box, just repeat what he says. No space for analysis or discussion.",11/27/2010,3.0,3.0,,3,Sorta interested,2.5,2.5,1,Yes,1290901453000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,poor,average,0,16514173,0,,good,3,FAH204,"hilarious prof, everything was comical right down to the slide projector from 1972, and by the end of the class you'll have about 100 handwritten xeroxes to sift through. Nice enough guy, easy marker, grammar deductions are brutal! go to the grammar classes!!",12/10/2009,1.0,1.0,,4,Really into it,3.5,3.5,1,Yes,1260413407000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,14773246,0,,awesome,4,FAH204,Awesome Prof. Very helpful and understanding. Easy marker for assignment but kills you on the final exam. Material is easy. Textbook is an easy read.,08/25/2008,2.0,2.0,,5,It's my life,4.5,4.5,1,Yes,1219687829000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,11591874,0,,awesome,4,GRECOROMANART,what a guy!!! love the millions of xerox's.. totally a great teacher tho!!! gotta love the man!,03/20/2006,3.0,3.0,,5,Really into it,4.5,4.5,1,N/A,1142879119000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,11048589,0,,average,3,GREEKART,Most Hilarious man youll ever see. He doesnt know how to use a computer so he handwrites everything and gives you 11 x 17 xeroxs that youre expected to bring to class everytime.  LOL and he takes attendance of his lectures by passing around a huge file folder with everyones name on it and you initial to say you were there. Hes great though,12/04/2005,3.0,3.0,,3,Really into it,3.0,3.0,1,N/A,1133716225000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,0,10564480,0,,awesome,5,ROMANART,"ENOUGH WITH THE XEROXES! Hey, but otherwise he's great.",10/07/2005,1.0,1.0,,5,It's my life,5.0,5.0,1,N/A,1128716733000,N/A,4928,N/A,,N/A,[],people,people
Mandatory,good,average,good,0,10059141,0,,awesome,5,ARTINTRO,"&quot;The rotulus model is at the front for those who did not see it last week.&quot; Extremely thorough man. Nice glasses, Andy Warhol-ish appearance.",07/25/2005,3.0,3.0,,4,It's my life,4.5,4.5,1,N/A,1122319154000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,3405207,0,,awesome,4,FAH203,This guy is the bestest prof ever!  I loved watching his early class routine of arranging his things from his array of cardboard folders..  His take-home assignments actually made me learn a lot more than any test could.  I learned a lot in his class.  He made things interesting.  Great prof!,03/01/2005,2.0,2.0,,5,Low,4.5,4.5,1,N/A,1109655579000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,0,3334137,0,,awesome,5,FAH203,What are you talking about! He's the sweetest prof ever! And such a good teacher. Its nearly impossible to get a bad mark in his class!,02/08/2005,1.0,1.0,,5,It's my life,5.0,5.0,1,N/A,1107856499000,N/A,4928,N/A,,N/A,[],people,people
N/A,poor,average,poor,0,2534326,0,,awful,1,GREEK,"retire now please, and burn your cardboard folder",10/10/2004,3.0,3.0,,1,It's my life,1.0,1.0,1,N/A,1097403836000,N/A,4928,N/A,,N/A,[],people,people
