attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,1,31097312,0,,awesome,5,ECO365,The best prof. I had in university so far. His lectures are amazing and just study from the lecture notes and notes you take in lecture and the problem sets/past tests. There are no surprises whatsoever. At the end of the exam he apologized because the average for the final was low (even though the test was fair) and curved the average to 73%,12/19/2018,2.0,2.0,,5,N/A,5.0,5.0,1,No,1545214290000,Yes,4928,Yes,,A+,"['Respected', 'Amazing lectures', ""Skip class? You won't pass.""]",people,person
Not Mandatory,good,average,good,1,30932115,0,,good,4,ECO365,"Really good professor, really good knowledge in a lot of different fields of Economics (Macro, Micro, econometrics). I liked the fat that he puts models (as ASAD or ISLM) in perpective. Most available professor I've ever have, so quick at answering questions in emails.",12/09/2018,3.0,3.0,,4,N/A,4.0,4.0,1,No,1544372075000,Yes,4928,Yes,,N/A,"['Inspirational', 'Accessible outside class', 'Gives good feedback']",people,person
N/A,good,good,good,1,21488254,0,,awesome,5,ECO349,Best prof I've ever had. Go to every class and really know the material.,04/04/2013,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1365102326000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,good,average,0,20959265,0,,good,4,ECO349,"ECO349: Go to every lecture, otherwise you'll fall very behind. Test and exams are really difficult. Only thing that helps is a stock project to boost your mark. He expects you to know materials (which weren't taught) from 2nd year. Does many proofs, and you have to derive them on the exam. Quite a number of graphs as well.",12/05/2012,5.0,5.0,,3,Sorta interested,3.5,3.5,1,No,1354720686000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,17011851,0,,good,4,MGT438,"A good prof. He constantly repeats that economics is harder than commerce and he's probably right. His lecture notes are important, especially the proofs he does and puts on the exams. He keeps the class average relatively high which is what most 4th year profs at universities such as UofT should do.",04/17/2010,2.0,2.0,,4,It's my life,4.0,4.0,1,Yes,1271517805000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,15080099,0,,awesome,5,ECO202,"I took this course over the summer, and now I LOVE macro!!!! If you want to do well in this course than 1)do the readings and questions in the textbook 2)attend all lectures and make good notes. 3)past tests for eco208 and 202! The entire focus is on how a shock affects ur graphs.. if you can do that, you cannot end with a grade lower than 80!",12/01/2008,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1228148688000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,14748328,0,,awesome,5,ECO202,Amazing professor- he is very helpful in the clas and his office hours. goes out of his way to help his students out- the math in the class shouldn't be loathed because he goes thru a mini lecture on the concepts before he dishes the complicated formulae out. Overall... one of the BEST ECO PROFS!,08/17/2008,2.0,2.0,,5,Sorta interested,5.0,5.0,1,Yes,1218931385000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,average,0,12864444,0,,good,5,ECO202,My first day of of eco 202 I saw a man walking through CCT and thought -what is that weirdo doing lurking around the school and you guessed it - it was professor gangon.  Love the jokes - love the outfits - not so much a fan of the lecture.,02/14/2007,3.0,3.0,,2,Meh,3.5,3.5,1,Yes,1171478036000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,12762938,0,,average,3,ECO202,Lousy professor!!!!!! can't teach and thinks he's very funny. Tries to make simple things sounds difficult. He's just a sessional lecturer,01/11/2007,3.0,3.0,,3,Sorta interested,3.0,3.0,1,Yes,1168546762000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,0,12233757,0,,awesome,5,ECO202,very easy proff like Anderson.Lets you use a cheat sheet.Text book usage is minimal and you can get by on lectures.I got an 85%by Putting  in effort when listening to lecture and  study one hour after lecture .,09/14/2006,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1158278122000,N/A,4928,N/A,,N/A,[],people,people
