attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,31841296,0,,good,4,SOC263,This prof was by far one of my favorites. She is extremely straight forward her lectures are quick and concise. Would definitely take this prof again.,05/10/2019,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1557531479000,Yes,4928,No,,A-,"['Lecture heavy', 'Caring', 'Inspirational']",people,people
Mandatory,good,average,good,0,31756039,0,,good,4,SOC275,"Having Prof. Samuel teaching SOC275 was a pleasure. She has 3 test @ 25% each and an annotated bibliography @ 25%. TA's provided good feedback on the assignment and students did well on both tests and the assignment. Make sure to read the textbook - this is essential for your success in the course. Overall, good prof and lecture's were detailed.",05/03/2019,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1556855816000,Yes,4928,Yes,,B,"['Respected', 'Amazing lectures', 'Get ready to read']",people,people
Not Mandatory,good,average,good,1,29146044,0,,awesome,5,SOC263,"SOC263, 3 non-cumulative tests - 25% each, 1 assignment - 25%. No exam. Her tests are all MCQ and T/F - some of the wrong choices don't relate to the topic at all, so the question are super straight forward. She is also very inspirational and has great passion teaching sociology. This is coming from a guy who doesn't major or minor in sociology",12/12/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1513043852000,Yes,4928,Yes,,A+,"['Clear grading criteria', 'Inspirational']",people,person
N/A,average,average,average,0,28506392,1,,average,3,SOC244,"Only had three tests (two worth 25% and one 50%), always let class out early, tests in class have multple choices and an essay portion, lots of reading, often in class has a very pessimistic attitude and often repets stuff from soc263 but still enjoyable class",07/04/2017,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1499198543000,Yes,4928,Yes,,N/A,"['Test heavy', 'Graded by few things', 'Get ready to read']",person,people
N/A,average,average,average,0,28492537,0,,average,3,SOC263,"She's very helpful, has three tests that are all multlpe choices and are really easy and straightforward and one essay. Lectures are straightforward and really intersting definitly take her for this course.",06/28/2017,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1498661083000,Yes,4928,Yes,,N/A,"[""Skip class? You won't pass.""]",people,people
Mandatory,good,poor,good,2,26896300,0,,awesome,5,SOC244,The multiple choice quizzes are hard,08/15/2016,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1471280964000,Yes,4928,Yes,,C,"['Inspirational', 'Lecture heavy', 'Gives good feedback']",people,people
N/A,good,average,good,9,25132376,2,,awesome,4,SOC263,"Do whatever it takes to register in her courses. After 4 years of uni, i've had her 4 times and she never disappointed. Very very fair marker. Best professor on campus hands down. Helps everyone, very kind, very approachable. Knows your name. I respect Professor Samuel very much. ",08/18/2015,3.0,3.0,,5,Really into it,4.5,4.5,1,Yes,1439938693000,Yes,4928,Yes,,N/A,"['Respected', 'Gives good feedback']",people,people
Not Mandatory,average,average,average,2,25112877,4,,average,2,S0C263,"i dont understand why does she focus so much on US , other than that she is a pretty chill prof . Her lectures are extremely boring though , and she repeats the same line multiple times  she is pretty boring in nature , but the class itself is really easy so take it during school year with another prof if u wanna skip the boredom during summer!  ",08/11/2015,2.0,2.0,,4,Sorta interested,3.0,3.0,1,Yes,1439331262000,N/A,4928,Yes,,N/A,['Get ready to read'],people,people
N/A,good,poor,good,7,24910682,2,,awesome,5,SOC362,"She is the most amazing prof that I have ever come across. She is the most helpful, kind, polite and caring. She actually understands students and not act like other mean profs. I could take all the courses that are instructed by her.",05/27/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1432763942000,Yes,4928,Yes,,A-,"['Respected', 'Gives good feedback']",people,people
N/A,good,poor,good,2,22637814,0,,awesome,5,SOC227,"I really liked this professor so much. She is very simple but elegant! She loves to help out each and every student! If you give in the best input, then it's easy to get a minimum of B in professor Samuel's class!",12/21/2013,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1387668015000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,5,22578512,1,,awesome,5,SOC227,"Just as she said on the first day of class, ""it's a fairly fairly straightforward class"". The class consisted of 3 tests and an annotated bibliography all worth 25% each. The tests are definitions and long answers, and you get the long answer questions beforehand. As long as you attend class, or at the very least read the textbook, you'll be fine.",12/16/2013,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1387229577000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,4,21226073,0,,awesome,5,SOC244,"BEST prof ever! So nice, so easy, so approachable. Fun class, interesting material! she's the best!!! gives you the questions, and lecture notes, what more can you ask for!",01/07/2013,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1357599739000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,average,4,20630524,1,,good,4,SOC263,"She's amazing and helpful. Easy grader, the class was not hard, didn't require much.",09/06/2012,1.0,1.0,,3,Really into it,3.5,3.5,1,Yes,1346954789000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,4,20630429,0,,good,4,SOCF,"Good Prof. She gives the questions before the test and her tests are based on the readings. The readings are not hard, and if you go to lecture, she goes over the readings so if your confused, she will clairify what it was about.",09/06/2012,2.0,2.0,,4,Sorta interested,4.0,4.0,1,Yes,1346952489000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,2,20476766,0,,awesome,5,SOC332,Good prof. Good course.  Readings were a bit hard. She is very nice and approachable if you need any help.,07/09/2012,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1341840811000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,2,20465410,0,,awesome,5,SOCSOC,"Really good prof. Very clear and organized. Just attend lectures, she gives all the exam questions in her lectures plus a study guide for the exam. Easy.",07/04/2012,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1341398889000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,average,1,20440388,3,,poor,2,SOC244,Her lectures are very confusing; she goes off topic alot and very boring. Her tests are long;all written q's. the exam was written and very long. she expects you to read ALOT and to know every little detail about a theorist/topic.,06/25/2012,4.0,4.0,,2,Really into it,2.0,2.0,1,Yes,1340583595000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,0,20065051,0,,good,4,SOC244,Clear extensive lectures based on readings from txtbook. Nth too interesting. 2 Essays 2 exams. Consisted of shorter answers and long answers. Provided list of definition guideline that will be in midterm. She likes to take portions of info out of the slides so you go to class and fill those missing info out as she goes over it.,04/17/2012,3.0,3.0,,4,Sorta interested,4.0,4.0,1,Yes,1334674862000,N/A,4928,N/A,,N/A,[],people,people
