attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,32881852,0,,good,4,PSY393,"This was a really interesting class but get ready for a TON of memorization. You'll be okay without the textbook unless you need to have the concepts explained further, but overall the tests were based on the lectures. Burton explains things well, she says &quot;um&quot; a lot which can get distracting, but she makes sure you understand. Very kind too",01/31/2020,4.0,4.0,,4,N/A,4.0,4.0,1,No,1580445859000,Yes,4928,Yes,,B+,"['Accessible outside class', 'Lecture heavy', 'Caring']",people,people
Mandatory,good,average,good,0,31255831,0,,awesome,5,PSY270,One of the best professor at UofT. Fair Midterms and Exams. She is also very considerate if you have a personal problem. The labs were tough! Few MC questions taken from the textbook!,01/14/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1547477054000,Yes,4928,Yes,,A,"[""Skip class? You won't pass."", 'Caring', 'Respected']",people,people
Mandatory,good,good,good,0,31223626,0,,awesome,5,PSY270,"This course is those courses that if you make efforts you will see reflection on your grades. Talk to her if you have question!! The best Prof ever, I could not suggest more! The course if lecture based, but you still need to read the text book, the tbh the question from the text book are kind of challenging, and the first term test is bit hard. GL",01/08/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1546971931000,Yes,4928,Yes,,A-,"['Amazing lectures', 'Caring', 'Clear grading criteria']",people,people
Mandatory,good,average,good,0,30305429,0,,awesome,5,PSY270,"I took this course strictly to fulfill a program requirement. Prof Burton made lectures bearable for a topic I had little interest in. She is super understanding if you need an extension, timely with her emails, &amp;overall a very caring professor. She only teaches cog psych, but I would totally take another course with her if she taught a diff topic!",06/28/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1530202736000,Yes,4928,Yes,,A,"['Lecture heavy', ""Skip class? You won't pass."", 'Gives good feedback']",people,people
Mandatory,good,average,good,0,26812557,0,,awesome,5,PSY372,"Best prof ever! ive had her for 270, 371, and 372, these are literally all the ones she teaches. She is consistently fair, interesting, and an overall great person (really kind). Her classes are all pretty unique which made it interesting, unlike some profs who have the same syllabuses for their classes. Goes in my books as one of my fav psyc profs",07/17/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1468799421000,Yes,4928,Yes,,N/A,[],people,people
Mandatory,good,average,good,1,26779365,0,,good,4,PSY372,"Content is tough to wrap head around, especially experiments.  Tests were all SA out of around 50 mark total. Grades on tests were either very good or very bad. Lecture heavy so attend, record lectures, type out on slides and study off that. Study as to recall on test and not recog. Go to office hours for lecture or paper help, that makes a diff.",07/04/2016,3.0,3.0,,4,N/A,4.0,4.0,1,No,1467647498000,Yes,4928,Yes,,A+,"['Lecture heavy', ""Skip class? You won't pass.""]",people,person
Not Mandatory,good,good,good,0,26740683,0,,awesome,5,PSY270,"Really nice person, and easy test. Just study and you can get a really good mark.",06/20/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1466417256000,Yes,4928,Yes,,N/A,"[""Skip class? You won't pass."", 'Caring', 'Gives good feedback']",people,people
Mandatory,good,average,good,1,26444704,0,,awesome,5,PSY270,"Lectures are important and make sure to visit the professor if you have any questions.  Tests and essays were graded fairly.  Focus more on lecture notes but going through the textbook would definitely provide you a better understanding in class material.  If you put the effort into this course, you would get the result that you expect.  Good luck!",05/02/2016,3.0,3.0,,4,N/A,4.5,4.5,1,Yes,1462232024000,N/A,4928,Yes,,N/A,"['Gives good feedback', 'Respected', 'Clear grading criteria']",people,person
Mandatory,good,average,good,2,25241090,1,,good,4,PSY270,"i took this course cuz im majoring in psych and this is the least horrible option out of the 3 u have to choose from, so i have no interest in cognitive psych. you only have to open the textbook if you need more clarification on something. make detailed notes in class and study from that and the tests will be easy. 2 lap reports were annoying doe",10/09/2015,2.0,2.0,,4,Meh,4.0,4.0,1,No,1444416491000,N/A,4928,Yes,,B+,"['Caring', 'Lecture heavy']",person,people
Mandatory,average,good,average,1,25210414,2,,average,2,PSY270,"Took this course in the summer, she's approachable but the way she teaches, its boring ",09/26/2015,5.0,5.0,,3,Sorta interested,2.5,2.5,1,Yes,1443227291000,N/A,4928,Yes,,N/A,"['Lecture heavy', ""Skip class? You won't pass."", 'Tough grader']",people,person
Mandatory,good,average,good,4,25077594,0,,awesome,4,PSY270,"Lectures are long, but Burton is an AMAZING PROF. She is passionate about Cognitive Psych, which makes you really want to learn. ATTEND ALL LECTURES AND TAKE PLENTY OF NOTES ON THE EXPERIMENT SHE PRESENTS IN CLASS. Study from past tests. Ask questions, attend study sessions she organises for test preparation. Do all this and it's an easy A :)",07/29/2015,2.0,2.0,,5,Sorta interested,4.5,4.5,1,No,1438208504000,N/A,4928,Yes,,A-,"[""Skip class? You won't pass."", 'Lecture heavy', 'EXTRA CREDIT']",people,people
Mandatory,average,average,average,5,24774153,0,,average,3,PSY270,"I Had her for Cognitive psychology, got 82%. You can do well by : Not missing lectures, slides are very brief and incomplete (lot of info added on to it in class). Learn everything on the slides FIRST then the text. pay particular attention to EXPERIMENTS & research STUDIES featured in slidesdiscussed in lectures, they feature heavily on the tests",05/08/2015,3.0,3.0,,3,Sorta interested,3.0,3.0,1,Yes,1431049453000,N/A,4928,Yes,,A-,"[""Skip class? You won't pass."", 'Clear grading criteria', 'Get ready to read']",people,people
N/A,good,average,good,1,24763649,0,,awesome,4,PSY270,The best prof I have had at UTM so far! You need to keep up with readings and go to lectures. She is always willing to help and organizes life-saving prep sessions before tests and exams. The course itself has a lot of content but she does a great job of making it interesting. ,05/07/2015,3.0,3.0,,5,Really into it,4.5,4.5,1,Yes,1430979469000,Yes,4928,Yes,,N/A,"['Tough grader', 'Get ready to read']",people,person
Mandatory,good,good,good,1,24736638,1,,awesome,5,PSY374,"She's a wonderful proff. She gives clear feedback, great lecturer, and very interesting. Very organized and responsive, I had a blast. ",05/04/2015,4.0,4.0,,5,Really into it,5.0,5.0,1,No,1430767234000,N/A,4928,Yes,,N/A,"['Clear grading criteria', 'Amazing lectures', 'Gives good feedback']",person,person
N/A,average,good,average,2,24595386,0,,good,3,PSY270,"Shes a really nice professor, explains her slides well and offers help for testsexams. But the tests and exam was pretty hard. You gotta for it her class cause its alot of info. I only studied the lectures and got screwed over when a question from the reading came up in the test. Study the lectures and read the textbook!!! ",04/14/2015,4.0,4.0,,4,Really into it,3.5,3.5,1,Yes,1429034459000,N/A,4928,N/A,,N/A,"['Lecture heavy', 'Tough grader']",people,people
N/A,average,average,average,1,24448505,1,,average,2,PSY270,"Christine is clearly interested in the subject she's teaching and you can tell she puts effort into her lectures. She could explain things a little clearer. Tests aren't too hard, if you try hard and keep up with readings and lectures you'll do fine. The review sessions before tests shows she cares and are helpful!",03/10/2015,3.0,3.0,,3,Low,2.5,2.5,1,Yes,1426002861000,N/A,4928,Yes,,N/A,"[""Skip class? You won't pass."", 'Lecture heavy']",person,person
N/A,good,poor,good,1,24306093,0,,awesome,5,PSY371,Debates were engaging. Content delivery was clear and concise. Encouraged self-inquiry by providing journal articles and encouraged stimulating discussions. Lectures were organized in a conducive manner to your learning and comprised of discussions that helped with understanding more than talking in front of the class for 3 hours. ,01/19/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1421679248000,N/A,4928,Yes,,N/A,"['Participation matters', 'Group projects', 'Gives good feedback']",people,person
N/A,good,average,good,1,24231533,0,,awesome,5,PSY270,"very kind professor, she's really understanding and helpful. Her lectures are pretty dry but that's because the material is really dry. She's a nice person but she isn't too engaging. Things can get a little boring, but, being a cog psy professor, she understands when you have lapses in attention and is more than happy to repeat herself.",01/05/2015,2.0,2.0,,4,Really into it,4.5,4.5,1,Yes,1420471521000,Yes,4928,Yes,,N/A,"['Lecture heavy', 'Get ready to read']",people,person
Mandatory,good,average,good,1,24184714,0,,good,4,PSY270,"Such a nice prof. she keeps the class intrigued during 3 tedious hours, helps throughout the semester, if you read the text properly and go to lectures (you can miss a few) you will probably do good on the test. Lab reports are grade boosters if you talk to your T.A and figure out what they want specifically! ",12/25/2014,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1419471243000,N/A,4928,Yes,,B+,"['Inspirational', 'Get ready to read', 'Gives good feedback']",people,person
Mandatory,good,average,good,2,23216333,0,,awesome,4,PSY270,"Write down everything from her lectures, memorize all experiments, get past tests to practice SA questions, do past exam MC questions since she repeats. The textbook is necessary if you want to get a 90 and not a 70 because the MC is tricky and tests on some of the textbook. Makes sure you read textbooks but dominantly practice past MC on exam!",05/10/2014,2.0,2.0,,5,Really into it,4.5,4.5,1,Yes,1399743584000,N/A,4928,N/A,,A+,[],people,people
Mandatory,good,poor,good,0,22881556,5,,awesome,5,PSY270,One of the best professors ever. I really enjoyed her class and it was beneficial for my learning curve at UofT. I worked really hard and it really payed off. Result = 68. Upon analysis: you need to read the book and try to attend some lectures and you will ace it too. Conclusion=cognitive abilities will improve and big enjoyment course.,03/03/2014,1.0,1.0,,5,Meh,5.0,5.0,1,Yes,1393864344000,N/A,4928,N/A,,C+,[],people,people
N/A,good,average,good,0,22043032,0,,awesome,5,PSY270,Good prof. explains everything very clearly and patiently. really helpful,08/10/2013,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1376153096000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,21932425,1,,good,4,PSY270,"No need for textbook, tests are lecture-based. Tests are easy. TAs mark differently between themselves so pray for a good TA. Lectures are okay, not too boring but not interesting either.",06/28/2013,3.0,3.0,,4,Sorta interested,4.0,4.0,1,No,1372436091000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,0,21683973,0,,awesome,5,PSY270,"Caring, patient, passionate and organized. By far, one of the best professor I've had here at UTM. She always willing to help and valued her students opinions. Not only does she clarify what the textbook does not cover, so goes beyond the text and adds her own insight.",05/06/2013,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1367833795000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,21589309,0,,good,4,PSY270,"Her tests take some getting used to but other than that, she's really nice! And her classes go by quickly! Attending class is a MUST because her lectures are info overload! As long as you go to the lectures you don't really need the textbook. It's just more for extra info about experiments / definitions :)",04/23/2013,3.0,3.0,,4,Low,4.0,4.0,1,No,1366745252000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,21278891,0,,awesome,5,PSY393,"BEST PROF EVER. She is super sweet and amazing at what she does. Really makes sure you understand the material. I've had 3 classes with her! This course is sort of tough but remember that it gets easier the more lectures you attend and questions you ask her. A good prof = a good understanding of the material, so don't get discouraged!",01/20/2013,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1358686848000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,20756781,0,,awesome,5,PSYCH393,I had 3 classes with her! She is one of the best profs at utm!,10/30/2012,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1351638279000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,20464347,0,,awesome,5,PSY270,The prof is nice. She is helpful  and tries to make class interesting although some material was boring. Tests are heavily lecture oriented and the book is used mainly as for filling stuff in.,07/03/2012,2.0,2.0,,4,Really into it,4.5,4.5,1,Yes,1341346795000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,20240998,0,,awesome,5,PSY270,"Wonderful Prof! I really enjoy her lectures, she holds extra office hours and really tries to help out her students get good marks. Lab reports were a challenge so I lost some marks for them but I did well on final and got an A. Her tests are really straightforward and she even hints which concepts will be on the tests.",05/09/2012,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1336580059000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,average,0,20133790,1,,good,4,PSY270,"She is O.K. She has soo many slides and she is very thorough with the examples she uses to help explain concepts the class needs to know. She is not much help with her tests or exams, does not prepare u well enough. Her voice can be annoying at times during a 3 hour lecture and sometimes boring. Attend the review sessions",04/26/2012,3.0,3.0,,3,Low,3.5,3.5,1,No,1335482200000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,1,20084495,0,,awesome,5,PSY270,"Love love love her! Cognitive is seriously interesting. She is absolutely wonderful - attend all of her classes though! She has a greater emphasis on her lecture notes and uses the textbook for multiple choice mainly. Super cute as a button and reeeeally approachable. Gotta work hard to get the grade, but totally worth it :).",04/19/2012,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1334873702000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,3,19515769,0,,awesome,5,PSY374,"Got an A-. Tests are MC, SA, and LA. Majority of MC is textbook material, mostly results of studies... SA is definitions/explanations, mostly her lecture notes, but she'll throw in textbook defs to throw you. LA is an amalgamation of studies from lecture. Attendance is MANDATORY otherwise the SA and LA will kill you. Do your work, don't fall behind",12/14/2011,3.0,3.0,,4,Really into it,4.5,4.5,1,Yes,1323905675000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,19309180,0,,awesome,5,PSY270,Amazingg Prof! She knows how to explain unlike other profs. Tests aren't that hard if you study the lecture notes and do the readings. But Multiple Choice are hard. Need to know the material well to do well in this course.,11/24/2011,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1322165207000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,good,0,19090260,0,,good,4,PSY270,"Good proff. Fun and interesting. Hard marker, tests were long. Useless labs to do like every other week.",10/20/2011,4.0,4.0,,4,Sorta interested,4.0,4.0,1,Yes,1319132737000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,1,18937338,0,,good,4,PSY270,"Loved her! How to get a 4.0 in her course: attend class, study her lectures thoroughly, know the charts/diagrams in the textbook, get the past tests for an idea of the type of questions she asks (BUT dont rely on them! she doesnt repeat too many questions), and ***attend office hours***. And viola, your GPA wil thank you.",08/20/2011,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1313878660000,N/A,4928,N/A,,N/A,[],people,person
