attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,32948642,0,,awesome,5,SOC231,"My Absolute Favourite Professor at UTM. I honestly wish he thought more classes! So kind and very inspirational. He is very caring, remembers his students and encourages everyone to do their best, making him such an amazing professor. His tests are extremely easy and he gives you time in advance to prepare. The Assignments are amazing. Just Perfect",03/03/2020,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1583277033000,Yes,4928,Yes,,A+,"['Amazing lectures', 'Caring', 'Inspirational']",people,people
Mandatory,good,average,good,0,30994436,0,,good,4,SOC231,"Zaheer is genuinely a good professor, he cares about the success of his students. He gives out the test questions for the midterms, and the 2 assignments are straight forward and easy to do well on. The lectures can be very long and confusing but reading the textbook and looking over your lecture notes helped a lot for the test and assignments.",12/12/2018,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1544639554000,Yes,4928,Yes,,A,"['Lecture heavy', 'Respected', 'Clear grading criteria']",people,people
Not Mandatory,average,average,average,0,30818780,0,,poor,2,SOC231,Weird teaching style but sometimes an easy marker. He also gives out the test questions ahead of time,11/29/2018,3.0,3.0,,2,N/A,2.0,2.0,1,No,1543516842000,No,4928,Yes,,B+,[],people,people
Mandatory,good,average,good,0,30808954,1,,awesome,5,SOC231,"Loved this class, made a mandatory credit simple. We had two essays and two tests, I usually do alright on essays (mid-high 70s) I got 90s in this course I was shook. But it's because the professor explains things clearly and tells you exactly what to expect on the test so you gucci. If I did good, you'll do good trust me, take it.",11/28/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1543442769000,Yes,4928,Yes,,N/A,"['Gives good feedback', 'Clear grading criteria']",person,people
Not Mandatory,good,average,good,1,28444924,1,,awesome,5,SOC231,Awesome Professor! His method of teaching makes everything very simple and easy to follow. Would love to be in another class with Professor Baber again.,06/12/2017,2.0,2.0,,5,N/A,5.0,5.0,1,No,1497257454000,Yes,4928,Yes,,A-,"['Inspirational', 'Clear grading criteria', 'Graded by few things']",person,person
Mandatory,good,average,good,4,27968166,0,,awesome,5,SOC354,"My favorite professor at UTM! Going to class is always a joy. The tests are fair, the content is interesting and topical. Such a fantastic lecturer. I can't recommend his courses enough. Such a wonderful person as well. Makes an effort to get to know students, and wants everyone to succeed. Second class I have taken with Professor Baber!",03/29/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1490831345000,Yes,4928,Yes,,Not sure yet,"['Hilarious', 'Inspirational', 'Caring']",people,people
Not Mandatory,good,average,good,4,27746874,0,,awesome,5,SOC231,"He is funny and loves his students. If you come to lectures you wont have a hard time passing his classes with an A. He's not one of those profs who makes you kill yourself to get good marks, he wants you to succeed. If you're looking for a courses to do well in, take a course with Baber. He's also hilarious and very kind! 10/10 recommend",01/18/2017,2.0,2.0,,5,N/A,5.0,5.0,3,No,1484701544000,Yes,4928,Yes,,A+,"['Inspirational', 'Hilarious', 'Caring']",people,people
Not Mandatory,good,average,good,2,27600304,0,,good,4,SOC231,"Zaheer is a very good lecturer, however lectures are not mandatory. He is very intelligent and loves to teach and does his best to help students understand. He gives out the essay questions before the test (2 tests), and the research paper was fair, and graded fair also. I recommend taking this class.",12/22/2016,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1482371835000,Yes,4928,Yes,,N/A,['Gives good feedback'],people,people
Not Mandatory,poor,average,poor,2,27586801,1,,awful,1,SOC231,"I attended only 4 lectures and passed the class with an A, it is not necessary to attend lectures. He gives out all of the test questions ahead of time, they are researchable and he e-mails the lecture slides so you can check them out. There was only 2 tests and one essay, they were all graded fairly.",12/20/2016,2.0,2.0,,1,N/A,1.0,1.0,1,No,1482274081000,Yes,4928,Yes,,A-,['Graded by few things'],person,people
Not Mandatory,good,average,good,1,27549531,0,,good,4,SOC231,"Prof Baber gives out the test questions beforehand. (Like give out 7 and 3 will be on the test) Reading and searching for relevant materials online, prepare them and a good grade is guaranteed.",12/17/2016,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1482010439000,Yes,4928,Yes,,A,"['Get ready to read', 'Test heavy', 'Graded by few things']",people,person
