attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,31218551,1,,good,4,CCT109,"I thought Packer was a pretty interesting professor, even though a lot of people disliked his classes because they weren't typical with notes on lecture slides. You need to actually work during the lectures and listen carefully to understand what he's saying. Sometimes a bit confusing but always answers questions if you ask him to clarify.",01/08/2019,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1546905689000,Yes,4928,Yes,,A,"[""Skip class? You won't pass."", 'Lecture heavy', 'Get ready to read']",person,people
Not Mandatory,poor,good,poor,2,30998716,0,,awful,1,CCT109,Though I got A- in this course but not because of this prof for sure :) Terrible lecturer. Interesting course concept but ruined by him.,12/12/2018,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1544650999000,No,4928,No,,A-,[],people,people
Mandatory,average,average,average,2,29163369,0,,average,3,CCT109,"His lectures are hard to follow, he does not give break during 2 hour lecture. Tutorials are very important, you have to attend every week.",12/12/2017,2.0,2.0,,3,N/A,3.0,3.0,1,Yes,1513112996000,Yes,4928,Yes,,N/A,"['Gives good feedback', 'Get ready to read']",people,people
Mandatory,poor,average,poor,1,29112470,0,,awful,1,CCT109,"I did very well in this class, but it is not at all because of the prof. My TA is the only person who kept me interested and willing to learn. The prof would attempt to open the class up for discussion, but quickly dismiss anyone who began to take it in a direction he did not like. Also as said in other comments, he is TOO laidback",12/09/2017,2.0,2.0,,1,N/A,1.0,1.0,1,Yes,1512851775000,No,4928,N/A,,A,"['Get ready to read', 'Lots of homework']",people,person
Mandatory,good,average,good,1,29038412,1,,awesome,5,INF2303,"One of the more challenging seminars I've had, probably b/c of course material. Be ready to have texts on hand and to actually engage in discussion for 3 hours. He'll 'lecture' a bit, but it's expected that the class has done reading and wants to work with it. If you do your work you'll get a good grade, if you don't, you won't.",12/04/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1512414728000,Yes,4928,Yes,,A,"['Caring', 'Get ready to read', 'Inspirational']",person,person
Not Mandatory,average,average,average,2,28451326,0,,average,3,CCT109,"a laid back lecturer, maybe too laid back. Always has a Starbucks drink in his hand. A bit slow when he goes through content, wish he went a bit quicker. But he makes cool connections to present with the interesting content. He'll make you laugh at times with his surfer dude vibe. His assignments are pretty class . Easy course to get a good mark",06/13/2017,2.0,2.0,,3,N/A,3.0,3.0,1,Yes,1497395172000,No,4928,Yes,,A-,"['Clear grading criteria', 'Hilarious']",people,people
Mandatory,good,good,good,0,27919979,3,,good,4,CCT109,favourite prof,03/19/2017,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1489887521000,Yes,4928,Yes,,N/A,"['Inspirational', 'Lecture heavy', 'Amazing lectures']",people,people
N/A,good,good,good,0,27757535,2,,awesome,5,CCT109,This course changed my life. Amazing lectures and easy to talk to.,01/20/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1484871171000,Yes,4928,Yes,,N/A,"['Inspirational', 'Amazing lectures', 'Accessible outside class']",people,people
Mandatory,good,good,good,0,27688076,5,,good,4,CCT109,I loved this class. His lectures were amazing. Blew my mind.,01/07/2017,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1483752163000,Yes,4928,Yes,,B-,"['Amazing lectures', 'Inspirational', 'Get ready to read']",people,people
Mandatory,poor,good,poor,4,27465413,0,,awful,1,CCT109H5,"absolutely cannot run the course properly there were a lot of complications throughout the entire course from course readings, content, test and assignments",12/13/2016,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1481630775000,No,4928,Yes,,N/A,"['Test heavy', 'Get ready to read', 'Lecture heavy']",people,people
N/A,poor,good,poor,7,27464548,0,,awful,1,CCT109,Very poor at teaching. Lectures are essentially hard to listen. Always skips slides and you end up losing track of what's going on. Has no idea what is happening behind the scenes (tutorials etc.) and runs the entire course very poorly. Somehow messed up everyone's marks at the end. Test and Exam was too detail-oriented and a mind logic game,12/13/2016,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1481628008000,No,4928,Yes,,N/A,"['Test heavy', 'Get ready to read']",people,people
Mandatory,average,good,average,7,27458186,0,,poor,2,CCT109H5,Very unorganized and jumps way to much with his lectures. Worse part is his lectures are not entirely related to the textbook and a lot of his lectures were just copied from other prof's lectures from other universities. His exam is like playing a mind game and so detailed and specific to the point that it's just impossible to know/remember,12/12/2016,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1481583449000,No,4928,Yes,,Not sure yet,"['Test heavy', 'Get ready to read']",people,people
