attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,32747709,0,,good,4,CSC108,"As a coordinator, Peterson is difficult - CSC108 is an introduction to programming class with many people who have prior experience. Yet the midterm mean was 60% and the exam mean was 53%. As a lecturer Peterson is great, he makes things clear and he knows what he is talking about. The only thing is it can be scary to talk to him about grades.",12/23/2019,5.0,5.0,,4,N/A,4.0,4.0,1,No,1577083173000,Yes,4928,Yes,,A,"['Respected', 'Tough grader', 'Amazing lectures']",people,people
Mandatory,good,good,good,0,32725739,0,,awesome,5,CSC108,Andrew Peterson is one of the best professors/teachers I have ever had. He cares a lot about his students and gives amazing feedback. He has amazing stories and is really actively accessible. He is a little tough and others often use that to define him but he is a great professor and an awesome person as well. 10/10 would recommend,12/20/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1576810204000,Yes,4928,Yes,,N/A,"['Respected', 'Tough grader', 'Caring']",people,people
Mandatory,average,good,average,0,32539404,0,,poor,2,CSC108,"The format of the course was awful, the online assignments were graded roughly and midterm had a whole different format from the rest in the past few years. Also, in the midterm, one of the classes got 10 minutes less to finish their examinations!",12/05/2019,4.0,4.0,,2,N/A,2.0,2.0,1,No,1575575766000,No,4928,Yes,,N/A,"['Caring', 'Tough grader']",people,people
Not Mandatory,average,good,average,0,32491234,0,,poor,2,CSC108,Mediocre at best. CSC108? Really? He makes us fear Python.,11/29/2019,5.0,5.0,,2,N/A,2.0,2.0,1,No,1575047703000,No,4928,Yes,,B-,[],people,people
Not Mandatory,poor,good,poor,3,30286549,8,,awful,1,CSC258,Bad,06/21/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1529619608000,No,4928,No,,N/A,"['Tough grader', 'Get ready to read']",people,people
Mandatory,average,good,average,1,29854266,0,,average,3,CSC209,"PCRS was not the most helpful in teaching concepts, Lectures, were a lot of worksheets and him explaining on the board. Most learning came from labs which were thrown at you. Assignments were fair once you understood the idea behind it however required starting as soon as possible to finish on time. Exam and Test were fair, but hard due to time.",04/20/2018,5.0,5.0,,3,N/A,3.0,3.0,1,No,1524249444000,No,4928,Yes,,B,"['Lots of homework', 'Tough grader', 'Test heavy']",people,person
Mandatory,average,good,average,2,29854249,0,,average,3,CSC258,"Andrew, ran the course differently this year. The only real good part was his lectures as they were extremely useful. But this year the main learning came from reading the textbook chapters assigned every week. THE TEXTBOOK SUCKS. Weekly quizs were fair but labs are impossible to finish in 2 hours starting beforehand was required.",04/20/2018,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1524249190000,No,4928,Yes,,A-,"['Tough grader', 'Get ready to read', ""Skip class? You won't pass.""]",people,people
Not Mandatory,poor,average,poor,12,29541353,10,,awful,1,CSC258,He doesnt actually teach in class. Youre better off skipping and reading the book at home.,02/06/2018,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1517931813000,No,4928,Yes,,Not sure yet,"['Lots of homework', 'Graded by few things']",people,people
N/A,good,good,good,0,29490208,0,,awesome,5,CSC108,Not bad,01/22/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1516660255000,Yes,4928,Yes,,N/A,"['Lots of homework', 'Participation matters', 'Test heavy']",people,people
N/A,poor,good,poor,9,29416178,12,,awful,1,CSC108,This mans job is to weed out first years. He only thinks in terms of POSt and wants to minimize your GPA as well as he can. Assignments were super difficult. Good luck.,01/08/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1515447385000,No,4928,Yes,,N/A,['Tough grader'],people,people
