attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,good,good,0,17413528,0,,awesome,5,FAH105,"she was great, but in 105 there is just way too much subject matter to memorize and to cover. would like to have her for one of the upper year classes that focus on just one genre/era",07/13/2010,4.0,4.0,,4,It's my life,4.5,4.5,1,Yes,1278981576000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,17393726,0,,awesome,5,FAH271,"Amazing professor... didn't necessarily want to take the class, but she made it interesting. Very insightful and helpful.",07/06/2010,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1278413721000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,good,0,16004809,0,,awesome,5,FAH105,"Loved this course, loved the professor. highlight of my week. a lot of work.",06/30/2009,4.0,4.0,,4,It's my life,4.5,4.5,1,Yes,1246379710000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,13915854,0,,good,4,FAH105,"She was very helpful. A very nice person and knows what shes talking about. She is very knowledgeable in her field. But the course is a lot of work, if your upto it, then I'd definitely recommend her.",12/27/2007,2.0,2.0,,4,Sorta interested,4.0,4.0,1,Yes,1198790044000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,13248267,0,,awesome,5,FAH274,"Well spoken, very clear, and enthused about the topics, answers questions well.",06/07/2007,3.0,3.0,,4,Really into it,4.5,4.5,1,Yes,1181216970000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,13139876,0,,awesome,5,FAH271,"very helpful, explains a notion several times to make sure the message got across. Knows what she's talking about. Highly recomended !",05/09/2007,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1178749912000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,12815633,0,,awesome,5,FAH105,"Well, She's PARTICULARLY helpful, provides interesting additional details for those who are curious, She follows a certain etiquette in terms of vocab and phrase structure enhancing the student's writing ability, She speaks clearly and calmly which makes her lecture enjoyable, & every now and then she would throw in a little humour to make us smile",01/24/2007,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1169667940000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,average,0,12594852,0,,average,3,FAH105,She's interesting but for a first year class really hard. Shes hard to hear but shes really helpful and knows whats the talking about. I just wish she made the course easier,12/13/2006,4.0,4.0,,3,Low,3.0,3.0,1,Yes,1166032915000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,11689063,0,,awesome,5,FAH105,I enjoyed her lectures. Her slide lists were incredibly helpful. She was clear and consise.,04/10/2006,2.0,2.0,,4,It's my life,4.5,4.5,1,N/A,1144710445000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,average,0,11614274,0,,good,4,MEDIEVALMEDIT,I love her class. She is a great lecturer. She is always infomative and goes in to great deltail when discussing monuments. Sometimes it's hard to hear her though.,03/26/2006,3.0,3.0,,3,It's my life,3.5,3.5,1,N/A,1143375689000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,10954035,0,,good,3,FAH105,It's difficult being fun when oyu ahve a hue lecutre. Sometimes she forgets what she's tlaking about but I don't let it get to me. Biggest problem... The lousy TA. I ended up with.,11/19/2005,3.0,3.0,,4,It's my life,3.5,3.5,1,N/A,1132416791000,N/A,4928,N/A,,N/A,[],people,people
