attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,0,32822618,0,,average,3,SYNTXC45,"I had to take two of his classes and did miserably both times. He will teach material one way, and then a half hour later say it was wrong and reteach it. He is not consistent, even TAs had issues with this. I could barely understand what he was saying from his accent. The most aggravating classes I've ever taken. He seems nice though?",01/11/2020,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1578710444000,No,4919,Yes,,N/A,[],people,people
Not Mandatory,poor,average,poor,0,31654199,0,,awful,1,LINC11,Posting final review question 2 days before the exam and the document could not be opened. Lack of concern about the students.,04/23/2019,3.0,3.0,,1,N/A,1.0,1.0,1,No,1556046635000,No,4919,Yes,,N/A,[],people,people
Not Mandatory,good,good,good,0,27758697,0,,good,4,FRE1104,"The first time you attend his class, you may feel a little bit uncomfortable because he do has a accent but just a few weeks later, you will get used to that. He explains the course concept clearly and always gives a reasonable mark to you. The course is not very easy but just pay attention to what he is saying and you will get a good mark.",01/20/2017,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1484918429000,Yes,4919,Yes,,B,[],people,people
Not Mandatory,poor,good,poor,0,26793705,0,,awful,1,FREB45,"He needs to work on his organisation skills. Also, it would be beneficial if he used a textbook that was suited for the course",07/10/2016,5.0,5.0,,1,N/A,1.0,1.0,1,No,1468146176000,No,4919,Yes,,N/A,[],people,people
N/A,good,average,good,0,21266604,0,,awesome,5,FRE1104,Very good professor and very nice!! He knows his subject and he is very passionate about it! You will learn a lot from him.,01/16/2013,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1358345416000,N/A,4919,N/A,,N/A,[],people,people
N/A,average,good,average,2,20657396,1,,poor,2,FREB45,"Very passionate but moved through material too quickly making everything really confusing, a bit unorganized",09/23/2012,4.0,4.0,,2,Low,2.0,2.0,1,No,1348360252000,N/A,4919,N/A,,N/A,[],person,people
N/A,good,poor,good,0,20011736,0,,awesome,5,SYNTXC45,"He is an amazing prof! I made sure, every year, to have a class with him. He explains all the concepts really well and is always ready to answer additional questions. He still makes sure to challenge the whole class so that we never get bored! Alltogether, one of my favorite professors :)",04/07/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1333823199000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,19310676,0,,awesome,4,FREB45,Really good prof. If you have extra questions he explains it all well. A bit quiet and has an accent which is why I rated him lower for clarity.,11/25/2011,2.0,2.0,,5,Sorta interested,4.5,4.5,1,No,1322229628000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,poor,good,0,12223513,0,,awesome,4,FREC46,"calm, very approachable, will give extra time to any student with help/questions.  a little boring sometime, but won't give you too much work and will accept anybody's comment.  high final mark if you paid attention in his class and took notes",09/10/2006,1.0,1.0,,5,Sorta interested,4.5,4.5,1,No,1157881871000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,12048445,0,,awesome,4,FREB45FREC46,"He is a very calm, quiet prof who explains the concepts quite clearly and with a fair amount of examples.  Some of his exams are challenging, but in the end is VERY reasonable in his evaluations.  I admit, he does have a distinct accent that can be hard to comprehend, but usually after a week or so, you should be able to understand him well.",07/01/2006,2.0,2.0,,5,Really into it,4.5,4.5,1,N/A,1151770587000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,poor,good,0,11331132,0,,good,4,FREA01A02,"He's very quiet. I have trouble hearing him in class but overall, he's a good prof. My interest in French is still there after taking a course with him.",01/09/2006,1.0,1.0,,4,Really into it,4.0,4.0,1,N/A,1136825988000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,2208455,0,,awesome,5,FREC46,Very clear explanations given along with examples.  Extremely helpful.,06/01/2004,2.0,2.0,,5,N/A,5.0,5.0,1,N/A,1086092002000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,1887722,0,,awesome,4,FREA0102,"He's sincerely a really nice guy, who truely cares about teaching you french. He also takes into consideration people's opinions on tests and assignments. Doesn't try to make the course so hard that some people have to fail.  I can't express enough prais",04/01/2004,2.0,2.0,,5,N/A,4.5,4.5,1,N/A,1080860352000,N/A,4919,N/A,,N/A,[],people,people
