attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,average,average,0,31693460,0,,poor,2,STATS2000,He scales down on his grades so be prepared to get a lower grade.,04/27/2019,3.0,3.0,,2,N/A,2.0,2.0,1,No,1556385164000,No,4919,Yes,,A-,"['Tough grader', 'Graded by few things', 'Test heavy']",people,people
Mandatory,good,good,good,2,30085366,2,,good,4,STAC58STAC62,"The courses he taught are naturally tough and rigorous. Need to go to lecture to get the notes you need. Exams weren't hard, if you understood all the concepts, read over lecture notes, and did exercises he told you to, you'd be fine.",05/12/2018,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1526146354000,Yes,4919,Yes,,A-,"['Accessible outside class', 'Beware of pop quizzes', ""Skip class? You won't pass.""]",people,people
N/A,poor,good,poor,5,29836081,1,,awful,1,STAC58,"He did not prepared well for his class, with insanely difficult final exam. Tough grader.",04/18/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1524078661000,No,4919,Yes,,C,"['Test heavy', 'Tough grader', 'Lecture heavy']",person,people
Not Mandatory,good,poor,good,3,29833393,5,,awesome,5,STAB23,jABED IS A GREAT PROFESSOR!! He is very clear in lecture and tries to do as little math as possible to make it easier for his students. He gave us quizzes in tutorial with questions right from our textbook (quizes were open book too) and he then posted the questions online later to put these exact questions on the midterm exam and final. Awesome!!,04/18/2018,1.0,1.0,,5,N/A,5.0,5.0,1,No,1524064699000,Yes,4919,Yes,,A+,"['Caring', 'Hilarious', 'Graded by few things']",people,people
Mandatory,poor,good,poor,7,29830361,2,,awful,1,STAC58,"very tough grader, doesn't explain the material clear. btw look at likes and dislikes of below comments",04/18/2018,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1524049839000,No,4919,No,,C-,[],people,people
Not Mandatory,poor,good,poor,5,29814104,1,,awful,1,STAC67,"tough grader, intentionally curved down!",04/16/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1523894527000,No,4919,Yes,,N/A,['Tough grader'],person,people
Mandatory,poor,good,poor,8,29809042,0,,awful,1,STAC67,disorganized and unhelpful,04/15/2018,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1523828889000,No,4919,Yes,,B,[],people,people
Not Mandatory,good,average,good,6,27547245,17,,awesome,5,STAB57,"He cares his students and answers all my questions clearly. The material of this course is tough, but he did his best to make it easy to understand. When the time I took this course with him, I read the textbook before lecture, did the assignments and went to office hour a lot, plus answer questions in class. He is not perfect, but a good professor",12/17/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1481995391000,Yes,4919,Yes,,A+,[],people,people
N/A,good,average,good,1,26992726,13,,awesome,5,STAB57,one of the best stats profs,09/25/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1474800737000,Yes,4919,Yes,,A+,[],people,person
Not Mandatory,good,average,good,2,23865694,22,,good,4,STAB52H3,Such an amazing teacher!,11/20/2014,2.0,2.0,,4,It's my life,4.0,4.0,1,Yes,1416515232000,Yes,4919,Yes,,N/A,['Caring'],people,people
Not Mandatory,good,poor,good,5,23864710,21,,awesome,5,STAB52H3,"Even though its a tough course, eventually you are going to like his style. You just need to hang on.",11/20/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1416508613000,Yes,4919,Yes,,N/A,"['Gives good feedback', 'Caring']",people,people
N/A,poor,good,poor,23,23720157,11,,awful,1,STAB57,"If you can have a different professor for this course, i'd pick that option",10/30/2014,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1414703730000,N/A,4919,Yes,,N/A,"['Tough grader', 'Lecture heavy']",people,people
N/A,good,average,good,14,23720156,17,,awesome,5,STAB52,"If you aren't doing well in his class it's cause you're lazy. He prepares you really well for the exams, clarifies where the textbook is vague, and his lectures are clear and concise. Would take his course again. ",10/30/2014,2.0,2.0,,4,Really into it,4.5,4.5,1,Yes,1414703729000,N/A,4919,Yes,,N/A,['Caring'],people,people
N/A,poor,good,poor,24,23715094,11,,awful,1,STAB52,His notes are unhelpful and disorganized.  The textbook is much better at explaining things and has a much better structure.  His lecture notes are copied from  random parts of the textbook.  These are the most painful lectures that I have ever attended.,10/29/2014,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1414626863000,N/A,4919,Yes,,N/A,"['Get ready to read', 'Lecture heavy', 'Tough grader']",people,people
N/A,poor,good,poor,29,23685985,9,,awful,1,STAB52H3,"Just read the textbook, its all he does anyways. He doesn't even do as well as the text with his explanations, he reads random bits of it and writes random equations unrelated to quizzes and tests on the board. ",10/23/2014,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1414055643000,N/A,4919,Yes,,N/A,"['Tough grader', 'Lecture heavy']",people,people
