attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,0,32168704,0,,average,3,BIOB11,"Lots of people like to scrutinize him but honestly, from my most educated opinion, he is a good professor. Provides lots of supplemental material and tells you exactly what key ideas you need to takeaway from each lecture. Makes extensive use of figures and diagrams and you NEED to understand them. Use the textbook to fill in any gaps.",08/13/2019,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1565679824000,Yes,4919,Yes,,N/A,"['Get ready to read', 'Tough grader']",people,people
Mandatory,average,good,average,2,31570129,0,,average,3,BIOB11,"His lectures can be pretty dry and monotone, but he provides good supplemental resources that help to explain the material better. His tests are relatively difficult; you have to think analytically and hypothetically rather than just memorizing the facts as-is, but if you know what to study (ie. figures &amp; OPS textbook questions) an A is manageable.",04/10/2019,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1554940580000,No,4919,Yes,,N/A,"['Lecture heavy', 'Clear grading criteria', 'Tough grader']",people,people
Mandatory,poor,good,poor,2,31547570,0,,awful,1,BIOB11,save your soul by avoiding this prof. Extremely dry lectures and does not seem really interested in teaching the course,04/08/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1554697719000,No,4919,Yes,,N/A,"['Lecture heavy', ""Skip class? You won't pass.""]",people,people
N/A,average,poor,average,0,31332280,0,,average,3,BIOB11,Uses the word 'appreciate' in a very annoying way many times during a lecture.,02/04/2019,1.0,1.0,,3,N/A,3.0,3.0,1,Yes,1549241259000,Yes,4919,Yes,,A,[],people,people
Not Mandatory,average,good,average,0,29887287,0,,poor,2,BIOB11,"READ. THE. TEXTBOOK. He has a very weird way of explaining things. Sometimes I would be lost in lectures, go home, read the textbook and be like &quot;oh that's what he meant...&quot; Most of his questions are also application based, so straight memorization won't get you very far...",04/25/2018,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1524644703000,No,4919,Yes,,A-,"['EXTRA CREDIT', 'Tough grader', 'Lots of homework']",people,people
N/A,good,good,good,0,29358008,0,,good,4,BIOB11,"He knows his stuff, great at explaining the material. The material isn't hard, fair tests, quizzical helps too. Great professor, you need to put in the work though. Not easy or difficult. Read the figures and you'll be fine.",12/29/2017,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1514577403000,Yes,4919,Yes,,N/A,[],people,people
Mandatory,good,good,good,0,28692671,1,,awesome,5,BIOB11,"A good professor, thoroughly explains concepts. Reason why many people complain he is hard is they do not study the right things. Emphasis is on the smart figures he highlights at the start of lecture notes. Most MC questions are based on one of those steps or something regarding it. Quizzical will help boost your grades if you do them all.",09/23/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1506178643000,Yes,4919,Yes,,A+,"['Tough grader', 'Test heavy', 'Clear grading criteria']",person,people
Mandatory,good,good,good,1,28176820,1,,good,4,BIOD25,"The assignments are hard, and if you skip one lecture you can be behind for the rest of the semester.",05/01/2017,4.0,4.0,,4,N/A,4.0,4.0,1,No,1493663569000,Yes,4919,Yes,,B,"['Group projects', ""Skip class? You won't pass."", 'Tough grader']",person,person
N/A,average,good,average,6,27915516,0,,average,3,BIOB11,"Hes a pretty good teacher in the sense that although he sometimes reads off the slides, he still explains concepts very well. But his tests are messed up. Its like 10 times harder than what he teaches in class. Alot of the questions arent related to the content we're taught. I regret taking this course.",03/16/2017,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1489708490000,No,4919,N/A,,N/A,"['Get ready to read', 'EXTRA CREDIT', 'Lecture heavy']",people,people
Mandatory,average,average,average,3,26874282,0,,average,3,BIOB11,"He is very monotonous and the dry content doesn't help. However, he goes through all the concepts clearly. Make sure to understand all the content and memorize all the tiny details in the lectures. I think that its best to stick to lectures and not the text if you are pressed for time - I did this and ended up with a 90+ grade so there is hope.",08/08/2016,3.0,3.0,,3,N/A,3.0,3.0,1,No,1470671434000,Yes,4919,Yes,,N/A,"['Lecture heavy', 'EXTRA CREDIT', ""Skip class? You won't pass.""]",people,people
Mandatory,average,good,average,1,26851401,0,,poor,2,BIOB11,You have to read the textbook to understand what he is saying in lectures. He does not convey ideas clearly in a way that is easy to grasp.,08/01/2016,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1470049201000,No,4919,Yes,,B,"['Tough grader', 'Get ready to read', ""Skip class? You won't pass.""]",people,person
Mandatory,poor,good,poor,1,26760999,3,,awful,1,BIOB11,"Very unapproachable outside of class. Unless you have read all the material don't even bother asking him questions, he will talk to you like you are not worth his time. Doesn't connect any concepts, making it extremely difficult to see the whole picture.",06/27/2016,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1467025988000,No,4919,Yes,,N/A,['Tough grader'],people,person
Not Mandatory,good,average,good,4,26358431,24,,awesome,5,BIOB11,"He explains things quite well in lectures. The exams are fairly easy, I studied for two days and got the highest mark in the class on one of the midterms. The final isn't that bad either, although it is cumulative so you need to study quite a bit of material.",04/22/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1461355649000,N/A,4919,Yes,,A+,[],people,people
Mandatory,good,good,good,3,26330616,1,,good,4,BIOB11,He's open to helping students and takes the time to explain concepts in a clear and concise manner. Exams are really hard and the distractors effectively confuse you if you don't know your content well. I see two of the above or all of the above or none of the above for almost every question on his exams.,04/19/2016,4.0,4.0,,4,N/A,4.0,4.0,1,No,1461089481000,N/A,4919,Yes,,N/A,"['Clear grading criteria', 'Tough grader', 'EXTRA CREDIT']",person,people
