attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,average,poor,0,32919199,0,,awful,1,SOCA03Y3,She doesnt care for her students She doesnt make herself approachable and sends TAs to deal with all problems,02/19/2020,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1582122235000,No,4919,Yes,,Not sure yet,"['Tough grader', 'Lecture heavy']",people,people
Mandatory,good,average,good,0,32714524,1,,awesome,5,SOCA03,"My favourite prof. so far. She's fun and super approachable (Her open offices are a real treat), but the thing I like most is that ultimately, she is fair. She utilizes both the textbook and lecture slides in her tests, gives solid feedback for work and great answers for questions asked, and uses the rubrics she provides as she says she will.",12/19/2019,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1576726866000,Yes,4919,Yes,,N/A,"['Get ready to read', ""Skip class? You won't pass."", 'Participation matters']",person,people
N/A,good,good,good,0,30404661,1,,good,4,SOCA03,"She's a great professor. She makes herself available outside of class, he lectures can get boring but it's worth going to them. For assignments, her expectations are clear as she hands out very easy to follow instructions. Her exams/tests can be a little tricky though. 8.5/10",08/05/2018,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1533490095000,Yes,4919,Yes,,N/A,"['Get ready to read', 'Accessible outside class', 'Clear grading criteria']",person,people
Mandatory,good,average,good,0,30039724,1,,good,4,SOCA03,"If u put in the effort you will definiently do well. The material is not hard to grasp at all, but there is quite a bit of memorizing that needs to be done in order to do well. You MUST study the textbook and lectures to do well. If you do, you will be fine. Make sure you attend or read the lecs cause she tests you on it mostly in short answer q's",05/09/2018,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1525874916000,Yes,4919,Yes,,A+,"[""Skip class? You won't pass."", 'Accessible outside class', 'Get ready to read']",person,people
Mandatory,average,good,average,1,29444837,0,,average,3,SOCA01,"She is overall a decent prof, however I didn't find that learning theories or learning how to apply them in depth was necessary because she tends to test on very small details, class videos and examples were the biggest parts of tests. Because of this attending lecture is a must.",01/12/2018,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1515786844000,No,4919,Yes,,A-,"['Accessible outside class', ""Skip class? You won't pass.""]",people,person
N/A,average,good,average,1,29168321,1,,average,3,SOCA01,(only half way done the course but) was told to study in a completely different way than what appeared on the test. But the test was evenly split between lecture and textbook. Lectures were a decent amount on the textbook. Lots of videos where the content appeared on the test. Lets students discuss for way too long during lecture.,12/13/2017,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1513126945000,Yes,4919,Yes,,N/A,[],person,person
N/A,good,average,good,3,27753835,1,,awesome,5,SOCA01,"Kathy is approachable and caring. She is clearly passionate about what she is teaching and makes lectures engaging and offers space for students to interact (if they would like to, she never forces it). The only thing I didn't like about the course layout was the ""community feedback"" on written assignments instead of personal feedback.",01/19/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1484824207000,Yes,4919,Yes,,A+,"['Inspirational', 'Accessible outside class', 'Caring']",person,people
Not Mandatory,good,average,good,0,27638172,4,,awesome,5,SOCA01,Kathy is an AMAZING prof! Her class is very interactive and she is frequently available for one-on-one feedback.  Her assignments are clear and fairly graded in my opinion.  I recommend taking her course and I will be taking her course again next semester! Her lectures are engaging and she presents the material in a way that ensures it's understood,12/28/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1482962342000,Yes,4919,Yes,,A,"['Clear grading criteria', 'Amazing lectures', 'Get ready to read']",people,people
Mandatory,average,good,average,6,27584713,1,,average,3,SOCA01,"Overall, the course was interesting but there was just too much information to comprehend. The level of expectation was really high in my opinion and the feed backs on assignments were really terrible. My TA never answered any of my emails. The lectures were long but sometimes it was interesting. There are no study guide provided kind of sucks",12/20/2016,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1482263748000,No,4919,Yes,,B-,"['Get ready to read', ""Skip class? You won't pass."", 'Lecture heavy']",person,people
Mandatory,good,average,good,0,27544127,3,,awesome,5,SOCA01,"Prof Liddle is someone who is extremely passionate when she teaches. She's always open to discussions and truly wants to know what students have to say. Although I never speak up in class and sit more towards the middle-back, I still put effort to show up to every lectures because you do learn a lot. For assignments, make sure you LEARN the rubric.",12/17/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1481977152000,Yes,4919,Yes,,N/A,"['Caring', 'Get ready to read', ""Skip class? You won't pass.""]",people,people
Not Mandatory,poor,good,poor,10,27526825,2,,awful,1,SOCA01,it was hard,12/16/2016,5.0,5.0,,1,N/A,1.0,1.0,3,Yes,1481858164000,No,4919,Yes,,Not sure yet,"['So many papers', 'EXTRA CREDIT', 'Lots of homework']",people,people
Mandatory,good,average,good,0,27522990,2,,awesome,5,SOCA01,"Proessfor Liddle is absolutely amazing. She makes concepts very clear and easy to understand. She's also very approachable, friendly and eager to help students out. Her assignments are VERY clear in terms of expectations. Overall exams are also very fair if you attend lectures and make good textbook notes. She lets you know exactly what to expect!",12/15/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1481842281000,Yes,4919,Yes,,N/A,"['Accessible outside class', 'Amazing lectures', 'Clear grading criteria']",people,people
N/A,good,good,good,0,27096181,0,,awesome,5,SOCC44,"Kathy is an amazing instructor. She gave students the opportunity to make the classroom more equitable and inclusive by allowing us to amend/give input on rules. I like her teaching styles as it affords students to engage in conversation and with the videos and clips we watch, it offers a variety of ways to understand concepts.",10/29/2016,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1477758168000,Yes,4919,Yes,,N/A,"['Amazing lectures', 'Clear grading criteria', 'Gives good feedback']",people,people
N/A,good,average,good,1,24952293,0,,awesome,5,SOCD44,"Kathy is very understanding and informative. If you need assistance, she genuinely wants to help you to the best of her ability. I would definitely do another course with her. ",06/09/2015,2.0,2.0,,5,Really into it,5.0,5.0,1,No,1433890354000,N/A,4919,Yes,,N/A,"['Gives good feedback', 'Get ready to read', 'Clear grading criteria']",people,person
N/A,good,average,good,0,13935058,0,,awesome,5,SOCB58,"This was one of the best courses I have taken. Liddle is really helpful and you can go to her for any question and she will help to clarify as much as she can. Her exams are awesome, since she lets you know exactly what to study for. Don't be frightened by the size of the course reader, just answer the study questions and you are set.",01/02/2008,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1199300972000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,12127362,0,,awesome,5,SOCB5657,"One of the best at UTSC! Clear, passionate, and knows her stuffs! Highly recommended! =)",08/03/2006,3.0,3.0,,5,It's my life,5.0,5.0,1,N/A,1154570624000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,12014896,0,,awesome,5,SOCB56,"A great and clear prof., highly recommended! =)",06/19/2006,3.0,3.0,,5,Really into it,5.0,5.0,1,N/A,1150677441000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,11816711,0,,awesome,4,SOCB5657,"I agree with the other two comments.  She is really a great prof and definitely my favourite, she will help you in any way she can.  There is a lot to learn in the course but that could be fun.  I am just sad she isn't teaching her C-level course next year.",05/03/2006,3.0,3.0,,5,Really into it,4.5,4.5,1,N/A,1146695379000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,good,good,3,11580178,0,,awesome,4,SOCB57,"she expects you to know too much. a little bit too much. her clas is definitely not a bird course. expect to do lots of work in this class. a pro to this prof is that she is VERY helpful. if you dont go for extra help, youll bomb her exams/papers. so it is up to you to predict your mark.",03/16/2006,4.0,4.0,,5,It's my life,4.5,4.5,1,N/A,1142523384000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,11330502,0,,awesome,5,SOCB56,"She has been my favourite prof in my 4 years.  She is extremely helpful and goes the extra mile to make sure you understand.  Approachable, friendly, kind, and fun would be words to describe Kathy.  Take a class if she's teaching it-you'll be glad you did :)",01/09/2006,3.0,3.0,,5,Really into it,5.0,5.0,1,N/A,1136821833000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,11033122,0,,awesome,4,SOCB56,No Comments,12/02/2005,3.0,3.0,,5,Really into it,4.5,4.5,1,N/A,1133487382000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,10455369,0,,awesome,5,SOCB56,No Comments,09/28/2005,2.0,2.0,,5,Sorta interested,5.0,5.0,1,N/A,1127910789000,N/A,4919,N/A,,N/A,[],people,people
