attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,average,average,0,32817992,0,,average,3,POLC37,"She assigns lots of reading which is needed for exams and assignments. Her lecture slides don't contain a lot of information, so it's essential that you go to lectures. She gives out a study guide which if you can complete while studying, you should be good to go for the midterm and final. She marks fairly easy too.",01/09/2020,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1578611822000,Yes,4919,Yes,,A-,"['Get ready to read', 'Accessible outside class', 'Clear grading criteria']",people,people
Mandatory,average,good,average,0,32268487,0,,poor,2,POLC37,"She's a nice person, but don't take her classes if you don't have to. Save yourself the trouble",10/07/2019,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1570479077000,No,4919,Yes,,N/A,"['Participation matters', 'Lots of homework', 'Get ready to read']",people,people
Mandatory,good,poor,good,0,29604919,0,,awesome,5,POLB30,"She is an amazing prof. My only complaint is the fact that we had to be bell curved down (midterm average was 74). However, if you show up to class, take notes, it's an easy A. It's a shame that I am graduating this semester but she is by far one of the best professors at UTSC.",02/28/2018,1.0,1.0,,5,N/A,5.0,5.0,1,No,1519791073000,Yes,4919,Yes,,A,"['Respected', 'Clear grading criteria', 'Amazing lectures']",people,people
Mandatory,good,good,good,0,27109309,0,,awesome,5,POLB30,"Class material is really interesting. Prof. Kohn likes to elaborate on every case and give background to help with the understanding process. Assignments are straightforward, just like her testing. Would recommend this course with this professor.",11/01/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1478021269000,Yes,4919,Yes,,N/A,"['Get ready to read', ""Skip class? You won't pass."", 'Gives good feedback']",people,people
Mandatory,good,average,good,0,27086225,0,,awesome,5,POLB30,She is extremely nice and a great lecturer! The only thing that I didn't like as much is that she banned laptops. Oh well. But she's still a great professor.,10/27/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1477543088000,Yes,4919,Yes,,N/A,"['Inspirational', 'Participation matters', 'Respected']",people,people
N/A,average,good,average,2,25434461,0,,average,2,POLB30,She was boring in lectures. I was NEVER motivated to sit there for 2 hours. The TA was nice but hard marker! Long readings and paper was a pain. ,11/17/2015,4.0,4.0,,3,Low,2.5,2.5,1,Yes,1447786778000,N/A,4919,Yes,,N/A,"['Lecture heavy', 'Get ready to read', 'Tough grader']",people,people
Mandatory,average,average,average,1,23939549,0,,average,2,POLB30,"She is not the best lecturer. Reads off of a piece of paper during lectures. Her class covered a lot of large topics for a B level course, especially since this was the first time a public law course is being offered at UTSC. On that note, the readings are very intense. Definitely not a professor I was content with. ",12/03/2014,3.0,3.0,,3,Really into it,2.5,2.5,1,Yes,1417636868000,N/A,4919,Yes,,A,['Get ready to read'],people,person
N/A,average,good,average,0,23640185,0,,poor,2,POLB30,"Talks way too fast and goes through powerpoint slides even faster. Does not go over clear foundations that are key to the course, focuses too much on readings. ",10/08/2014,4.0,4.0,,2,Low,2.0,2.0,1,Yes,1412796544000,N/A,4919,Yes,,N/A,"['Get ready to read', 'So many papers', 'Participation matters']",people,people
Not Mandatory,average,good,average,0,22869334,1,,average,3,POLB71,"Way too intrusive in how students should learn.. and for the sake of attending her writing sessions, she gives half the class 0/10 or 0/5 for the writing portion of the exam. A lot of these students are at least decent writers...",02/26/2014,5.0,5.0,,3,Low,3.0,3.0,1,No,1393423360000,N/A,4919,N/A,,N/A,[],person,people
N/A,good,average,good,0,22169663,2,,awesome,5,POLC,"She's a great professor, makes learning interesting and creates interesting subjects for discussion and debate in her lectures.",10/10/2013,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1381406074000,N/A,4919,N/A,,N/A,[],people,people
N/A,average,good,average,0,21551884,0,,average,2,POLB71,"She seriously needs to S-L-O-W down when she's talking! It's not like normally when you are used to writing fast and you know the Prof will talk fast, this one REALLY needs to slow down. Other than that, explains well.",04/17/2013,4.0,4.0,,4,Sorta interested,3.0,3.0,1,Yes,1366207882000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,21313100,1,,awesome,5,POL71,Good teacher! Makes classical authors come to life. Highly recommended,01/31/2013,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1359670249000,N/A,4919,N/A,,N/A,[],person,people
N/A,average,average,average,0,21086634,0,,good,3,POL1,Not very interesting to listen to. Substitute lecturer was far better. Relies too much on PowerPoint slides. Easy course.,12/16/2012,2.0,2.0,,4,Sorta interested,3.5,3.5,1,Yes,1355624188000,N/A,4919,N/A,,N/A,[],people,people
