attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,4,26670613,18,,awesome,5,CHMB16,"It is a great shame for DPES at UTSC to lose such an amazing lecturer! She was very inspiring, caring, genius, and  enthusiasm about her job. I am sure that the  department of physical and environmental sciences at U of T at Scarborough campus  did not deserve such an amazing  scholar! She was simply the smartest chemist at this department!",05/30/2016,2.0,2.0,,5,N/A,5.0,5.0,1,No,1464611323000,Yes,4919,Yes,,A,"['Inspirational', 'Amazing lectures', 'Group projects']",people,people
Not Mandatory,good,average,good,5,26044609,2,,awesome,5,CHMB16,Simply BEST EVER PROFFFFF at UTSC :),02/10/2016,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1455102822000,N/A,4919,Yes,,A,"['Amazing lectures', 'Inspirational', 'Respected']",people,people
Not Mandatory,good,poor,good,8,26007918,3,,awesome,5,CHMB16,One of those professors who cares about your future!Best  Prof and mentor at UTSC,01/29/2016,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1454043195000,N/A,4919,Yes,,A+,"['Gives good feedback', 'Caring', 'Inspirational']",people,people
N/A,good,average,good,12,25906317,3,,awesome,4,CHMB16,"One of the nicest profs I have ever met at UTSC! She really loves to get to know her students, she genuinely cares about them and wants them to succeed in the course.  Her exams are pretty easy: a few calculations but mostly straight up memorizing. Highly recommend taking one of her classes.",01/08/2016,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1452295754000,N/A,4919,Yes,,N/A,"['Inspirational', 'Respected', 'Caring']",people,people
Not Mandatory,good,average,good,10,25890552,2,,awesome,5,CHMB16,"She is a great lecturer and amazing mentor, I have ever seen at UTSC.  I want to get more courses with her!! Love her!",01/06/2016,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1452104537000,N/A,4919,Yes,,B+,"['Respected', 'Inspirational', 'Gives good feedback']",people,people
Not Mandatory,good,poor,good,12,25549068,4,,awesome,5,CHMB16,"I have CHMB16 with her, she is simply amazing!I will take more courses with her and recommend her :) Her lectures are amazing, clear and she is a great mentor. ",12/04/2015,1.0,1.0,,5,Really into it,5.0,5.0,1,No,1449237354000,N/A,4919,Yes,,B+,"['Caring', 'Inspirational', 'Amazing lectures']",people,people
N/A,poor,good,poor,8,25524975,8,online,awful,1,CHMB41,Terrible Prof. Unclear. Does not listen to feedback. Very disrespectful towards students. Expects you to learn everything on your own. Do not take CHMB41 with her!!,12/02/2015,5.0,5.0,,1,Meh,1.0,1.0,3,Yes,1449062343000,N/A,4919,Yes,,N/A,[],people,people
Mandatory,good,poor,good,10,25288860,1,,good,4,CHMA11,"Amazing prof! Gives a lot of sample problems, goes through them which help a lot for the tests and final. Best chem prof at utsc.",10/25/2015,1.0,1.0,,4,It's my life,4.0,4.0,1,Yes,1445733815000,Yes,4919,Yes,,A+,"['Hilarious', 'Inspirational']",person,people
Not Mandatory,good,poor,good,10,25211551,0,,awesome,5,CHMA10,"Great lectures! Her slides are clear to learn, she goes through many sample problems which help you to learn the concept deeply and get ready to ace your exam! Wish she was teaching CHMA10 in Summer, I CHMA10 in Winter 2015",09/27/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1443340878000,N/A,4919,Yes,,A,"['Gives good feedback', 'Respected', 'Caring']",people,people
Not Mandatory,good,poor,good,7,25160100,1,,awesome,5,CHMA10,Great instructor! I am looking forward to get CHMA11 with her ,08/30/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1440925766000,N/A,4919,Yes,,A,"['Inspirational', 'Participation matters', 'Amazing lectures']",person,people
N/A,good,poor,good,11,24926713,3,,awesome,5,CHMA11,Incredibly intelligent and organized educator. There are no surprises - she outlines exactly what she will teach you and exactly what she wants from you. Incredibly approachable!,06/01/2015,1.0,1.0,,5,Really into it,5.0,5.0,1,No,1433175815000,N/A,4919,Yes,,N/A,"['Amazing lectures', 'Respected', 'Participation matters']",people,people
N/A,average,average,average,12,24654497,2,,good,3,CHMA10H3,Her sample questions and practice questions she gave us were very helpful in passing the exam. Some of those questions she gave us would be in the exam as well so it wouldn't be some surprise question that you've never seen. ,04/23/2015,2.0,2.0,,4,Really into it,3.5,3.5,1,Yes,1429792073000,N/A,4919,Yes,,N/A,"['Respected', 'Lots of homework', ""Skip class? You won't pass.""]",people,people
Not Mandatory,good,poor,good,15,24580782,5,,awesome,5,CHMA10,"Awesome !!!! Her exams are very fair, I just did what she told us to do and got A+",04/12/2015,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1428825552000,N/A,4919,Yes,,A+,"['Gives good feedback', 'Clear grading criteria', 'Amazing lectures']",people,people
N/A,good,poor,good,12,24513420,4,,awesome,5,B16B20B41,Prof. Fathi's dedication often goes unrecognized but she is a very committed instructor! She puts lots of effort to make the classes and labs understandable for students while still encouraging students to think beyond what is presented. ,03/28/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1427540502000,Yes,4919,Yes,,A+,"['Participation matters', 'Caring']",people,people
Mandatory,average,average,average,4,24501101,7,,average,3,CHMB41,"Fathi is a good prof she is very clear, I don't understand why students dislike her. I personally found her very helpful! her midterms are easy but the finals are harder. However as long as you do the required readings and the questions she posted you can achieve a easy AB. ",03/25/2015,3.0,3.0,,3,Sorta interested,3.0,3.0,1,No,1427296407000,N/A,4919,Yes,,B-,"['Respected', 'Tough grader']",people,people
Not Mandatory,good,poor,good,11,24487711,4,,awesome,5,CHMA10,Fari teaches with a good pace and makes sure all students understand the materials very well. She interacts effectively with students and let them raise their questions in the class. I will take more courses with her!,03/22/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1427063225000,N/A,4919,Yes,,A,"['Inspirational', 'Gives good feedback', 'Amazing lectures']",people,people
Mandatory,good,average,good,10,24470960,5,,awesome,4,CHMA11H3,"Professor Fari was a very good professor overall. As a first year , it was especially helpful that she provided a ton of sample problems that she clearly explained and went over. Midterm was super easy.  Didn't answer my office hour questions, said she would later but never did, but I only had 2 on one occasion. ",03/17/2015,2.0,2.0,,5,Really into it,4.5,4.5,1,No,1426627316000,Yes,4919,Yes,,A,"['Clear grading criteria', 'Gives good feedback']",people,people
N/A,good,poor,good,8,24470823,5,,awesome,5,CHMA10,"I love her teaching style. Clear, concise and many samplr and practice problems which help to understand concepts and get a good grade! Amazing younge Prof :)",03/17/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1426625159000,N/A,4919,Yes,,N/A,"['Inspirational', 'Amazing lectures', 'Respected']",people,people
N/A,good,average,good,17,24375778,6,,awesome,5,CHMA11,She is very clear about the test form and teaches very well. She solves sample problems for each new concept which she teaches and provides us practice and extra problem set. I take more courses with her!,02/10/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1423609393000,N/A,4919,Yes,,N/A,"['Gives good feedback', 'Amazing lectures']",people,people
N/A,poor,good,poor,9,24358440,18,,awful,1,CHMA11,talks very quickly and tries to get through quickly,02/04/2015,5.0,5.0,,1,Meh,1.0,1.0,3,Yes,1423052441000,N/A,4919,Yes,,N/A,"['Lecture heavy', 'Tough grader', ""Skip class? You won't pass.""]",people,people
N/A,good,average,good,14,24353626,5,,awesome,5,CHMA11,Awesome lecturer! solves sample problems which help a lot for getting a good grade.,02/02/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1422905818000,N/A,4919,Yes,,N/A,"['Gives good feedback', 'Amazing lectures']",people,people
N/A,good,poor,good,15,24323116,3,,awesome,5,CHMA11,Excellent Instructor!,01/22/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1421967736000,N/A,4919,Yes,,N/A,"['Caring', 'Amazing lectures', 'Participation matters']",people,people
