attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,poor,good,poor,0,32227351,0,online,awful,1,EESA09,The dryest and most uninteresting lecture I have ever had to face in my university career. Her explanations are so unclear and extremely confusing. I could imagine that this course would be a lot more bearable with a different professor.,09/13/2019,4.0,4.0,,1,N/A,1.0,1.0,1,No,1568392387000,No,4919,Yes,,N/A,"['Participation matters', 'Lecture heavy', 'Get ready to read']",people,people
Mandatory,average,good,average,0,31904276,1,,poor,2,EESB03,"She is nice in person but her courses are all extremely hard. Even the A lvl and B lvl courses she teaches are like a master or PhD lvl difficulty courses. Unfortunately she teaches courses that are mandatory for Env degree otherwise i would never take this prof. If you can avoid her, do so.",05/17/2019,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1558135836000,No,4919,Yes,,N/A,"['Tough grader', 'Test heavy', 'Get ready to read']",person,people
Not Mandatory,average,good,average,1,31278301,0,online,poor,2,EESA09,Really tough grader. She speaks too fast and never likes to explains. Doesn't really care about the students. She likes to praise certain students and doesn't treat other students equally. Assignments are heavy for a bird course. Take this class if you really have time because this isn't a BIRD course.,01/18/2019,4.0,4.0,,2,N/A,2.0,2.0,1,No,1547791910000,No,4919,No,,N/A,"['Test heavy', ""Skip class? You won't pass."", 'Tough grader']",people,person
N/A,poor,good,poor,2,31140808,0,online,awful,1,EESA09,"Taking this course is probably one of my greatest regret. She made us do a lot of work. Her final exam is worth %50(cumulative), and it's multiple choice, true/false, matching, short answers and definitions so basically you have to memorize everything! WORD FOR WORD because you don't know which topics she's gonna asked.",12/22/2018,4.0,4.0,,1,N/A,1.0,1.0,1,No,1545517948000,No,4919,Yes,,N/A,"['Tough grader', 'Lots of homework', 'Test heavy']",people,people
N/A,poor,good,poor,2,31036847,0,online,awful,1,EESA09,"You may think this course is easy for a bird but it isn't. She gives too much assignments and she is a real tough grader. She doesn't like it when students say her course is easy. She speaks way too fast . I wouldn't recommend this course, probably the worst course i've taken",12/15/2018,4.0,4.0,,1,N/A,1.0,1.0,1,No,1544842669000,No,4919,No,,N/A,"['Lecture heavy', 'Lots of homework', 'Tough grader']",people,people
N/A,poor,good,poor,7,30623273,0,,awful,1,EESA09,"Very unorganized, expecting her students to be experts in the course. For an A level course and she makes us to do work like it's a C level course is unacceptable. She shouldn't teach this course, she should've just taught a C level .",10/29/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1540813937000,No,4919,Yes,,WD,"['Get ready to read', 'Lots of homework', 'Tough grader']",people,people
N/A,poor,good,poor,1,30430699,1,online,awful,1,EESA09,"This professor is very nice. however, the workload of her class is very heavy. basically, she requires you to memories every single detail that she mentions on the class, and she did test you on every single detail. I feels like everything she taught for the whole semester is on the final paper. Nothing left over.",08/14/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1534207077000,No,4919,Yes,,N/A,"['Tough grader', ""Skip class? You won't pass."", 'Gives good feedback']",person,person
Not Mandatory,poor,good,poor,5,30426419,0,online,awful,1,EESA09,"U know what, guys don't take prof's lec. For the final, it is cumulative and there is like few hundreds pages to memorize for an A level course. No one wants to do this kind of load of work. For the lec, her explanation is really confusing. Even in Midterm, she wants us to memorize the story of fair tales.",08/12/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1534091697000,No,4919,Yes,,INC,"['Tough grader', 'Lecture heavy', 'Get ready to read']",people,people
N/A,poor,good,poor,5,30012391,1,online,awful,1,EESA09,"Prof Mohsin is confusing and doesn't mark fairly. While some people don't study for EESA09 as they hear it's a bird course, even when you spend an inordinate amount of time studying for this course, you are still disappointed with a subpar grade. Mohsin purposely made the course more difficult to stop its &quot;bird course&quot; reputation.",05/07/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1525705701000,No,4919,Yes,,N/A,"['Test heavy', 'Graded by few things', 'Tough grader']",person,people
Not Mandatory,good,good,good,1,29743911,14,,good,4,EESA09,"Students expect to get everything handed to them in a supposedly bird course. Prof Mohsin really tries to make the dry course enjoyable, but it is heavy in content. I personally really liked the participations!",04/04/2018,4.0,4.0,,4,N/A,4.0,4.0,1,No,1522869311000,Yes,4919,Yes,,A+,"['Lecture heavy', 'Accessible outside class', 'Caring']",people,person
Mandatory,poor,good,poor,9,29465465,0,,awful,1,EESB03,Goes 10 slides a minutes so its impossible to take notes and thats IF you understand what shes saying about graphs/slides to begin with,01/17/2018,4.0,4.0,,1,N/A,1.0,1.0,1,No,1516185733000,No,4919,Yes,,N/A,"[""Skip class? You won't pass."", 'Lots of homework', 'Lecture heavy']",people,people
Not Mandatory,poor,average,poor,7,29020023,9,,awful,1,EESA09,"stupid professor, wanted to punch her in the face everytime she opened her mouth.",12/02/2017,3.0,3.0,,1,N/A,1.0,1.0,3,No,1512230230000,No,4919,N/A,,A,[],people,people
