attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,average,poor,0,32313256,0,,awful,1,BIOB11,"It was very hard to understand professor during his lectures, which made it impossible to follow him. Hard accent and fast speech . I ended up feeling fear or uneasiness to ask &quot;stupid&quot; question because he'd let you know your question is stupid. The exam was relatively fair. Mistakes and vague things in his lecture slides.",10/23/2019,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1571869441000,No,4919,Yes,,B+,[],people,people
Mandatory,average,good,average,1,31349343,0,,poor,2,BIOB12,"Awful course organization. No textbook used, no weboption or online classes or any other material that could help you understand his lecture slides. The lab is heavy and fair but some concepts in his lecture are poorly explained and don't really connect.",02/10/2019,4.0,4.0,,2,N/A,2.0,2.0,1,No,1549758067000,No,4919,Yes,,B+,"['Participation matters', ""Skip class? You won't pass.""]",people,person
Mandatory,average,good,average,1,31349334,0,,poor,2,BIOB11,"The only way to fully understand the content is to read about relevant figures shown in class. The prof has an accent and he mumbles towards the end of the sentence. Office hours are not recommended unless you really have a brilliant question otherwise he would dismiss you by asking if you attended his class. Fair exams, except for final. No curve.",02/10/2019,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1549757824000,No,4919,Yes,,A,"['Test heavy', 'Get ready to read']",people,person
N/A,poor,poor,poor,1,31297714,0,,awful,1,B12,I wouldn't take another class with him.,01/23/2019,1.0,1.0,,1,N/A,1.0,1.0,3,No,1548285099000,No,4919,Yes,,N/A,[],people,person
Mandatory,good,good,good,2,28632098,2,,awesome,5,BIOB11,Great professor! If you study everything he gives you on his slides the you will guarantee to be successful in his class !,08/21/2017,5.0,5.0,,5,N/A,5.0,5.0,1,No,1503346724000,Yes,4919,Yes,,N/A,"['Accessible outside class', 'Clear grading criteria', 'Lecture heavy']",people,people
Mandatory,average,good,average,1,28588751,0,,average,3,BIOB11,"No online classes so you have to go to know what's going on. Exam questions are all pretty much just based on lectures, so make sure you know everything from those. Generally explains things well but sometimes will mumble at the end of a sentence (especially when it's something important) which is pretty annoying.",08/05/2017,4.0,4.0,,3,N/A,3.0,3.0,1,No,1501972082000,No,4919,Yes,,N/A,"[""Skip class? You won't pass."", 'Lecture heavy']",people,person
Mandatory,average,good,average,6,28156689,0,,poor,2,BIOB12,"This course was very poorly structured. The TA's marked incredibly hard for the lab reports, and we were not given any rubric or barely any info on what is expected. the prof did not prepare students well for the final. He just reads off his slides and puts application based questions on his exams, with no sign of warning ahead of time.",04/28/2017,4.0,4.0,,2,N/A,2.0,2.0,1,No,1493409688000,No,4919,Yes,,N/A,['Test heavy'],people,people
Mandatory,good,average,good,4,25915658,0,,good,4,BIOB11,"Took biob11 with him and loved it! His test questions are based off of slides, so memorize everything on them.",01/11/2016,2.0,2.0,,4,Really into it,4.0,4.0,1,No,1452473858000,N/A,4919,Yes,,A-,[],people,people
Mandatory,average,average,average,6,23060247,3,,average,3,BIOB11,the course is not too hard. I found the lecture slides very clear and basically if you understand everything on the slides you are fine for the exam. He mostly (99% of the time) gave questions based on only the slides. Sometimes his MC questions are ambiguous  but overall they are okay if you study.,04/18/2014,2.0,2.0,,3,Sorta interested,3.0,3.0,1,No,1397831798000,N/A,4919,N/A,,A,[],people,people
Not Mandatory,poor,good,poor,5,23054782,4,,awful,1,BIOB11,"Prepare yourself for a lot of reading off slides and exams packed with poor grammar that makes the correct answer very ambiguous. During lecture he insulted the entire class several times after the midterm average was low. Slides are simple and give nice summaries, if you can get past the atrocious grammar, spelling, and overall poor English.",04/17/2014,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1397741546000,N/A,4919,N/A,,B+,[],people,people
N/A,good,average,good,2,21495981,2,,awesome,5,BIOC13,"Daman tells you exactly what he expects from you as long as you ask specifically (otherwise he says, 'everything!'), lecture notes are very clear and concise, and he's really available and approachable. Not to mention he's got an awesome dry wit. Negatives is that he reads from slides and the lectures can be dry.",04/07/2013,3.0,3.0,,5,Sorta interested,5.0,5.0,1,No,1365293104000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,19072294,0,,awesome,4,BIOC13,"I found this professor to be very fair and knowledgeable. Even though he was teaching the class for the first time, he presented the material well and answered all the questions asked in class. He is one of the best profs I've ever had. His exams are a bit tough but if you study well, you'll do fine.",10/14/2011,2.0,2.0,,5,Sorta interested,4.5,4.5,1,Yes,1318598699000,N/A,4919,N/A,,N/A,[],people,people
N/A,average,good,average,0,18981682,2,,average,2,BIOC13,"this was his first time teaching this class I think, and one thing I liked about him is he pretty much new the answer to EVERY question thrown at him, and he didn't have to think long for the answer, his exams are BRUTAL though, and sometimes you can't understand what he is saying because he will mumble certain sentences, very annoying",09/06/2011,4.0,4.0,,4,Low,3.0,3.0,1,No,1315330272000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,14747956,1,,good,4,BGYB12,Know your stuff and you will be OK. Very fair TA. Very knowledgeable and helpful.,08/16/2008,2.0,2.0,,4,Sorta interested,4.0,4.0,1,Yes,1218919399000,N/A,4919,N/A,,N/A,[],person,people
N/A,good,poor,good,2,12292983,3,,awesome,5,BGYB12,"Daman is probably the best TA i've ever had. As hard as he seems, he is just that much intelligent. Infact, his genius spreads through his words, just like his teaching. He has a very unorthodox way of teaching things, but it just makes the material that much more interesting, and easier to understand.",10/17/2006,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1161126784000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,12118792,4,,good,4,BGYB12,"I think Daman really is a pretty good TA to be honest. He really tries to help you by making you read all that stuff and understand it, it is really  your fault for not doing so. He might be mean but only if the class responds dumb, which is just. I think he's pretty down to earth and easy going and please GIVE HIM A BREAK.",07/31/2006,2.0,2.0,,4,Sorta interested,4.0,4.0,1,N/A,1154353136000,N/A,4919,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,11675522,0,,awful,1,B12,No Comments,04/07/2006,5.0,5.0,,1,Sorta interested,1.0,1.0,1,N/A,1144434442000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,good,good,0,11458168,1,,good,4,BGYB12,He tries.,02/06/2006,5.0,5.0,,4,It's my life,4.0,4.0,1,N/A,1139230369000,N/A,4919,N/A,,N/A,[],person,people
N/A,average,good,average,0,11365026,1,,poor,2,BGYB12,"Okay guys..common now...yes Daman was a bit rude, and yes he did breathe down our necks....but you know what...he pushed us to learn the stuff on our own instead of asking him for the whole detail of stuff...and  atleast he made us realize tht we needed to use the brains we have.",01/14/2006,5.0,5.0,,2,Meh,2.0,2.0,1,N/A,1137271748000,N/A,4919,N/A,,N/A,[],person,people
N/A,poor,good,poor,0,11259304,0,,awful,1,BGYB12,"Warning to those taking bgyb12, stay away from Daman's lab.  You will not learn anything because he doesn't explain any of the material to you and all he does is yell.  He is the worst t.a. I have ever come across.  He should be fired because he is horrible, he can learn a thing or two from joelle and even stefan.",12/25/2005,5.0,5.0,,1,Sorta interested,1.0,1.0,1,N/A,1135551176000,N/A,4919,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,10639743,3,,awful,1,B12,Worst t.a. to ever be hired at UTSC. Extremely unhelpful and rude! He's so arrogant for some reason even though he doesn't even have a masters.  His labs are like a race against time and he wants you to leave at least an hour early every lab so he's constantly breathing down your back.  He doesn't even know anything past the lab manuel.,10/25/2005,5.0,5.0,,1,Sorta interested,1.0,1.0,1,N/A,1130275909000,N/A,4919,N/A,,N/A,[],people,person
