attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,31035582,0,,awesome,5,STAB52,"very good professor, explains well and the notes are logical.",12/15/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1544836024000,Yes,4919,Yes,,N/A,"['Respected', 'Caring', 'Gives good feedback']",people,people
Not Mandatory,good,average,good,0,30968328,0,,awesome,5,STAC50,He is a great professor who really cares for his students.,12/11/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1544544916000,Yes,4919,Yes,,A+,"['Caring', 'Gives good feedback']",people,people
Not Mandatory,good,good,good,3,30395958,2,,awesome,5,STAB52,"Good lecturer, and incredibly helpful at office hours. He is always giving you little ways to help you out like intentionally giving you similar types of problems to the lectures and not making the calculus too difficult in questions. Also has a very good attitude and spends a lot of extra time just helping students.",08/02/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1533202941000,Yes,4919,Yes,,Not sure yet,"['Caring', 'Amazing lectures', 'Gives good feedback']",people,people
Not Mandatory,average,good,average,2,30319221,1,,poor,2,STAC50,"Speaks very fast, rushes through a lot. He also barely posts on blackboard so you need to go to class to know details about the assignments and exams.",07/04/2018,4.0,4.0,,2,N/A,2.0,2.0,1,No,1530669963000,No,4919,Yes,,N/A,"[""Skip class? You won't pass.""]",person,people
Mandatory,good,average,good,2,28952133,3,,awesome,5,STAB52,Verygood,11/22/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1511355959000,Yes,4919,Yes,,B,"['Respected', 'Gives good feedback']",people,people
Mandatory,average,good,average,1,28716030,2,,average,3,STAB52,"Good professor who actually cares about his students. Quizzes and midterm are straightforward, but the final exam was the hardest exam I have ever written.",10/04/2017,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1507138300000,Yes,4919,Yes,,N/A,[],people,person
Mandatory,good,good,good,8,28663263,1,,good,4,STAB52,"His lectures are very comprehensive and the notes you great from him are very structured and good to study from. The Midterm was good, but the final was the hardest thing I've ever done in my entire life, I swear I walked into a different course's exam.",09/07/2017,5.0,5.0,,4,N/A,4.0,4.0,1,Yes,1504794922000,No,4919,Yes,,B,"['Inspirational', 'Tough grader', 'Amazing lectures']",person,people
Mandatory,good,average,good,2,28593178,1,,awesome,5,STAB52,very good!!,08/07/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1502133458000,Yes,4919,Yes,,A-,[],person,people
Not Mandatory,good,average,good,4,28534756,1,,awesome,5,STAB52,He does a great job explaining concepts and his lectures allow for great notes to be made. He has an accent so sit at the front but overall he is one of the bests profs I've ever had.,07/16/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1500205086000,Yes,4919,Yes,,N/A,['Amazing lectures'],person,people
Not Mandatory,average,average,average,5,27819465,3,,poor,2,STAB22,"i hate math. i can't understand the prof. had an awful TA. go to tutorials, easy marks though.",02/10/2017,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1486719043000,No,4919,Yes,,N/A,[],people,people
Not Mandatory,good,average,good,6,26900485,0,,awesome,5,STAB22H3,Amazing accent which I don't remotely understand. Covers the last 5 chapters in the last two weeks. What a brilliant professor!,08/16/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1471376352000,Yes,4919,Yes,,N/A,['Inspirational'],people,people
Mandatory,good,average,good,1,26747006,1,,awesome,5,STAB22H3,Mahinda was a great prof if you actually pay attention to his lectures and take notes. He gives hints about the exams during his lectures. The first half of the course was soft but after the midterm the work gets a bit tough but if you understand the concepts well you will do well. Make sure you ace the quizzes and practice by doing the webwork.,06/22/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1466554376000,Yes,4919,Yes,,A+,"['Caring', 'Amazing lectures']",person,person
Mandatory,average,average,good,1,26233801,0,,good,3,STAB22,Mahinda was a great professor. Explained concept very clearly and took the time to make sure you understood everything in office hours.,04/05/2016,2.0,2.0,,5,N/A,4.0,4.0,1,No,1459862660000,Yes,4919,Yes,,INC,"['Clear grading criteria', 'Caring']",people,person
Mandatory,good,average,good,2,26205973,0,,good,4,STAB22,"He is the best professor I've had yet! He makes the material quite easy to understand and if you still don't get the material, he's there for you. This course wasn't hard at all. I suggest going to the lectures and doing textbook questions if needed. If you pay attention in class, you'll do well.",03/30/2016,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1459360682000,N/A,4919,Yes,,N/A,"[""Skip class? You won't pass."", 'Caring', 'Respected']",people,people
N/A,good,average,good,1,25712471,0,,awesome,5,STAB22,"I highly recommend going to the lectures since it is not videotaped because he gives great examples which are the key to understanding the material. First half is pretty easy, second half gets confusing but if you go to class and office hours, he is really helpful. if you go to classes you don't even need the textbook.",12/15/2015,3.0,3.0,,4,Really into it,4.5,4.5,1,Yes,1450210954000,N/A,4919,Yes,,N/A,"['Amazing lectures', 'Caring', ""Skip class? You won't pass.""]",people,person
Mandatory,good,average,good,2,25131640,0,,awesome,4,STAB22,"Not a mathstats student so I had to sit in the front and away from friends to take in the work, Mahinda does a great job of explaining concepts and showing clear examples. Outside of class he's a really friendly, humble and helpful man, he's there for you and will go over his 2 hours of office hours just to make sure you understand the material.",08/18/2015,2.0,2.0,,5,Sorta interested,4.5,4.5,1,No,1439924183000,N/A,4919,Yes,,N/A,"['Respected', 'Inspirational', 'Caring']",people,people
N/A,good,average,good,5,23330454,2,,awesome,5,STAC50,"He is such an amazing prof. When you asked for his help, he will literary stay longer than the listed office hours. Be prepare to spend 2 hours in his office hours. But that 2 hours is the best hours of your life. Mahinda rocks!!!",05/30/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1401462898000,N/A,4919,N/A,,N/A,[],people,people
Not Mandatory,good,poor,good,6,23070100,0,,awesome,5,STAB57,"He is a very great and kind prof, just like your father. He marked our mid term by himself, so that he sacrificed his sleeping time, not only for letting students get back their exam paper as soon as possible, but also guarantee the equality for marking. He is a highly respectable prof, not just for his awesome inlustration of the course material!!",04/21/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1398094473000,N/A,4919,N/A,,A+,[],people,people
N/A,average,average,average,3,22112020,0,,average,3,STAB22,"The prof had a heavy accent, but he covered everything that would show up on quizzes and exams. He is an easy stats prof, however the material gets boring and that's why ppl do worse on the final. midterm is 80+ guaranteed if u keep up and try. quizzes u can get almost perfect, final is a bit tougher cuz its cumulative, but if u study u can get 80",09/09/2013,2.0,2.0,,3,Low,3.0,3.0,1,Yes,1378728846000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,2,22010866,0,,good,4,STAB22,"Nice prof, he treats students equally. Also, he teaches concepts clearly and notes were helpful. Easy midterm, hard exam.",07/30/2013,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1375216703000,N/A,4919,N/A,,N/A,[],people,people
