attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,0,32699860,0,,awful,1,CHMB16,"She seems nice and friendly but she is the toughest grader and she is incapable of making a fair exam. Do not, under any circumstances, ever, take a course taught by her.",12/18/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1576639488000,No,4919,Yes,,N/A,"['Tough grader', 'Test heavy', 'Lecture heavy']",people,people
Not Mandatory,good,good,good,0,32222593,0,,good,4,CHMC21,Slides can be more informative.,09/11/2019,4.0,4.0,,4,N/A,4.0,4.0,1,No,1568172825000,Yes,4919,Yes,,A-,"['Gives good feedback', 'Amazing lectures', 'Get ready to read']",people,people
Mandatory,poor,good,poor,0,32210287,0,,awful,1,CHMA11,The pace at which she lectures and her accent makes it difficult for students to follow along. Her exam was also really hard.,09/03/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1567474683000,No,4919,Yes,,B,[],people,people
Not Mandatory,poor,good,poor,0,32110934,0,,awful,1,CHMA11,"Exam was way harder than the examples given on slides. Didn't give any practice questions outside of the modules, which she didn't provide any hints for. She teaches fast and tells you to be &quot;intuitive&quot; when teaching how to solve a problem which isn't useful at all. You need to have known chemistry concepts before taking the course.",07/21/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1563729523000,No,4919,Yes,,N/A,[],people,people
Mandatory,poor,good,poor,0,32031806,0,,awful,1,CHMA11,one word: awful,06/16/2019,5.0,5.0,,1,N/A,1.0,1.0,1,No,1560710051000,No,4919,Yes,,N/A,[],people,people
Not Mandatory,poor,poor,poor,0,31791457,0,,awful,1,CHMA11,"Absolute worst, does not even care if her student do well. Made the midterm super easy and a brutal final! Everyone complained for a regrade does not care. Equations she mentioned would be on formula sheet was not and equations on sheet was not used. Horrible!",05/07/2019,1.0,1.0,,1,N/A,1.0,1.0,1,Yes,1557193893000,No,4919,Yes,,A-,"['Test heavy', 'Tough grader', 'Get ready to read']",people,people
N/A,poor,good,poor,6,31624849,0,,awful,1,CHMA11,"Put emphasis on the most useless parts of the syllabus so you have two pages full of notes on batteries but two sentences on dry cells. She does not go through the practice questions in lecture as she should; she doesn't walk you through it, she tells you the steps and then says 'and that's your answer'. Office hours aren't helpful either.",04/18/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1555616675000,No,4919,Yes,,C,"[""Skip class? You won't pass."", 'Test heavy', 'Lecture heavy']",people,people
Mandatory,poor,good,poor,6,31622494,0,,awful,1,CHMA11,The final exam is soooooo difficult and not what we learned from the lectures. She didnt give hints on mastering chemistry and post formula sheet before exam. The worst prof!,04/18/2019,5.0,5.0,,1,N/A,1.0,1.0,1,No,1555603505000,No,4919,Yes,,Not sure yet,"['Test heavy', ""Skip class? You won't pass."", 'Lecture heavy']",people,people
Not Mandatory,average,good,average,10,31619593,0,,poor,2,CHMA11,Lectures are fast paced. Questions discussed in class and done for homework are incomparable to the final exam.,04/18/2019,5.0,5.0,,2,N/A,2.0,2.0,1,No,1555559312000,No,4919,Yes,,Not sure yet,"['Test heavy', 'Lecture heavy', 'Tough grader']",people,people
Mandatory,average,good,average,6,31619271,0,,average,3,CHMA11,"I really honestly tried to keep up with Dr Sullan's lectures but she teaches sooo fast you end up so confused at the end of the lecture. On top of that she does not post slides before class which was a big pet peeve for me. She is very passionate and a very caring &amp; kind person though, but I personally found struggled to understand/keep up.",04/18/2019,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1555556879000,No,4919,Yes,,N/A,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass.""]",people,people
N/A,average,good,average,5,31619236,0,,average,3,CHMA11,I just wrote the final and it was challenging. You really need to know your way around all of her stuff bc the questions are so algorithmic and NOT simple formula questions (well at least for the post-midterm material). Don't fool yourself; if the midterm was easy it's likely the final will be tough. REALLY I mean REALLY know your stuff.,04/18/2019,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1555556629000,No,4919,Yes,,N/A,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass.""]",people,people
Mandatory,poor,good,poor,4,31595377,0,,awful,1,CHMA11,Unorganized,04/15/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1555349479000,No,4919,Yes,,N/A,['Tough grader'],people,people
