attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,0,32896311,0,,awful,1,BIOB50,"I gave him the benefit of the doubt throughout the whole term, specially because I love ecology. However, he was so inconsiderate when it came to the testing portion. He would require you to know things that were NOT EVEN MENTIONED. He does not curve, and the written portions of both exams were marked really hard.",02/07/2020,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1581088466000,No,4919,Yes,,B,"['Graded by few things', 'Tough grader', 'Test heavy']",people,people
Not Mandatory,average,good,average,0,32881949,0,,average,3,BIOB50,"Not an overly bad professor. His lectures were clear. He goes over the material but it does get dull at times. Readings are moderate in length, and you are forced to keep up with them because of the weekly quizzes. For exams, the multiple choice sections are fair but his short answer sections are marked very hard.",01/31/2020,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1580448751000,Yes,4919,Yes,,N/A,"['Get ready to read', 'Lots of homework']",people,people
Not Mandatory,poor,average,poor,0,32808660,0,,awful,1,BIOB50,"AWFUL. midterm and exam were worth a lot and the marking scheme is unfair and they are very strict with their stupid scheme! avoid taking this class if Molnar is teaching it, otherwise the content is pretty basic.",01/08/2020,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1578449486000,No,4919,Yes,,Audit/No Grade,"['Get ready to read', 'Graded by few things', 'Test heavy']",people,people
Not Mandatory,poor,good,poor,0,32733521,0,,awful,1,BIOB50,"Horrible, does not explain well at all. there are weekly quizzes on really long readings, a midterm and an exam that are worth a lot. Also, the exams were impossible and do not test your knowledge on the content in any way. Avoid him at all costs",12/20/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1576883236000,No,4919,Yes,,N/A,"['Tough grader', 'Lots of homework', 'Graded by few things']",people,people
Mandatory,poor,good,poor,0,32658257,0,,awful,1,BIOB50,"Professor Molnar clearly knows his stuff when it comes to ecology. Unfortunately he was terrible at sharing this knowledge with his students in an engaging way, often just reading off the slides and providing a very boring learning environment. Also the assigned readings were very long and the final exam was very challenging. Avoid if possible.",12/14/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1576345192000,No,4919,Yes,,N/A,"['Tough grader', 'Get ready to read', 'Group projects']",people,people
Mandatory,poor,average,poor,0,32490440,0,,awful,1,BIOB50,He is not a nice prof at all and he made me overwhelmed for the entire semester and his class is so boring and all so you need to read textbook for his tests. I do not recommend him take this course with another prof if you can.,11/29/2019,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1574995344000,No,4919,Yes,,N/A,[],people,people
Not Mandatory,poor,good,poor,1,29439714,1,,awful,1,BIOB50,Very boring lecturer and an even more boring course. He speaks so fast and doesn't teach the material. His short answers on the exams were marked crazy hard it was impossible to do well. Doesn't have the students best interest at heart.,01/11/2018,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1515705271000,No,4919,Yes,,N/A,"['Tough grader', 'Get ready to read']",person,person
Not Mandatory,average,average,average,0,29424930,1,,poor,2,BIOB50,"As far as ecology goes, he seems to be one of the better profs. Read the textbook but focus on his slides.",01/09/2018,2.0,2.0,,2,N/A,2.0,2.0,1,Yes,1515534546000,No,4919,Yes,,N/A,[],person,people
Not Mandatory,poor,good,poor,2,29281812,0,,awful,1,BIOB50,"The problem he fails to realize is 99% of students who took this course were forced to. He already loses out on this so combining with the super boring teaching style, 100% of students will settle for something else but ecology, period. No matter how important you think your subject is, if you can't prove it to your students, you get an F too.",12/19/2017,5.0,5.0,,1,N/A,1.0,1.0,1,No,1513713028000,No,4919,Yes,,N/A,"['Test heavy', 'Tough grader']",people,people
Not Mandatory,good,good,good,2,28808161,1,,awesome,5,BIOD59,"Very knowledgable professor. Very intelligent in the mathematics. A bit awkward at times but very approachable. He takes his time to explain things if you ask him, and is a really nice guy and willing to help. Pace of his slides is good. Assignments are fair. Love this prof.",10/31/2017,4.0,4.0,,5,N/A,5.0,5.0,1,No,1509456109000,Yes,4919,Yes,,N/A,"['Clear grading criteria', 'Group projects', 'Caring']",person,people
Mandatory,average,good,average,2,27620756,0,,poor,2,BIOB50,hated how the biob50 midterm exam was a day after the biob10 midterm exam. it was so hard to study for both. get ready to memorize a ton of equations. he literally covers most of the material in the textbook. he basically just reads off the lecture slides and tries to get through them but that does not end up happening. oh its also not weboptioned.,12/25/2016,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1482675930000,No,4919,Yes,,N/A,"['Get ready to read', ""Skip class? You won't pass."", 'Test heavy']",people,people
Not Mandatory,average,average,average,2,27513125,0,,average,3,BIOB50,"He an extremely nice guy and wants to help. His lectures could be boring and he tends to rush towards the end. He's very passionate about ecology which is a plus. For the exam, you will be fine if you study of his lecture notes and the corresponding reading that goes with it.",12/15/2016,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1481813106000,Yes,4919,Yes,,N/A,"['Caring', 'Accessible outside class', 'Group projects']",people,people
Not Mandatory,average,average,average,5,27315767,0,,poor,2,BIOB50,Unclear about what's expected towards the end of the course. Keep up with your readings and honestly his lectures are kind of useless and tedious to listen to,12/02/2016,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1480704252000,No,4919,Yes,,A-,"['Get ready to read', 'Group projects']",people,people
