attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,32808011,0,,awesome,5,CHMA10,"His accent makes it difficult to understand at times, but you can tell that he's really passionate and cares about his students. The final exam is very fair, just make sure to sit at the front or watch his lectures online to get the most out of them. You don't need to read the textbook, it wasn't worth the time, just know his slides.",01/08/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1578441998000,Yes,4919,Yes,,A+,"['Amazing lectures', 'Inspirational', 'Accessible outside class']",people,people
N/A,good,average,good,0,32803100,0,,awesome,5,CHMA10,"Amazing prof. His slideshows were very useful. If you want 4.0, do all the assigned questions and sit in the front as he does tend to mumble a lot. His exam was fairly straightforward, as long as you took notes from textbook and lectures as well as doing the practice questions he assigns. Overall, amazing prof, just don't slack off",01/07/2020,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1578364036000,Yes,4919,Yes,,B+,"['Accessible outside class', 'Gives good feedback', 'Respected']",people,people
Mandatory,good,average,good,0,32665111,0,,awesome,5,CHMA10,"hes amazing. really kind and his slides are great so u dont need a textbook. his final had so many lewis questions on it and THOSE TAKE FOREVER so if u can memorize some lewis structures so u dont have to draw them each time do that. go to his classes cause everything he says makes sense. sit in the front, hes a bit quiet.",12/15/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1576394585000,Yes,4919,Yes,,Not sure yet,"['Inspirational', 'Caring', 'Gives good feedback']",people,people
Not Mandatory,poor,good,poor,2,31744766,0,,awful,1,CHMC42,He teaches you how to memorize the concepts instead of understanding them.,05/02/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1556806207000,No,4919,Yes,,N/A,['Clear grading criteria'],people,people
Mandatory,good,good,good,0,31393338,4,,awesome,5,CHMA10,BEST CHEM PROF I'VE EVER HAD!! IF SOMEONE KNOWS WHAT CLASSES HE TEACHES PLEASE LET ME KNOW!!,02/28/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1551396448000,Yes,4919,Yes,,C+,"['Amazing lectures', 'Lecture heavy', 'Inspirational']",people,people
Mandatory,good,average,good,0,31285798,2,,good,4,CHMA10,Out of all my profs I enjoyed his lectures the most. He seems passionate and the way he teaches makes sense and like it hits home for me at least.,01/21/2019,3.0,3.0,,4,N/A,4.0,4.0,1,No,1548039702000,Yes,4919,Yes,,C+,"['Accessible outside class', 'Amazing lectures', 'Caring']",people,people
Not Mandatory,average,poor,average,6,27649528,2,,poor,2,CHMA10,"His accent is very heavy. If you can get past the Asian accent, you might be good. One other thing to note is that he mumbles A LOT, which makes it difficult to understand him. His lec are copy/paste from tb, so honestly just read the tb if you cant understand him and should be good. Overall, a kind prof & approachable.",12/31/2016,1.0,1.0,,2,N/A,2.0,2.0,1,Yes,1483194037000,No,4919,Yes,,N/A,[],people,people
Not Mandatory,good,poor,average,3,26323448,2,,good,4,CHMA10,"The questions he put on the final exam were pretty easy and fair. He saved my gpa from doom! He graduated from MIT, so you should expect that you'll actually be in good hands learning from one of the best.",04/18/2016,1.0,1.0,,3,N/A,3.5,3.5,1,No,1461020159000,N/A,4919,Yes,,B-,"['Respected', 'Clear grading criteria']",people,people
Not Mandatory,good,average,good,2,25795776,2,,awesome,4,CHMA10,"The prof was very clear at all the concepts, and although he has an accent, it's not difficult to understand  especially because he wants everyone to learn. The lecture slides are amazing, and even the review slides allow for more clarity. In my opinion, he's an amazing prof, and I have learned a lot from him.",12/21/2015,2.0,2.0,,5,It's my life,4.5,4.5,1,Yes,1450732478000,N/A,4919,Yes,,N/A,"['Inspirational', 'Caring', 'Gives good feedback']",people,people
Mandatory,good,average,good,5,25208807,0,,awesome,4,CHMA11,Of all the chemistry profs in chma10/11 he was by far the most helpful and pleasurable. Be sure to go with legit material questions or he will tell you to leave and go learn basic chemistry somewhere else. ,09/24/2015,3.0,3.0,,5,Sorta interested,4.5,4.5,1,Yes,1443137973000,Yes,4919,Yes,,N/A,"['Caring', 'Hilarious']",people,people
Mandatory,good,average,good,1,24268449,0,,awesome,4,CHMA10H3,"Professor Zhang is definitely a very approachable kind of guy. His questions that showed up on the exam were very fair and were as expected, as these were the topics stressed during lectures. It's also definitely recommended to just check out his office hours to get some one-on-one help as he is more than happy to do so. He's also quite clear.",01/11/2015,2.0,2.0,,5,It's my life,4.5,4.5,1,Yes,1420999455000,N/A,4919,Yes,,N/A,['Caring'],people,person
Not Mandatory,good,average,good,1,23390690,1,,awesome,5,CHMC42,He is an excellent professor.,06/21/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1403338009000,N/A,4919,N/A,,A+,[],person,person
N/A,poor,average,average,3,22133906,5,,poor,1,CHMA10,"Unfortunately because of his heavy accent I had to quit going to the lecture. It seems as though he covers material alright, if not straight from the textbook. Midterm was easy but final was tough as nails.",09/22/2013,3.0,3.0,,3,Sorta interested,2.0,2.0,1,Yes,1379858040000,N/A,4919,N/A,,N/A,[],people,people
