attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,poor,poor,1,30336859,0,,awful,1,BIO330,"I was very excited by the course description and content, and have enjoyed other courses in ecology and plant science before. Unfortunately this professor is very disorganized and seems to put minimal effort into the course (tests and slides very similar to previous years) Easy course if you want a good grade, but don't expect to learn too much",07/11/2018,1.0,1.0,,1,N/A,1.0,1.0,1,Yes,1531314717000,No,4928,Yes,,A,[],people,person
Mandatory,good,poor,good,3,23107346,0,,awesome,5,BIO330,"A.M.A.Z.I.N.G proff!!! I absolutely loved him and his passion for his research. I loved attending lectures, he keeps you engaged and he knows what he is talking about. The midterm and the final are all short answer but VERY fair. Everything comes from lectures, so do not skip class. The textbook will only help if you did not understand something.",04/27/2014,1.0,1.0,,5,Low,5.0,5.0,1,No,1398560489000,N/A,4928,N/A,,A,[],people,people
N/A,good,average,good,0,21655824,0,,awesome,4,BIO330,"Keeps lecture interesting & loved learning about his research. Overall great prof who really cares about his students doing well.  He is very approachable. TA was great too & approachable, he was a fair marker & we learned a lot even though it was a more relaxed setting than lecture.",05/02/2013,2.0,2.0,,5,Really into it,4.5,4.5,1,Yes,1367487506000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,21394895,0,,good,4,BIO330,"Fair prof! Attend lectures for sure as he'll go over specific graphs/figures that will def. show up on your midterm and final (all short answer). Tutorials are helpful too as they discuss ""bad science"" and the media's role in it. Tends to show pictures of his own studies (which are pretty cool too) in lectures.",03/07/2013,3.0,3.0,,4,Really into it,4.0,4.0,1,No,1362698009000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,average,1,19562418,0,,poor,2,BIO205,"He gave three lectures in BIO205 this year, and those three lectures comprised 50% of our exam, worth 50% of our final grade. His questions on the final were brutal in the sense that he only asked what students normally wouldn't pay attention to (e.g., draw this VERY specific graph from X lecture). Awful. Everyone said the final was bad bc of this.",12/18/2011,4.0,4.0,,2,Sorta interested,2.0,2.0,1,Yes,1324234161000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,0,18765911,0,,awesome,5,BIO399,"Amazing professor for an ROP project, he genuinely cares that you learn and is extremely helpful and nice. I loved it!",06/25/2011,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1309021158000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,average,1,15349009,0,,average,4,BIO330,Does not care about his students at all. Leaves the marking to his TA's who are just as incompetent. Though it is a higly popular course students only realise what they have gotten themselves into when its too late. Not recommended if you care about your G.P.A,01/09/2009,5.0,5.0,,2,Sorta interested,3.0,3.0,1,Yes,1231543469000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,good,average,0,13799881,0,,good,4,BIO330,Can't mark midterms and exams for the life in him!!!! I wish I had never taken this course.,12/11/2007,4.0,4.0,,3,Sorta interested,3.5,3.5,1,Yes,1197388948000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,average,0,13799882,0,,good,4,BIO330,Can't mark midterms and exams for the life in him!!!! I wish I had never taken this course.,12/11/2007,4.0,4.0,,3,Sorta interested,3.5,3.5,3,Yes,1197388948000,N/A,4928,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,12356962,2,,awful,1,BIO330,idiot,11/03/2006,5.0,5.0,,1,Meh,1.0,1.0,1,No,1162582921000,N/A,4928,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,12279268,1,,awful,1,BIO205,"WORST prof ever.  VERY mean, VERY confusing, VERY cold.  Ugh.  His tests/exams suck.",10/11/2006,5.0,5.0,,1,Meh,1.0,1.0,1,No,1160596513000,N/A,4928,N/A,,N/A,[],person,people
N/A,average,good,average,0,11221836,1,,average,3,BIO330,No Comments,12/20/2005,4.0,4.0,,2,It's my life,2.5,2.5,1,N/A,1135078909000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,0,2607484,0,,awesome,5,BIO330,"I've taken BIO205, BIO330 and ENV317 with Prof. Kotanen, a great professor. He repeats himself, especially the material you MUST know for midterms.",10/28/2004,2.0,2.0,,4,Really into it,4.5,4.5,1,N/A,1098939446000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,average,0,2350156,0,,good,4,BIOLOGY,No Comments,07/28/2004,4.0,4.0,,3,N/A,3.5,3.5,1,N/A,1091047514000,N/A,4928,N/A,,N/A,[],people,people
