attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,average,good,0,32762938,0,,awesome,5,PSY270,Definitely my favourite prof! Super approachable and encouraging.,12/27/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1577423358000,Yes,4928,Yes,,N/A,"['Caring', 'Accessible outside class', 'Gives good feedback']",people,people
N/A,good,average,good,0,32177292,0,,awesome,5,PSY270,He's great at what he does. Really passionate and knowledgeable about what he teaches. Encourages us to think. Very clear lectures. Tests are based on lecs so you don't have to read the textbook.,08/16/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1565974829000,Yes,4928,Yes,,N/A,"['Amazing lectures', 'Gives good feedback']",people,people
Mandatory,good,good,good,1,31518952,1,,awesome,5,PSY372,"I can truly say he is one of the best profs I have ever had. Super knowledgeable and passionate about the material, truly cares about the students and wants them to do well. Wish every prof was as amazing as him. Recommend his classes 1000%",04/02/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1554243360000,Yes,4928,Yes,,N/A,"['Respected', ""Skip class? You won't pass."", 'Caring']",person,person
N/A,good,good,good,0,31419226,0,,awesome,5,PSY471,"Honestly one of the best professors I've met in my academic career thus far! He's a great guy, brilliant, &amp; his passion for cognitive psychology is infectious. If you're even remotely interested in cog psych (even if you're not) I recommend taking any of his courses &amp; actually talking to him. These are the types of professors our money should go to",03/09/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1552110945000,Yes,4928,Yes,,A-,"['Amazing lectures', 'Get ready to read', 'Accessible outside class']",people,people
Mandatory,good,good,good,1,31008084,0,,awesome,5,PSY372,"He is a good lecturer, clear and easy to follow along and will spend as much time as needed on a concept if the class doesnt get it. He was accessible for office hours and very quick to respond to emails. Tests can be tricky with grading at first but it gets better. He really is a great prof, I highly recommend this course.",12/13/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1544725624000,Yes,4928,Yes,,N/A,"['Accessible outside class', 'Gives good feedback', 'Caring']",people,person
Mandatory,good,average,good,1,30785812,0,,awesome,5,PSY372,Great professor tbh would take again 10/10 textbook is worth a read but not required to get A,11/26/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1543261857000,Yes,4928,Yes,,A-,"['Inspirational', 'Accessible outside class', 'Gives good feedback']",people,person
Mandatory,good,average,good,1,29160541,0,,awesome,5,PSY372,"He's a really great professor. Super approachable &amp; responds to emails! He truly wants students to succeed. The course material for PSY372 may not be the easiest, but he explains everything in class &amp; it's interesting! He gives you a question bank to practice from and his tests are directly from that question bank. Apply yourself you will do well!",12/12/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1513105862000,Yes,4928,Yes,,A+,"[""Skip class? You won't pass."", 'Participation matters', 'Accessible outside class']",people,person
Mandatory,good,average,good,1,28886434,0,,awesome,5,PSY270,Amazing professor! You can really tell that he cares about the course content. He doesn't use the textbook and only tests off lectures so ATTEND LECTURES; he adds on a lot more than is presented in the slides. He's also really approachable in office hours or after classes so take advantage of that. Easy 4.0 (and I'm not a great student).,11/13/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1510592282000,Yes,4928,Yes,,A+,"['Lecture heavy', 'Amazing lectures', ""Skip class? You won't pass.""]",people,person
Mandatory,good,poor,good,0,28098813,0,,good,4,PSY270,He's a great professor. Nothing unexpected in the tests or exam. Fair grading.,04/21/2017,1.0,1.0,,4,N/A,4.0,4.0,1,No,1492791557000,Yes,4928,Yes,,N/A,"['Participation matters', 'Caring', 'Clear grading criteria']",people,people
Mandatory,good,average,good,5,28083817,1,,awesome,5,PSY270,"Enthusiastic, funny, to the point and has clear lecture slides. I studied just off the lecture slides and didn't even open the textbook. Tests consist of SA (which he tells you ahead of time so you can practice and ace it) MC,  and fill in blank. His lectures are never fully 3h (usually around 2). Uses top hat for participation & has extra credit",04/19/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1492641713000,Yes,4928,Yes,,A-,"['EXTRA CREDIT', 'Respected', 'Caring']",person,people
Mandatory,good,average,good,0,27864068,0,,good,4,PSY270,GOOD PROF,02/28/2017,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1488287251000,Yes,4928,Yes,,N/A,"['Respected', 'Participation matters', 'Get ready to read']",people,people
