attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,32960149,0,,awesome,5,PHL370,"Interesting class. He knows his stuff, and met with me a couple of times during office hours before papers were due.",03/09/2020,4.0,4.0,,5,N/A,5.0,5.0,1,No,1583713419000,Yes,4928,Yes,,A-,"['Tough grader', 'Respected']",people,people
Not Mandatory,average,average,average,0,32942907,0,,average,3,PHL113H5,"The course material was fine, but the papers were graded pretty harshly for me and other people I talked to in the class. The lecture slides were full of information and really easy to study off of. Downside of the lectures were that Sepielli was pretty repetitive, and he doesn't really answer any questions you may have.",03/01/2020,3.0,3.0,,3,N/A,3.0,3.0,1,No,1583088041000,No,4928,Yes,,A-,"['So many papers', 'Accessible outside class', 'Tough grader']",people,people
Not Mandatory,good,average,good,0,32911591,0,,good,4,PHL113,Fun and interesting lectures. Slides were extremely well made and very easy to study from for the final exam. Only minor downside? I feel a lot of the points made during lecture were a little bit repetitive and I found myself wanting to take in lecture material at a faster pace. Great experience overall though. Highly recommend.,02/14/2020,3.0,3.0,,4,N/A,4.0,4.0,1,No,1581724161000,Yes,4928,Yes,,A,"['Accessible outside class', ""Skip class? You won't pass."", 'Participation matters']",people,people
Not Mandatory,average,poor,average,0,32886789,0,,poor,2,PHL365,"Took his class on free speech for a couple of weeks, very boring. He likes pushing his views in the class and theyre mostly restrictivist on free speech. I ended up dropping the course. poli sci courses on these topics would be better than this philosophy class",02/03/2020,1.0,1.0,,2,N/A,2.0,2.0,3,No,1580750342000,No,4928,No,,N/A,"['Lecture heavy', 'Graded by few things']",people,people
Not Mandatory,good,good,good,0,32241569,0,,awesome,5,PHL101H5,"Incredibly intelligent, fiercely mocking, at times hilarious, as honest as Shakespeare, and loves everything worldly. If you have a philosophical bent, do take him, you will NOT regret it.",09/23/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1569253803000,Yes,4928,Yes,,N/A,"['Inspirational', 'Amazing lectures']",people,people
Mandatory,average,good,average,0,30531163,0,,average,3,PHL101,"Andrew was a good prof, I took his class as an intro to philosophy &amp; for a humanities distribution credit. I was surprised at how awesome his lectures were! He's very lecture heavy, and he makes you work for your grade, but all in all I'd recommend him. His midterm &amp; exam were both easy, but his essays were hard to write. GO TO OFFICE HOURS!!",09/29/2018,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1538244532000,Yes,4928,No,,B,"['So many papers', 'Get ready to read', ""Skip class? You won't pass.""]",people,people
Mandatory,average,average,average,1,29858015,0,,average,3,PHL370,"Sepielli is a super chill dude. And by that I mean really really chill. Spends lecture walking around the front, interacting with students, munching on his muffin and sipping on his coffee. Material was interesting too. Only downside- lets people talk far too much, even if what they are saying makes no sense. And he's terribly dressed. But cool.",04/21/2018,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1524330213000,Yes,4928,Yes,,A,"['Accessible outside class', 'Hilarious', 'Get ready to read']",people,person
Mandatory,average,good,average,0,29526986,3,,poor,2,PHL101H5,"He uses slides which is good, but he has them filled with text and goes through them quick. so you barely have the time to get down the info on the slides never mind the extra things he adds not on the slides. he also only posts the 2 powerpoint from the 2 lectures a week, AFTER the second lecture of that week overall terrible experience",02/01/2018,4.0,4.0,,2,N/A,2.0,2.0,3,Yes,1517488504000,No,4928,No,,N/A,[],people,people
N/A,good,average,good,0,28674581,0,,good,4,PHL271,"Definitely a fun prof to listen to, easy to follow along and seems pretty enthusiastic about the material. I did miss some lectures, but it didn't seem to make a huge difference. However,  you MUST attend the tutorial. My TA actually ended up being more helpful than Prof. Sepielli, BUT he still wasn't a bad prof.",09/14/2017,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1505356467000,Yes,4928,Yes,,A,[],people,people
N/A,good,good,good,2,24881302,0,,awesome,5,PHL315,"Really enjoyed the class. Maybe let's others talk too much when they aren't saying anything useful, but very inclusive in that way. Always assigns multiple essays.",05/21/2015,4.0,4.0,,4,It's my life,4.5,4.5,1,Yes,1432205592000,N/A,4928,Yes,,N/A,[],people,people
