attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,32905923,0,,awesome,5,ENV100Y5,One of my favourite lecturer's at UTM - always makes lectures fun and jokes around a lot to make the topics more interesting - 10/10 recommend,02/12/2020,2.0,2.0,,5,N/A,5.0,5.0,1,No,1581525476000,Yes,4928,Yes,,A,"['Caring', 'Amazing lectures', 'Hilarious']",people,people
Not Mandatory,good,average,good,0,32036870,0,online,awesome,5,ENV100,You won't be bored in her class. The course content is very easy too.,06/18/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1560867684000,Yes,4928,Yes,,A+,"['Accessible outside class', 'Amazing lectures']",people,people
Mandatory,good,average,good,1,31719135,0,online,awesome,5,ENV100,"Very knowledgable, passionate, caring and approachable. Course is well organized and there are several resources available for help. No need to do readings and lectures can be watched online at 2x speed. Lots of chances for easy marks but NOT a birdy course; if you've done well in gr11 chem and bio it shouldn't be a problem. Highly recommend!",04/30/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1556643727000,Yes,4928,Yes,,A,"['Clear grading criteria', 'Amazing lectures', 'Caring']",people,person
Not Mandatory,good,average,good,1,31640007,0,online,awesome,5,ENV100Y,Easily in my top 3 fav lecturers this year. Shes so passionate about the course (ENV100) she teaches its contagious! Shes an absolute gem and makes the classes fun.,04/22/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1555900750000,Yes,4928,Yes,,N/A,"['Respected', 'Inspirational', 'Accessible outside class']",people,person
Not Mandatory,good,average,good,1,30775389,0,,good,4,ENV100Y,"She LOVES saying and so on and so on. thats like her fav thing ever. nice lady tho, really passionate and great at her job and so on and so on",11/24/2018,2.0,2.0,,4,N/A,4.0,4.0,1,No,1543080035000,Yes,4928,Yes,,N/A,"['Hilarious', 'Inspirational', 'Lots of homework']",people,person
Mandatory,good,average,good,2,29019259,0,,awesome,5,ENV100Y,She was so enthusiastic about the course content and very informative. Loved being in her class and listening to her lectures.,12/02/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1512221858000,Yes,4928,Yes,,A-,"['Hilarious', 'Respected', 'Inspirational']",people,people
Not Mandatory,good,average,good,5,28017750,3,,awesome,5,ENV100Y,"The word around is that ENV100 is a bird course... it is NOT. It is an extremely boring and lengthy course. The professors are good but the mid-term and the exam that make up 64% of the course are really, really tough. The online quizzes and assignments worth 36% are somewhat of a breather but I wouldn't recommend putting 64% at risk. NOPE.",04/08/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1491680430000,Yes,4928,Yes,,C,"['Get ready to read', 'Lecture heavy', 'Tough grader']",people,people
Not Mandatory,average,average,average,8,27759555,3,,poor,2,ENV100Y,"Everyone will tell you that taking ENV100 is a bird course, it may be, but if you don't like the material your learning,  you wont do well at all. I took this as a bird course and I personally find the course extremely boring! The prof herself is nice but that doesn't matter if you aren't interested in the content. SO don't take unless you like it.",01/20/2017,3.0,3.0,,2,N/A,2.0,2.0,1,No,1484935439000,No,4928,Yes,,N/A,"['Hilarious', 'Respected', 'Lecture heavy']",people,people
Mandatory,good,average,good,0,27650221,0,,awesome,5,ENV332,"This class is all group work from beginning to end. So no tests/exams. However, that means you have to show up to every class and participate in your group. Love this professor, she wants to help you succeed, only negative is how long it takes to get grades back.",12/31/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1483207079000,Yes,4928,Yes,,N/A,"['Participation matters', 'Group projects', ""Skip class? You won't pass.""]",people,people
Not Mandatory,poor,average,poor,6,27048614,8,,awful,1,ENV100Y,"She is so left.. Often times I feel that the class is more political based rather than it being about the environment. She even told the class her views are left. I used to attend the class now I just read the textbook and found that to be more useful than the lectures. Honestly, if you read the slides and the textbook you don't need to go to class",10/18/2016,2.0,2.0,,1,N/A,1.0,1.0,1,Yes,1476784675000,No,4928,Yes,,N/A,"['Accessible outside class', 'EXTRA CREDIT', 'Get ready to read']",people,people
N/A,good,poor,good,2,26366058,2,,awesome,5,ENV100,Great prof.,04/24/2016,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1461520078000,N/A,4928,Yes,,A+,"['Inspirational', 'Hilarious', 'Respected']",people,people
Not Mandatory,good,average,good,1,25629517,2,,good,4,ENV332,The most amazing prof ever,12/10/2015,3.0,3.0,,4,It's my life,4.0,4.0,1,No,1449760175000,N/A,4928,N/A,,N/A,"['Inspirational', 'Amazing lectures']",people,person
Mandatory,good,poor,good,0,25534593,2,,good,5,ENV100,Bird course but Lots of information,12/03/2015,1.0,1.0,,3,Really into it,4.0,4.0,1,Yes,1449114202000,N/A,4928,Yes,,N/A,"['Inspirational', 'Get ready to read', ""Skip class? You won't pass.""]",people,people
Not Mandatory,good,poor,good,4,25474507,1,,awesome,5,ENV100,"This prof is so funny and extremely inspirational. Please take this course... You learn so much about what is actually important in this world - the environment, which comes before the economy.",11/23/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1448283526000,N/A,4928,Yes,,A+,"['Inspirational', 'Amazing lectures', 'Hilarious']",person,people
Not Mandatory,good,poor,good,3,25163957,1,,awesome,5,ENV100,"prof. Havelka is amazing, one of the best profs I've had. Course overall is easy and a good gpa booster BUT only if you actually listen to the lectures and prepare for tests and quizzes. If you have background in science it will be even easier for you. Havelka is always there for students, she is truly an inspirational prof, very kind and funny",09/01/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1441072886000,N/A,4928,Yes,,A,"['Caring', 'Inspirational', 'Hilarious']",person,people
