attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,32375426,0,,poor,2,MGT120,Not the prof for me. She doesnt let you in if youre late and she just repeats the textbook. The exams are not fair and overall just a really bad experience for me,11/07/2019,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1573141669000,No,4928,Yes,,N/A,"['Get ready to read', 'Clear grading criteria']",people,people
Not Mandatory,good,average,good,0,31649140,0,,good,4,MGT120,"Experienced Prof who posts all her slides and lecture audios online! So you can afford not going to class! If you're taking accounting for the first time, highly recommend going to class and tutorials regularly! Good Luck!",04/23/2019,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1555992823000,Yes,4928,Yes,,A,"['Respected', 'Gives good feedback', 'Accessible outside class']",people,people
Mandatory,average,average,average,1,31621772,0,,average,3,MGT120,The pacing of her lectures isn't the best; she also likes Dollarama. The resources are there for you to do well; make sure to do her sample problems to practice for exams. Some of the questions are taken straight from there. Prepare some notes before class since she doesn't spend too much time explaining things in the textbook.,04/18/2019,2.0,2.0,,3,N/A,3.0,3.0,1,Yes,1555599166000,No,4928,Yes,,N/A,['Graded by few things'],people,person
Mandatory,good,average,good,9,30230277,2,,good,4,MGT120,"This is honestly the one review you need to listen to. Her lectures weren't that bad she honeslty broke down concepts nicely. Read the textbook!! She will put little fluff from chapter 1 to throw you off. Her office hours are useless seek the TA's and do all the practice! This course is about basics, master those and you're good. Do past midterms!",06/04/2018,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1528136362000,Yes,4928,Yes,,A,"['Lots of homework', 'Get ready to read', 'Test heavy']",people,people
Not Mandatory,average,poor,average,1,30109918,1,,average,3,MGT120H5,"Easy class if you have done accounting in high school this is an easy 4.0 don't listen to the negative posts, you will be more than prepared for this. If not just read some of the text book to refresh your memory. However, I do agree that her lectures are very boring but that's because I've taken accounting in high school.",05/15/2018,1.0,1.0,,3,N/A,3.0,3.0,1,Yes,1526373933000,No,4928,Yes,,A,[],person,person
Mandatory,average,average,average,1,30081307,0,,average,3,MGT120,"Professor Seguin has a distinct style when she teaches. Her classes aren't very dynamic but rather structured. You are expected to read the book, make notes, and do the problems. MyAccountingLab helps as well. TAs have no office hours for this course, so you'll have to reach her for help. Overall, she's not difficult but be ready to do your share.",05/12/2018,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1526103204000,Yes,4928,Yes,,A+,"['Lots of homework', 'Accessible outside class', 'EXTRA CREDIT']",people,person
Mandatory,poor,good,poor,0,29301271,10,,awful,1,MGT120,"Horrible. She doesnt give any constructive criticism, is condescending and would steer clear away!!",12/21/2017,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1513819430000,No,4928,Yes,,N/A,[],people,people
Mandatory,good,average,good,0,28426952,1,,awesome,5,MGT120,"She goes through the material quite fast but if you keep up with your readings and you keep practicing, then it should be an easy class to ace. She  gives you so much room to practice, and is very straightforward with what she expects from the class. She answers all questions asked during the lecture, and she does  not leave something unexplained.",06/06/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1496750249000,Yes,4928,Yes,,N/A,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass.""]",person,people
N/A,good,average,good,0,28116903,0,,awesome,5,MGT120,"She is an amazing professor, gives many chances for students to ask questions as she teaches. Teaches for half the lecture and takes up textbook problems for the other half. Tests, so easy, simply make an income statement and balance sheet. She can seem mean but is actually very caring and super helpful during office hours.  Posts all powerpoints.",04/25/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1493082452000,Yes,4928,Yes,,A+,"['Clear grading criteria', 'Respected', 'Amazing lectures']",people,people
N/A,good,average,good,0,27952780,0,,awesome,5,MGT120,"She really wants her students to succeed, she may go a little fast but if you keep up with the homework and readings you will definitely get a good grade. For tests, practise using past tests.",03/27/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1490627572000,Yes,4928,Yes,,N/A,"['Amazing lectures', 'Lots of homework']",people,people
Mandatory,poor,good,poor,1,27695308,1,,awful,1,MGM221,"She doesn't like to answer questions during lectures, instead ridicules students for not reading the textbook and already understanding it. She is monotone and does not care about her student's grades. She marks extremely difficult and gives no part marks for even trying. Also, accounting is difficult as is, and she's not friendly or approachable.",01/08/2017,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1483903916000,No,4928,Yes,,C,"['Group projects', ""Skip class? You won't pass."", 'Lots of homework']",person,person
N/A,poor,good,poor,2,27478170,3,,awful,1,MGT120,"most ruthless, insensitive, and cold professor in the university. Has no warmth or care for students.",12/13/2016,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1481664108000,No,4928,Yes,,WD,[],people,people
Mandatory,poor,good,poor,5,26435578,2,,awful,1,MGT120,worst professor ever.,05/02/2016,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1462191515000,N/A,4928,Yes,,N/A,[],people,people
N/A,good,average,average,7,24808158,2,,good,4,MGT120,"She is a great professor. Very clear and to the point. Her lecture slides for the entire term are already there for you from day 1 of the course. Never miss the readings or forget to do the homework. VERY IMPORTANT TO PASSING. Tests are not as easy as one would think so study and also, if you've taken accounting before, don't be overconfident.",05/12/2015,3.0,3.0,,3,Really into it,3.5,3.5,1,Yes,1431434762000,N/A,4928,Yes,,N/A,"['Get ready to read', 'Tough grader']",people,people
Mandatory,average,average,average,6,24747140,0,,average,3,MGT120,"I found this course to be quite easy. The lectures are pretty long though. Reading the book, and doing past tests and exams are ways of getting a good grade. Test questions are much more different and difficult than class discussion and tutorial problems. I think doing exams and past tests provide better practice for tests and exams. ",05/05/2015,2.0,2.0,,3,Sorta interested,3.0,3.0,1,Yes,1430850755000,N/A,4928,Yes,,A+,"['Lecture heavy', ""Skip class? You won't pass.""]",people,people
N/A,good,good,good,2,24515621,1,,good,4,MGT120,"Catherine Sequin is a good prof, I like that she goes through accounting examples in the lecture. It facilitates my learning and I can ask questions if I don't understand something.",03/29/2015,4.0,4.0,,4,Sorta interested,4.0,4.0,1,Yes,1427614217000,N/A,4928,Yes,,N/A,"['Tough grader', ""Skip class? You won't pass."", 'Caring']",person,people
Mandatory,poor,good,average,5,24327453,2,,poor,1,MGT120,"I believe this professor makes an effort to teach well, however she is one of the worst professors I've ever had at UTM. She is very strict and completely heartless when it comes to small mistakes. Make sure you don't defer tests for her MGT120 course or you will have to do a presentation in front of her and prof Baily, with no rubric to follow.  ",01/24/2015,5.0,5.0,,3,Meh,2.0,2.0,1,Yes,1422110645000,N/A,4928,Yes,,B-,"['Tough grader', ""Skip class? You won't pass."", 'Lecture heavy']",people,people
Not Mandatory,good,average,good,1,23301306,14,,good,4,MGT120,She is really good. Manage to get 99 in this course by just reading the book. tutorial is useless.,05/22/2014,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1400793722000,N/A,4928,N/A,,A+,[],people,person
Not Mandatory,average,poor,average,7,23154033,2,,good,3,MGT120,"Just attend every lecture, tutorials are somewhat useless in my opinion. She is helpful when asking questions but her answers are somewhat unclear. Overall everyone I know got a 90+ in her course and I received a 97 - Should have been a 99 if TA marked my first midterm properly.",05/03/2014,1.0,1.0,,4,Really into it,3.5,3.5,1,No,1399083601000,N/A,4928,N/A,,A+,[],people,people
Mandatory,good,average,average,1,22649573,1,,good,4,MGT120,"She is an excellent professor!! Easy midterms, but watch out for the finals.",12/24/2013,2.0,2.0,,3,Really into it,3.5,3.5,1,Yes,1387846450000,N/A,4928,N/A,,N/A,[],person,person
N/A,average,good,poor,7,22325979,2,,poor,2,MGT120,Very strict prof. Goes really fast through the material. I aced all the quizzes but did HORRIBLE on the midterms - nothing like them and the exam was SOO HARD.,11/15/2013,5.0,5.0,,1,Meh,1.5,1.5,1,Yes,1384534780000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,good,1,21888542,1,,good,4,MGT120,"Good prof, explains things clearly and always helpful if you need a hand. I had no accounting background but left class feeling like I understood stuff..keeping up with the reading and online quizzes is very crucial for a good grade in this course!! Work hard, and it'll pay off",06/13/2013,4.0,4.0,,4,Sorta interested,4.0,4.0,1,Yes,1371084343000,N/A,4928,N/A,,N/A,[],person,person
N/A,good,poor,good,3,20647657,3,,awesome,5,MGT120,Good prof. Do all the homework go to every class and tutorial and you should have no problem. The final exam was so easy i think i got over 90% on it.  Can easily get 4.0 GPA in this course,09/17/2012,1.0,1.0,,4,It's my life,4.5,4.5,1,Yes,1347896026000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,1,20453237,0,,awesome,5,MGT120,She explains the requirment very clearly. For mgt120 make sure to read the text. She is a nice lady I would say.,06/28/2012,2.0,2.0,,4,It's my life,4.5,4.5,1,Yes,1340920726000,N/A,4928,N/A,,N/A,[],people,person
N/A,average,good,average,3,20415962,0,,poor,3,MGT120,"She seems a bit too all work, no play sorta thing. She honestly goes a bit too fast, I had an accounting background but I wonder what people who have nothing can keep up with her. You can ace all the problems done in class and tutorial, but believe when I say this, mid terms and exams -NOTHING LIKE THEM. Totally different and was tough..",06/15/2012,4.0,4.0,,1,Meh,2.0,2.0,1,Yes,1339790411000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,average,3,20403851,0,,poor,2,MGT120,"This teacher is garbage, she tries to rush her lectures n finish the material in one hour, n then does easy examples from the book for another hour. As a student who had not taken account before, reading the textbook is a must, i was doing good like 70+. But the tests n exams r HARD, the exam dropped me to 60. Now i hav to take this course again",06/12/2012,5.0,5.0,,2,Sorta interested,2.0,2.0,1,Yes,1339499373000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,1,19722805,1,,awesome,5,MGT120,EASIEST COMMERCE FIRST YEAR COURSE EVER!! MAKE SURE YOU DO THE READINGS AND YOU'RE GOLDEN...lectures and tutorials are useless but text is important.,01/13/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1326466819000,N/A,4928,N/A,,N/A,[],person,person
N/A,poor,good,poor,5,17768762,0,,awful,1,MGT426,"She's a really nice person, but absolutely terrible at teaching this course. She has little to no actual knowledge of the material and is in constant need of her textbook or her notes to answer basic questions (sometimes of material that she just covered 5 minutes prior to the question).",11/14/2010,4.0,4.0,,1,Meh,1.0,1.0,1,Yes,1289776187000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,average,1,17578443,0,,poor,2,MGM221,"She was terrible. Basically she was an audio player for textbook. Does not know how to teach without referring to text book. If you know some accounting and wanting to advance, do not take it with her. She will take the fun out of accounting and your life.",09/07/2010,4.0,4.0,,2,Really into it,2.0,2.0,1,Yes,1283865449000,N/A,4928,N/A,,N/A,[],people,person
N/A,average,good,average,1,17389695,0,,average,3,MGT120,"Way too many hours are required for the course! I had an 88 on the first midterm, and an 80 on the second. Ended up with a 63 after the final exam, after solid studying.... Disappointed thats for sure. Watch out for the last exam...",07/04/2010,5.0,5.0,,3,Really into it,3.0,3.0,1,Yes,1278210059000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,1,15320355,0,,awesome,5,MGT120,She has done a good job in teaching this first year accounting course. Fair course!,01/05/2009,2.0,2.0,,4,Sorta interested,4.5,4.5,1,Yes,1231176640000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,good,good,1,14656239,0,,good,4,MGT120,"personally, i dont like accounting, but that doesn't make her to be a bad prof ^^. If u are new to accounting, u need to catch up her pace, because she is a bit quick. Tests are harder than average level, so u have to study.",07/13/2008,4.0,4.0,,4,Really into it,4.0,4.0,1,Yes,1215984487000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,good,good,0,14554443,0,,awesome,5,MGT120,You dont need a HS background to do well in this course.Attend the lectures because most of the theory part of the exam comes from the lecture and slides.Practise previous years question papers as MC is often repeated.Regular work is required..and she often provides 'flashbacks' of the last class during her lecture. She emailes back really quickly.,06/04/2008,4.0,4.0,,4,Really into it,4.5,4.5,1,Yes,1212582873000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,good,0,14344121,0,,awesome,5,MGT120,"The most boring course ever.(MGT120).She has no enthusiasm,and makes accounting boring,and makes it seem useless,even though its actually very important.Her tests are fair,but are extremely tricky,and hard.Shes always there to help though.unless u have a thing for accounting or are passionate about it, dont expect more than an 80.",04/24/2008,4.0,4.0,,5,Really into it,5.0,5.0,1,Yes,1209065979000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,14302778,0,,good,3,MGT102,the midterms were fairly easy and straight forward if prepared ahead however the exam was extremely time-consuming and somewhat tricky. the prof answers emails fast. is not a mark booster due to the final exam!!!!!,04/16/2008,2.0,2.0,,4,Really into it,3.5,3.5,1,Yes,1208384457000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,average,1,14262751,1,,average,4,MGT120,you HAVE to keep up with your work!! I didn't have any accounting experience.. so I had to spend way too many hours on that course to get a 70%.. but it feels worth it at the end! The tests are mega hard.. nothing ever balances.. so make sure you know ur concepts inside out!,04/09/2008,4.0,4.0,,2,Sorta interested,3.0,3.0,1,Yes,1207702281000,N/A,4928,N/A,,N/A,[],person,person
N/A,good,average,average,0,13682017,0,,good,4,MGT120,"Good traits include loud and clear voice (she doesn't need to use any sound device for a large class), and a very logical way of explaining things. Bad traits&#63; I can't think of any aside from her lack of enthusiasm which I don't really mind at all. Great prof overall. I'm sure she'd become a drill sergeant if she joins the army.",11/20/2007,3.0,3.0,,3,Really into it,3.5,3.5,1,Yes,1195521185000,N/A,4928,N/A,,N/A,[],people,people
