attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,31993540,0,,awesome,5,BIO304,"my favorite professor at utm. so respectful, knowledgeable and genuinely loves teaching this course. it is not the easiest course out there but trust me you will love it and love Professor Senatore.",06/04/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1559664296000,Yes,4928,Yes,,A+,"['Amazing lectures', 'Respected', ""Skip class? You won't pass.""]",people,people
Mandatory,good,good,good,0,31681470,0,,good,4,BIO304,Prof Senatore teaches really well. The content is tough and boring but make sure to really listen. Everything on the test is on the slides but it's difficult to study by yourself because he explains classic experiments better in lecture. Get used to his MC... It's tricky but if you study it's really fair. He's very approachable during office hrs.,04/26/2019,5.0,5.0,,4,N/A,4.0,4.0,1,No,1556238241000,Yes,4928,Yes,,A+,[],people,people
N/A,good,average,good,0,30234596,0,,good,4,BIO304,"I really loved this class and the way Prof. Senatore taught it. The tests were challenging but he makes sure you are ready for it. I appreciate that he was willingly to go over concepts again to make sure we understood. There are only two tests and the final, so make sure you are ready for them. Definitely possible to do well in this course.",06/05/2018,3.0,3.0,,4,N/A,4.0,4.0,1,No,1528224469000,Yes,4928,Yes,,A,"['Accessible outside class', 'Gives good feedback', 'Test heavy']",people,people
N/A,average,good,average,2,30195713,4,,poor,2,BIO304,"BORINGGGG! After a point in the semester, I could not stand going to the lectures because I would just zone out and waste my time. Then I noticed that going over the slides on my own helped me better than his lecturing. Material is interesting if you like the nervous system but his teaching style is the worstttt",05/26/2018,4.0,4.0,,2,N/A,2.0,2.0,1,No,1527373945000,No,4928,Yes,,A,"['Lecture heavy', 'Tough grader', 'Graded by few things']",people,people
Mandatory,good,good,good,0,29232269,1,,good,4,BIO304,"monotone, mumbles, content is hard at first bc he teaches it v comprehensively but office hours are super helpful + hes actually good at teaching not lecturing. fair tests but he makes things harder if the class is doing too well. only a few tests so u need to know everything from lectures, but nice dude and is genuinely passionate about bio",12/16/2017,5.0,5.0,,4,N/A,4.0,4.0,1,No,1513411789000,Yes,4928,Yes,,N/A,"['Accessible outside class', ""Skip class? You won't pass."", 'Lecture heavy']",person,people
Mandatory,good,good,good,0,28669099,0,,awesome,5,BIO206,"Material is kind of hard at first, but its not so bad once you understand it. He was super helpful and explained things clearly. His office hours and chalk talks after class were the best so If you don't understand whats going on in class, you have another opportunity to learn. Definitely recommend. 10/10 Would love to take another course with him",09/11/2017,4.0,4.0,,5,N/A,5.0,5.0,1,No,1505147201000,Yes,4928,Yes,,N/A,"['Accessible outside class', 'Gives good feedback', 'Respected']",people,people
N/A,good,good,good,0,28055262,1,,awesome,5,BIO304,"He's a very fair and nice professor! One of my favs!  Material may seem hard (cuz it is hard at first) but he breaks it down very well in big lectures and his lecture slides are pretty detailed. Tests are very straightforward also as long as you actually understand the material and not try to cram everything. Overall, great learning experience!",04/15/2017,4.0,4.0,,5,N/A,5.0,5.0,1,No,1492283418000,Yes,4928,Yes,,N/A,"['Accessible outside class', 'Caring', 'Gives good feedback']",person,people
Mandatory,good,good,good,2,27838325,0,,awesome,5,BIO304,He is my favourite professor at UofT. He is extremely patient with his students and goes out of his way to help them understand. He's truly very inspiring.,02/17/2017,5.0,5.0,,5,N/A,5.0,5.0,1,No,1487367532000,Yes,4928,Yes,,N/A,"['Inspirational', 'Respected', 'Caring']",people,people
Mandatory,average,good,average,0,26779353,0,,average,3,BIO304,"Don't need textbook; everything lecture. Attend, take thorough notes on slides, study off that seriously.  The best advice is to get extra help at his chalk talks/ office hours - made the biggest difference for me. Also realize he narrates the course as a story to help study. Some basic electricity physics. Picky marking on 50 mark tests.",07/04/2016,4.0,4.0,,3,N/A,3.0,3.0,1,No,1467646830000,No,4928,Yes,,A,"['Test heavy', ""Skip class? You won't pass."", 'Tough grader']",people,people
Not Mandatory,good,average,good,0,26606937,0,,awesome,4,BIO304,"He does mumble a bit, but this was by far the best BIO course experience I've had. Senator was a new prof but he was extremely clear about expectations. He offered so much help and extra hours for review that missing something was nbd. In terms of the tests, first was too easy, 2nd was too tough, but the exam was FAIR. Overall recommend the course",05/18/2016,3.0,3.0,,5,N/A,4.5,4.5,1,No,1463574282000,N/A,4928,Yes,,N/A,[],people,people
N/A,average,good,average,0,26532593,0,,average,2,BIO304,The professor reads off the slides & mumbles throughout the whole lecture. He uses a monotone voice which makes the content seem boring. Made the first test easy and realized that the class average was too high for a course at UTM. Made the second test and exam really hard. MC options are too long and confusing. Avoid the course if its not needed!,05/10/2016,4.0,4.0,,3,N/A,2.5,2.5,1,No,1462913982000,N/A,4928,Yes,,B-,"['Tough grader', 'Lecture heavy']",people,people
