attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,31962703,1,,good,4,HIS101H5F,"Prof Cowan has the class set up for your success as long as you do the work. The readings are very heavy (80-100 pages a week) and the lectures are also full of information. The TAs are also pretty great and marking is pretty chill, but unless you're really into history, I wouldn't recommend. It's a lot of work.",05/28/2019,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1559015353000,No,4928,Yes,,A-,"['Get ready to read', 'Lecture heavy', 'Participation matters']",person,people
Mandatory,good,good,good,1,31214390,0,,good,4,HIS101H5F,Amazing prof. Shes kind and funny and respectable. However the readings are really heavy and shes a fast talker so keep up.,01/07/2019,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1546874752000,No,4928,Yes,,B-,"['Lecture heavy', ""Skip class? You won't pass."", 'Get ready to read']",people,person
Mandatory,good,average,good,1,31047317,0,,good,4,HIS101,"Dr. Cowan is a very knowledgeable and passionate prof. Her HIS101 class really helps prepare first-year students for university as she has you do a thesis assignment, annotated bibliography, essay, and essay revision. Her lecture slides are vague and don't contain much info so you should take thorough notes in class. She talks a bit fast as well.",12/16/2018,3.0,3.0,,4,N/A,4.0,4.0,1,No,1544920841000,Yes,4928,Yes,,N/A,"['Caring', 'Get ready to read', 'Lecture heavy']",people,person
Mandatory,good,good,good,5,29801678,0,,awesome,5,HIS230,"She's a great history prof if you're interested in learning material history as well as contextual &quot;textbook&quot; events. The person who said they learned more about cleaning than history must have only come to the ONE lecture we spoke about that. If you want facts and dates, read a textbook. She makes history classes engaging and more relatable.",04/13/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1523648926000,Yes,4928,Yes,,A-,"['EXTRA CREDIT', 'Tough grader', ""Skip class? You won't pass.""]",people,people
Mandatory,average,average,average,0,29791541,7,,average,3,HIS230,"She kinda doesn't teach anything, its minor things you learn about and never get into specifics if you wanna learn history don't take this class. I spent more time learning about how a Dutch Mother cleans the house than actual history, she glossed over huge events in favor of playing music from the time period or other dumb stuff.",04/12/2018,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1523535654000,No,4928,Yes,,B-,"['Lecture heavy', 'Get ready to read']",people,people
Mandatory,good,average,good,3,29707068,0,,awesome,5,HIS221,Best history prof I've had at utm. She has unbiased lectures that are clear and concise. I try to take all her classes. She also like giving bonus assignments for participation marks which is really great.,03/28/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1522199473000,Yes,4928,Yes,,A,"['Clear grading criteria', 'Respected', 'Amazing lectures']",people,people
Mandatory,good,good,good,3,29610880,0,,awesome,5,HIS230,Mairi Cowan is one of the best professors I've ever had. She covers a lot in her lectures with minimal information on her powerpoints so it's definitely useful to come to class and take detailed notes. She doesn't really use the textbooks but she assigns several secondary readings each week that you need to know inside out for the exam.,03/01/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1519916943000,Yes,4928,Yes,,B,"['Get ready to read', 'Caring', 'Clear grading criteria']",people,people
Mandatory,good,poor,good,0,29299362,0,,awesome,5,HIS101H5,Dr. Cowan had presented lectures which told stories and inspired us students to proceed in world history deep into our future. This course was the beginning of my double major at UTM.,12/20/2017,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1513809792000,Yes,4928,Yes,,A-,"['Caring', 'Respected', 'Inspirational']",people,people
Mandatory,good,average,good,0,28656805,1,,awesome,5,HIS101,Professor Cowan is one of the best professors I have had so far ! She is very kind and approachable. Her lectures are really interesting and she really wants her students to succeed. She is very fair. The exam is super easy ( as long as you study) and the essays are super helpful for learning the writing expected of you in university.,09/03/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1504482109000,Yes,4928,Yes,,A-,"['Caring', 'Amazing lectures']",person,people
Mandatory,good,average,good,0,28441485,0,,awesome,5,HIS101,"I hadn't taken history since 10th grade so I had low expectations. I ended up loving the class. The course material was interesting, Blackboard weekly quizzes were easy marks as were in-class clicker questions. There were two essays that were very clear - you get a second chance to fix the first essay if you messed up. The exam was very fair.",06/10/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1497114408000,Yes,4928,Yes,,A-,"['Clear grading criteria', 'Get ready to read', 'Participation matters']",people,people
