attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,32830550,0,,poor,2,BIO314,this prof mumbles all the time in the lectures. You don't even need to attend to class because you won't understand anything.,01/13/2020,4.0,4.0,,2,N/A,2.0,2.0,1,No,1578947663000,No,4928,Yes,,B-,[],people,people
Mandatory,poor,good,poor,0,31837163,1,,awful,1,BIO314,"he was a terrible prof with a heavy accent, he spoke to quick, and has no compassion in his voice. stay away, unless you absolutely need it",05/10/2019,5.0,5.0,,1,N/A,1.0,1.0,1,No,1557505748000,No,4928,No,,N/A,"['Graded by few things', 'Test heavy']",person,people
Mandatory,good,good,good,1,31337524,0,,awesome,5,BIO203,"The professor is very down to earth and makes you feel welcome and at ease in class. Also provides great review sessions before assessments. Lectures are information-heavy, and taking good notes on what he SAYS rather than just what is on the slides is important for success.",02/05/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1549400276000,Yes,4928,Yes,,A-,"['Lecture heavy', 'Gives good feedback']",people,person
Mandatory,good,poor,good,1,30829732,0,,awesome,5,BIO203,"He is honestly the best. His tests are all based on the things you learned, he always gives a proper outline before a test. Would recommend the course &lt;3",11/30/2018,1.0,1.0,,5,N/A,5.0,5.0,1,No,1543620465000,Yes,4928,Yes,,N/A,"['Caring', 'Respected']",people,person
Mandatory,good,average,good,0,30264189,0,,awesome,5,UTM197,There are more group projects than individual work but the workload is not heavy at all. Steven has very interesting lectures and always involved participation. No need to study much for the final in this course. I recommend taking a scholar course if it can fit in your schedule.,06/14/2018,2.0,2.0,,5,N/A,5.0,5.0,1,No,1528974854000,Yes,4928,No,,B+,"['Respected', 'Gives good feedback', 'Participation matters']",people,people
Not Mandatory,average,average,average,0,29289090,1,,average,3,BIO203,"Didn't attend lectures because they are useless. Just googled anything I didn't understand from his slides and studied them. I think the worst part of the course was having Alvin as head TA (very unprofessional and under-qualified). However, labs were actually interesting and tutorials were helpful. His tests were easy just study his lecture slides",12/20/2017,2.0,2.0,,3,N/A,3.0,3.0,1,Yes,1513765129000,No,4928,N/A,,A,['Gives good feedback'],person,people
Not Mandatory,average,average,average,0,28471113,0,,poor,2,BIO314,He cares a lot for students ut doesn't know how to teach in class. I found bio203 super boring but bio314 was easier for me (molecular bio specialist here) and better,06/20/2017,3.0,3.0,,2,N/A,2.0,2.0,1,No,1497985189000,No,4928,Yes,,N/A,"['Clear grading criteria', 'EXTRA CREDIT', 'Hilarious']",people,people
Not Mandatory,good,average,good,3,28181588,0,,awesome,5,BIO203,"Great prof! It was hard to understand his lectures mostly bc it felt he was mumbling all the time. But once u get to know him, amazing person and really cares for his students. Attendance is optional and don't waste time reading the book bc everything is in his slides. Labs are easy depending on your TA.",05/02/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1493691132000,Yes,4928,Yes,,N/A,"['Accessible outside class', 'Lecture heavy', 'Caring']",people,people
Mandatory,average,average,average,1,27677955,0,,average,3,BIO203,"He's very monotone, which makes it hard to listen to him. but he is very nice and answers questions in class and outside of class. you MUST memorize his lecture slides and make good notes in class if you want an easier time. textbook is pretty important (he tels u where he gets his questions from in the book, which is very nice)",01/05/2017,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1483624726000,Yes,4928,Yes,,N/A,['Accessible outside class'],people,person
Not Mandatory,good,average,good,3,25217005,0,,good,4,BIO203,"his tests were fair, lectures were a tad boring, but it's probably because it was plants he's very funny amazing prof",09/29/2015,3.0,3.0,,4,Sorta interested,4.0,4.0,1,No,1443560912000,Yes,4928,Yes,,B,['Caring'],people,people
N/A,average,average,average,0,25175867,0,,good,3,BIO314,hes super nice,09/07/2015,2.0,2.0,,4,Really into it,3.5,3.5,1,No,1441625795000,N/A,4928,Yes,,B,['EXTRA CREDIT'],people,people
Mandatory,good,average,good,4,25119593,0,,awesome,4,BIO314,Fantastic prof. Very approachable and is willing to go the extra mile to make sure you understand the material. Super friendly during office hours and tests are fair if you do your part and study. ,08/13/2015,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1439506284000,N/A,4928,Yes,,A+,"['Caring', 'Clear grading criteria', 'Hilarious']",people,people
N/A,good,average,good,2,24862817,0,,awesome,5,BIO203314,"Great prof, shows great mastery of the material and is energetic in lectures. Was in every lab taking feedback from students too. Attend lectures, take notes, forget about the textbooks. Got an A in both.",05/18/2015,3.0,3.0,,5,Really into it,5.0,5.0,1,No,1431982421000,Yes,4928,Yes,,A,['Clear grading criteria'],people,people
N/A,average,average,average,0,24276529,10,,average,3,BIO203,"This year is his 1st yr teaching BIO203, a new course about plant biology",01/12/2015,3.0,3.0,,3,Sorta interested,3.0,3.0,1,Yes,1421097973000,N/A,4928,Yes,,N/A,[],people,people
