attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,32207350,0,,awesome,5,SOC100,I found her lectures and the textbook readings extremely interesting. Test questions were taken from both lectures and the textbook. Reading the textbook made it a lot easier and she's always available to talk after class. I would not recommend this as a bird course and I could see how it may be difficult if you don't have an interest in sociology.,08/31/2019,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1567210358000,Yes,4928,Yes,,A-,"['Amazing lectures', 'Accessible outside class', 'Get ready to read']",people,people
Mandatory,average,good,average,0,32054770,0,,poor,2,SOC224,hated the lectures,06/24/2019,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1561410122000,No,4928,Yes,,B,"['Participation matters', 'Test heavy', 'Tough grader']",people,people
Mandatory,poor,average,poor,0,31644081,0,,awful,1,SOC224,Could rate her a 0 if I could.,04/22/2019,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1555957952000,No,4928,Yes,,N/A,[],people,people
Mandatory,average,good,average,3,31591633,0,,poor,2,SOC100,a tough test maker - won't pass if did not study for the test - no chance of guessing,04/15/2019,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1555288393000,No,4928,Yes,,N/A,"['Get ready to read', 'Lecture heavy', 'Tough grader']",people,people
Mandatory,average,average,average,1,31566382,0,,poor,2,SOC100,"Her lectures are very boring, she literally takes up 70% of her lecture with stuff mentioned in rge textbook. No I dont mean she discusses it, she literally reads definitions word by word and only talks about things that are very straight forward. I can't say everyone's experience will be the same as mine but this is my absolute honest opinion.",04/10/2019,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1554915932000,No,4928,Yes,,N/A,[],people,person
Mandatory,good,average,good,1,31508691,2,,awesome,5,SOC347,Professor Baker is very supportive and happy to hear and learn questions and criticism. She is a professor that is happy to work with students and excited about new theory or ways of learning.,04/01/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1554131538000,Yes,4928,Yes,,WD,"['Respected', 'Inspirational', 'Hilarious']",people,person
Mandatory,good,average,good,1,31487988,6,,awesome,5,SOC100H5,She was a great prof. the lectures are all interesting and she ives additional information during lectures that are 100% on tests and exams so its wise to show up. the only thing thats annoying is that she stop lecturing is she hears a whisper of talking which gets overdone. but overall this course is an easy A.,03/27/2019,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1553708739000,Yes,4928,Yes,,A+,"['Amazing lectures', ""Skip class? You won't pass."", 'Caring']",people,person
Mandatory,poor,good,poor,2,31414502,0,,awful,1,SOC100,"Don't bother taking her class. The lecture content is pretty interesting but her explanations of concepts are vague. She posts different slides online that don't contain a lot of information, so you have to attend the lectures. This is definitely NOT a bird course- all 3 of her tests are MC so if you don't do too well on them your GPA is screwed.",03/07/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1551990630000,No,4928,Yes,,N/A,"[""Skip class? You won't pass."", 'Get ready to read', 'Test heavy']",people,people
Not Mandatory,poor,good,poor,0,31402818,1,,awful,1,SOC100,"she doesn't really know what she is talking about. She brags about BS and puts random questions on some test questions. Trust me this is a bird course if you have a decent prof, something who actually spends time on quality material. If you get jayne baker don't take it. anyone else will give you a better time.",03/04/2019,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1551735988000,No,4928,Yes,,B-,"['Get ready to read', 'Test heavy']",person,people
Mandatory,good,average,good,1,31207466,0,,awesome,5,SOC224,Professor Baker is an amazing professor. Soc224 was a delight to take. She has a specific grading rubric. Follow it and you will flourish. Go see her TA's for help and office hours. See her too when she has office hours. If you work hard and do the reading you will flourish. Also she does in class &quot;tickets&quot; so you gotta be there for participation.,01/06/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1546746109000,Yes,4928,Yes,,A-,"['Tough grader', ""Skip class? You won't pass."", 'Graded by few things']",people,person
