attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,32961906,0,,poor,2,ANT101,"The Prof is alright, you can tell she cares about her students, however, the course is entirely memorization. 100%. I have never taken a pure memorization course before this and man was it hard. Do not take if you're not good with that. She could have made it more application based however you're expected to just regurgitate everything on the tests",03/09/2020,4.0,4.0,,2,N/A,2.0,2.0,1,No,1583782632000,No,4928,Yes,,N/A,"['Test heavy', 'Hilarious', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,32469233,0,,awesome,5,ANT211,"Took ANT101 and ANT211 with her. She's hilarious and gives hints for tests/exams throughout the term. Tests are easy! If you come to lecture, you're pretty much good. Prof. Fukuzawa is so cute and funny; you'd always have a good time in her class.",11/24/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1574564454000,Yes,4928,Yes,,N/A,"['Test heavy', 'Hilarious', 'Amazing lectures']",people,people
Mandatory,average,average,average,0,32443785,0,,poor,2,ANT241,"This course is an amazing course dont get me wrong but that is because of the amazing guest lecturers. The assignments are not the best and ask you to write a lot despite not being worth a lot. Also, she isnt always the best when asked a question, it was as if she didnt even read my email.",11/20/2019,2.0,2.0,,2,N/A,2.0,2.0,1,No,1574216792000,No,4928,No,,N/A,"[""Skip class? You won't pass."", 'Group projects']",people,people
Not Mandatory,good,average,good,0,32362469,0,,awesome,5,ANT211,easy midterms and final exam. super fun to listen to in lecture.,11/05/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1572985405000,Yes,4928,Yes,,A-,"['Amazing lectures', 'Hilarious', 'Respected']",people,people
Not Mandatory,good,average,good,0,32314881,0,,awesome,5,ANT101,"Shes witty, welcoming and so importantly, not boring. Shes accepting of students and encourages students to reach out to her, and become more involved.",10/24/2019,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1571896025000,Yes,4928,Yes,,A+,[],people,people
Mandatory,good,average,good,0,32129960,0,,awesome,5,ANT101,She is really approachable and so nice. She makes the material easy to understand. her lectures are entertaining and you gotta go to find out what to expect on tests. The labs are fun and easy. Highly recommend.,07/29/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1564410621000,Yes,4928,Yes,,N/A,[],people,people
Mandatory,good,average,good,0,32014381,0,,awesome,5,ANT101,Amazing prof. Really funny and kind. She seems to care about her students and goes out of her way to make sure everyone understands. Make sure you go to lectures or you will not pass.,06/10/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1560206105000,Yes,4928,Yes,,A-,[],people,people
Mandatory,good,average,good,0,31640081,0,,good,4,ANT101,"Make good notes, read the textbook material she says to and memorize what she emphasizes is important and you should secure an A. Labs are easy and the tests are literally only multiple choice, so take this course if youre good with that.",04/22/2019,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1555901613000,Yes,4928,Yes,,A+,"['Lecture heavy', 'Clear grading criteria', 'Caring']",people,people
Mandatory,good,average,good,0,31585904,0,,awesome,5,ANT101,"Shes the best professor I had this semester. Very funny in lecture, engaging, slips in great anecdotes from time to time. Best of all shes extremely passionate about what she teaches, and is very humbling and nice. Her exam is mostly a rehash of past years, and if you study you should do fine. Her tests have some weird questions, but she curves.",04/13/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1555133217000,Yes,4928,Yes,,A+,"['Amazing lectures', 'Hilarious', 'Inspirational']",people,people
Mandatory,good,average,good,0,31503619,0,,awesome,5,ANT331,I actually look forward to attending her lectures because they are entertaining and you get to be involved (meaning easier to grasp material for the test) I find that her short answer tests are much better than her multiple choice. If you participate and engage in the class you will do well,03/30/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1553988409000,Yes,4928,Yes,,A+,"['Amazing lectures', 'Participation matters', 'Group projects']",people,people
