attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,31365357,0,,awesome,5,HIS312,"I had Professor Radforth for HIS312 &amp; HIS313. His lectures were perceived as bland to many of my friends, however, I thoroughly enjoyed the way he teaches (decent info on slides, majority taught by what he says). He is obviously very intelligent, and appreciates those who go to his office hours. Absolute unit, and I wish him the best in retirement.",02/20/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1550632005000,Yes,1484,Yes,,A-,"['Respected', ""Skip class? You won't pass."", 'Inspirational']",people,people
Mandatory,good,average,good,0,27586607,0,,awesome,5,HIS410,"Dr. Radforth is a wonderful professor. He is a caring, helpful, and fair grader. Unlike other professors, Dr. Radforth wants you to succeed and is there for you.  A+.",12/20/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1482273086000,Yes,1484,Yes,,A+,"['Respected', 'Inspirational', 'Amazing lectures']",people,people
Mandatory,poor,good,poor,2,25489209,1,,awful,1,HIS312,"HORRIBLE. I love Canadian history and he made me hate what he taught. If it was not for me teaching myself the topics through extra research, I would not have passes. He is very dry when it comes to his lectures. The assignments were very easy though. One thing he did well was assignments",11/25/2015,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1448468511000,N/A,1484,Yes,,A+,['Tough grader'],person,people
N/A,good,poor,good,0,21932117,0,,awesome,5,HIS312,"Lectures were a bit dry. Overall, easy to follow. Lectures draw heavily from readings and are almost a regurgitation",06/28/2013,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1372428544000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,2,19493712,0,,awesome,5,HIS313,"Cdn HIS Major, I've taken all his courses and like his style.  Syllabus is crystal clear and he sticks to it.  There are no surprises and you know exactly what to study for.  His exams match the syllabus meticulously.",12/13/2011,2.0,2.0,,5,Sorta interested,5.0,5.0,1,Yes,1323807254000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,18694950,0,,good,4,HIS313,Amazing Prof! Take evry class you can from him if you love Canadian History!,06/03/2011,3.0,3.0,,4,Sorta interested,4.0,4.0,1,Yes,1307099450000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,18018936,0,,good,4,HIS430,"Good professor. The seminar got a bit dry, but he was fairly good at directing discussion considering how quiet the whole class was. The readings were also somewhat dry, though there was usually at least one interesting reading each week. Overall not the most interesting professor, but he marked fairly and was both helpful and clear.",12/21/2010,3.0,3.0,,4,Sorta interested,4.0,4.0,1,Yes,1292969957000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,poor,good,0,17940499,0,,good,4,HIS312,"To be honest, I found him to be a rather boring lecturer. He's obviously very knowledgeable about the subject and loves it, but his teaching style is very old-fashioned. I wish the course had been more challenging. Could've been a 2nd yr course in my opinion. Overall, it was an alright learning experience.",12/14/2010,1.0,1.0,,4,Really into it,4.0,4.0,1,Yes,1292351156000,N/A,12184,N/A,,N/A,[],people,people
N/A,good,poor,good,0,17909973,0,,awesome,5,HIS312,"Great lecturer, but his style can be pretty dry. Course was not the least bit challenging though. It's an easy course but since I'm very interested in the material I was expecting more in-depth analytical work throughout. Still, it's a good introduction course to Canadian immigration history.",12/11/2010,1.0,1.0,,4,Really into it,4.5,4.5,1,Yes,1292030973000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,17202663,0,,awesome,5,HIS312,"Radforth is a talented lecturer. He speaks quickly but clearly and concisely. He is very well organized. We used one textbook, but the readings were quite interesting as they were generally well-written articles. His TAs in Fall 2009 marked well, providing useful feedback on papers. He made the course interesting and enjoyable, and I learned a lot.",05/14/2010,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1273847931000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,17047453,0,,good,4,HIS313,"I highly recommend the course HIS 313 - Canadian Labour History. Radforth is an excellent lecturer - he knows his topics inside out. Only one book is used and the readings are short,engaging and very manageable to stay on top of. He is a fair marker and if you do your readings and make an effort you can do well.",04/23/2010,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1272023443000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,12855424,0,,awesome,5,HIS312,"Radforth was a very good Prof, one of the best at U of T. Lectures were clear however i found his t.a's marked rather harsh",02/09/2007,3.0,3.0,,4,It's my life,4.5,4.5,1,Yes,1171042898000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,11820259,0,,good,4,HIS313,"great prof, knows his stuff, classes can get a bit boring and he can run off on tangents but its worth it, loved every minute of the class",05/04/2006,3.0,3.0,,4,Sorta interested,4.0,4.0,1,N/A,1146745841000,N/A,1484,N/A,,N/A,[],people,people
