attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,32897644,0,,poor,2,PSY312,"Did not like him. 1. He doesn't use any slides or follow the textbook material, so if you don't attend lectures, you are doomed. For a visual learner like me, I found it difficult to link the concepts together without having any references. 2. His lectures are very philosophical, his rambles make it hard to focus on the topics he is talking about.",02/08/2020,4.0,4.0,,2,N/A,2.0,2.0,1,No,1581134011000,No,1484,Yes,,N/A,"['Lecture heavy', ""Skip class? You won't pass.""]",people,people
Mandatory,good,good,good,0,30931901,0,,awesome,5,COG250,"John is one of the most knowledgeable, passionate and fascinating lecturers I've ever experienced. He constructed COG250 with a narrative structure, which made the course interesting and easier to remember and study. Be prepared to take lots of notes and study regularly (preferably with a group). I highly recommend taking any course taught by John.",12/09/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1544370718000,Yes,1484,Yes,,A,"[""Skip class? You won't pass."", 'Lecture heavy', 'Amazing lectures']",people,people
Not Mandatory,good,good,good,1,30629420,0,,awesome,5,PSY100,"John was a really interesting professor. His lecture was enjoyable and I do really like his slides because it is easy to understand. Both Top Hat and his slides are important for the test and it includes a lot to remember. The questions are tricky, which contains a lot of answers like &quot;both A and B&quot; or &quot;No of the above&quot;",10/30/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1540898814000,Yes,1484,Yes,,B-,"['Gives good feedback', 'Get ready to read', 'Respected']",people,person
Mandatory,good,good,good,2,30522607,0,,awesome,5,PSY371,He is one of the best Profs at U of T.,09/25/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1537905863000,Yes,1484,Yes,,A,"['Gives good feedback', 'Inspirational', 'Amazing lectures']",people,people
Not Mandatory,good,good,good,1,30366086,0,,awesome,5,PSY100,"difficult tests, but he was one of the best lecturers i've ever had.",07/23/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1532359672000,Yes,1484,Yes,,A,"['Lecture heavy', ""Skip class? You won't pass."", 'Amazing lectures']",people,person
Mandatory,good,average,good,1,30354863,0,,awesome,5,PSY100,Made a boring 6-9pm class very very enjoyable. Other people complain about his &quot;philosophical rants&quot; but it invites me to think more about the matter hes presenting us in a deeper way. He made me truly interested in psychology!! Great prof (:,07/18/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1531933420000,Yes,1484,No,,A,"['Get ready to read', ""Skip class? You won't pass."", 'Lots of homework']",people,person
Mandatory,good,good,good,1,30293004,1,,awesome,5,NEW333,Amazing. This course has been life-changing. 3 books for the course (small ones though) and you can get away without reading them (they are interesting but they're not totally necessary by any means). Fair grading.,06/24/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1529876335000,Yes,1484,Yes,,N/A,"['Accessible outside class', ""Skip class? You won't pass."", 'Amazing lectures']",person,person
Mandatory,good,good,good,1,29771358,0,,awesome,5,COG250,"Very interesting and amazing lecturer!! Definitely my favourite prof so far. Unfortunately the content is a lot to absorb and it's sometimes hard to grasp concepts. You need to take lots of notes and pay attention, tests are fair, he knows what he's talking about, and once again... amazing lecturer.",04/09/2018,5.0,5.0,,5,N/A,5.0,5.0,1,Yes,1523312404000,Yes,1484,Yes,,N/A,"['Hilarious', ""Skip class? You won't pass."", 'Amazing lectures']",people,person
N/A,good,good,good,6,29752206,1,,good,4,COG250,"Interesting course, but I think overall advertised pretty poorly. It's definitely geared towards a more psychology &amp; philosophy take, so if you're coming from neuroscience or computer science the course might not be what you're looking for (especially AI wise). However, John is a very accessible and nice prof! Lectures are intensive but interesting",04/05/2018,4.0,4.0,,4,N/A,4.0,4.0,1,No,1522964135000,No,1484,Yes,,A-,"[""Skip class? You won't pass."", 'Respected', 'Lecture heavy']",person,people
Not Mandatory,good,average,good,0,29702688,0,,good,4,PSY100,Really funny and makes even boring stuff interesting,03/27/2018,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1522155350000,Yes,1484,Yes,,N/A,"['Amazing lectures', 'Hilarious', 'Caring']",people,people
Not Mandatory,good,good,good,1,29645966,0,,good,4,PSY370,"He is an amazing lecturer, but you need to really put a lot of time for his class to get a good mark. Heavy lectures and no slides.",03/12/2018,5.0,5.0,,4,N/A,4.0,4.0,1,No,1520880431000,Yes,1484,Yes,,B-,"['Inspirational', 'Amazing lectures', 'Lecture heavy']",people,person
Mandatory,good,good,good,1,29535858,0,,awesome,5,COG250,"I like his lectures, tho strongly recommend to record his lectures, given that the contents are usually heavy.",02/04/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1517781911000,Yes,1484,Yes,,A,"['Amazing lectures', 'Lecture heavy', 'Inspirational']",people,person
Mandatory,good,good,good,1,28740665,0,,awesome,5,PSY370,"Lectures are mind blowingly brain numbing but he really pushes you to understand the material critically and inspires you to be an avid learner. Always very willing to take questions in class and answer to the depth that is needed for you to understand. Take this course if you want to LEARN! Lectures are a must, if you skip one you'll be very lost.",10/13/2017,4.0,4.0,,5,N/A,5.0,5.0,1,No,1507901520000,Yes,1484,Yes,,N/A,"['Lecture heavy', ""Skip class? You won't pass."", 'Amazing lectures']",people,person
Mandatory,good,good,good,3,28551373,0,,good,4,COG250,"The material is exceptionally interesting (which will get one researching outside of class time), and very dense and dispersed (but there is no other way around it!).  Must listen to lectures 2x and work hard. Really wants one to learn (succeed) by problem solving for oneself, really. Truly cares about learning. Intense in class; chill outside",07/23/2017,4.0,4.0,,4,N/A,4.0,4.0,1,No,1500829812000,Yes,1484,Yes,,A-,"[""Skip class? You won't pass."", 'Caring', 'Respected']",people,people
Mandatory,good,average,good,3,28540693,0,,awesome,5,PSY100,"Smart guy with well planned lectures. Makes an effort to put something meaningful into his course content. If you pay attention and keep an open mind, you'll actually learn something from him. If you're just there to sleep through lectures and cram the exam, stay home.",07/18/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1500411270000,Yes,1484,Yes,,N/A,"['Amazing lectures', 'Lecture heavy']",people,people
Mandatory,average,good,average,3,28533791,0,,average,3,COG250,"I've heard both great and negative things about Vervaeke before taking the class and I found it to be both intimidating and intriguing. The class can definitely be overwhelming, prepare yourself, don't just saunter in expecting to get it asap. It's like 3 hours per lecture of being hosed with info. don't forget to breathe. LECTURE NOTES ARE KEY.",07/15/2017,5.0,5.0,,3,N/A,3.0,3.0,1,No,1500135849000,Yes,1484,Yes,,N/A,"['Respected', 'Lecture heavy', ""Skip class? You won't pass.""]",people,people
Mandatory,poor,good,poor,3,28394292,10,,awful,1,PSY100,"His Psy100 class is more like Philosophy 100. His exams have pretty subjective questions, ""which of the following is not in the world"", for whatever that's supposed to mean. The class average was pretty low (C+) while most of the other psy100 classes had averages around a solid B, putting his students at a complete disadvantage. Not fair.",05/28/2017,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1495979130000,No,1484,Yes,,B+,[],people,people
N/A,good,good,good,2,28365307,0,,good,4,COG250,"Dr. Vervaeke is a great professor who makes his classes engaging and enjoyable. He is very wise as his knowledge is very broad and really makes you think. His lectures, however, are without slides and therefore all verbal.  Difficult for some, so keep this in mind.",05/22/2017,4.0,4.0,,4,N/A,4.0,4.0,1,No,1495497079000,No,1484,Yes,,B+,"['Inspirational', ""Skip class? You won't pass."", 'Hilarious']",people,people
Mandatory,good,average,good,3,28301489,0,,good,4,PSY100,"He is an amazing professor! Very engaging, you will not fall asleep in his class. However, he is very lecture heavy when it comes to tests so make sure your okay with that. His tests are weighed about 90% lecture content and 10% textbook content.  His tests are fair but you must go to class to pass this course. I recommend recording all his lecture",05/13/2017,3.0,3.0,,4,N/A,4.0,4.0,1,No,1494647595000,Yes,1484,Yes,,A-,"['Tough grader', ""Skip class? You won't pass."", 'Amazing lectures']",people,people
Mandatory,poor,average,poor,3,27984283,6,,awful,1,COG250,"A very philosophical prof... makes people very sleepy. He lectures the course very philosophically without any lecture slides which makes it a challenging course to grasp. Also, he likes to ramble and talk about wisdom, why science is false, and how cog sci is the best science. He is nice and approachable, but the course content is boring.",04/03/2017,3.0,3.0,,1,N/A,1.0,1.0,1,No,1491214746000,No,1484,Yes,,B-,"['Lecture heavy', 'Tough grader', ""Skip class? You won't pass.""]",people,people
Mandatory,average,good,average,4,27734878,9,,poor,2,GOG250,"Very overrated. Rambles on incoherently. Makes loose connections to disguise the fact that what he's saying lacks substance. Will give him credit, he is for the most part a nice, approachable person (unless he's arguing with you).",01/15/2017,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1484513096000,No,1484,Yes,,N/A,"[""Skip class? You won't pass."", 'Lecture heavy', 'Tough grader']",people,people
Not Mandatory,average,poor,average,2,27515886,3,,average,3,PSY100,"i took AP Psych in highschool and i don't think his class was a good intro into psych, he dives to deep into his philisophial ""wisdom"" which just sounds like non-sense rambling i fell asleep every class nonetheless his tests were easy as long as you memorize lecture slides",12/15/2016,1.0,1.0,,3,N/A,3.0,3.0,1,No,1481820515000,No,1484,N/A,,A+,"['Lecture heavy', 'Graded by few things']",people,people
Mandatory,good,good,good,8,27409274,1,,awesome,5,PSY370,"Vervaeke is the best prof I've had during my time at UofT. Fair warning: his background is in philosophy, and so the way he structures/teaches the course is highly informed by this. If you don't want to think too hard about the material, and prefer memorizing facts and findings, this is not the course or prof for you.",12/09/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1481292638000,Yes,1484,Yes,,N/A,"['Lecture heavy', 'So many papers', 'Test heavy']",person,people
Mandatory,average,good,average,5,27283338,4,,average,3,NEW333,Classes were very abstract. His opinions were expressed aggressively and argued in a dominating manner. Not encouraging at all for those new to the material.,11/30/2016,5.0,5.0,,3,N/A,3.0,3.0,1,Yes,1480500358000,No,1484,Yes,,C,"['Lecture heavy', ""Skip class? You won't pass."", 'So many papers']",people,people
Mandatory,good,good,good,0,27241135,0,,awesome,5,COG250,Incredibly well-presented lecture. Very well planned out. Does not use slides and writes very little written down purposefully as figuring out how everything connects is the point of the course and also the best way to really learn the material. Hard class But life changing Lecture,11/22/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1479816315000,Yes,1484,Yes,,N/A,"['Respected', 'Amazing lectures', ""Skip class? You won't pass.""]",people,people
Mandatory,good,good,good,2,26968724,3,,awesome,5,COG250,One of the best profs I have ever had. Challenging but fair. Don't skip class.,09/12/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1473704185000,Yes,1484,Yes,,N/A,"[""Skip class? You won't pass."", 'Lecture heavy', 'Respected']",people,people
Mandatory,good,good,good,1,26776980,2,,awesome,5,PSY370,"Incredible prof - this course reminded me why I went to uni in the first place. Tough, to be sure, but a real breath of fresh air.",07/02/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1467498320000,Yes,1484,Yes,,N/A,"['Amazing lectures', ""Skip class? You won't pass."", 'Respected']",people,person
Mandatory,good,good,good,3,26733328,1,,awesome,5,COG250,Professor Vervaeke is an excellent lecturer. As a philosophy major with a strong interest in the philosophy of mind this course was both well within my ability to do well in and was extremely interesting.,06/16/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1466111221000,Yes,1484,Yes,,N/A,"['Amazing lectures', ""Skip class? You won't pass."", 'Lecture heavy']",person,people
Mandatory,poor,good,poor,4,26659096,6,,awful,1,COG250,"He rambles on about stuff for 3 hours that does not make sense. This class was unnecessarily frustrating, and I thought I would be interested in doing cognitive science as a major. This class is the reason why I decided university was a joke and I should do college - so I guess that's a good thing?",05/26/2016,5.0,5.0,,1,N/A,1.0,1.0,1,No,1464305050000,No,1484,N/A,,N/A,[],people,people
Not Mandatory,good,average,good,1,26305359,3,,good,4,PSY100,He's adding  a lot of his own research in the course. The powerpoint is not very organized but overall he teaches well. very clear presentation. very approachable if you go to his office hour. as long as you study hard enough  and read textbook you can do fine.,04/15/2016,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1460729029000,N/A,1484,Yes,,A,[],people,person
Mandatory,good,average,good,4,26053558,1,,good,5,COG250,"Not you're average 2nd year psych prof. There's no textbook or multiple choice questions. Just essays and term tests. And for each, you can actually pick which topic you'd rather focus on. If you're passionate about the mind, and willing to do a little extracurricular research- you will do very well.",02/13/2016,3.0,3.0,,3,It's my life,4.0,4.0,1,No,1455364734000,N/A,1484,Yes,,A+,"[""Skip class? You won't pass."", 'Gives good feedback', 'Respected']",person,people
Not Mandatory,good,average,good,3,25986689,3,,awesome,4,NEW333,"The best professor I've ever had. He changed my life. If you are willing to get into the material with him, ask questions even when you feel stupid and show him that YOU will do the work and not expect him to hand it to you on a platter (welcome to University) you will love his courses - I've taken them all. Hilarious, caring & engaging!",01/24/2016,3.0,3.0,,5,It's my life,4.5,4.5,1,Yes,1453651947000,N/A,1484,Yes,,A,"[""Skip class? You won't pass."", 'Hilarious', 'Amazing lectures']",people,people
Mandatory,average,good,average,1,25279938,2,,good,3,NEW333,"Incredible lectures, inspirational ideas, innovative, encourages students to think in a new way. No lecture slides or posts on portal, listening to lectures is necessary. Requires students to not pay attention to insignificant lecture material as he gives long winded and multiple explanations for the same concept to allow deeper understanding",10/22/2015,4.0,4.0,,4,It's my life,3.5,3.5,1,No,1445512339000,N/A,1484,Yes,,N/A,"['Inspirational', 'Amazing lectures', ""Skip class? You won't pass.""]",people,person
Mandatory,poor,good,poor,7,25272349,5,,awful,1,PSY327,I don't see the hype. Uses unnecessarily complicated ways to explain things. Is condescending during office hours.  He boosted our exam marks  though so I guess that was nice.,10/20/2015,4.0,4.0,,1,Meh,1.0,1.0,1,No,1445365664000,N/A,1484,Yes,,N/A,[],people,people
Mandatory,average,good,average,3,25264361,3,,average,2,PSY370,No lecture notes :(,10/18/2015,4.0,4.0,,4,Really into it,3.0,3.0,1,No,1445197891000,N/A,1484,N/A,,N/A,"[""Skip class? You won't pass."", 'So many papers', 'Lecture heavy']",people,people
Mandatory,good,good,good,6,25183859,2,,good,4,COG250,"Amazing class, amazing prof. It's been said before, but Vervaeke knows, loves, lives, and breathes this material. He wants you to understand it, and does his very best to present things in a clear and highly relevant way. If you struggle with anything or have ideas above and beyond the material go to his office hour. #1 most valuable course/prof",09/11/2015,4.0,4.0,,4,It's my life,4.0,4.0,1,No,1441959638000,N/A,1484,Yes,,A,"['Caring', 'Inspirational', 'Amazing lectures']",people,people
N/A,poor,good,average,5,24958147,3,,poor,1,PSY371,"Has conversations with a single student during lecture without explaining their thoughts to the rest of the class, so you cant follow along. He calls on the same students & ignores others trying to participate. Lectures quickly on confusing material--very unclear. Doesn't make sense even at office hours. Can see why only some students worship him.",06/11/2015,5.0,5.0,,3,Meh,2.0,2.0,1,Yes,1434043704000,N/A,1484,Yes,,N/A,"['Get ready to read', 'Lecture heavy', 'Tough grader']",people,people
Mandatory,average,average,good,2,24627192,3,,good,3,NEW331,Amazing Prof!,04/20/2015,3.0,3.0,,5,Really into it,4.0,4.0,1,No,1429524073000,Yes,1484,Yes,,A+,"['Amazing lectures', 'Inspirational']",people,people
