attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,2,30576973,0,,awful,1,STA257,"Disorganized, gets lost in asides and doesn't stay on topic. Expects you to teach yourself, but given all the resources makes assignments and tests that are way beyond what you thought you had to know. Would not recommend at all.",10/16/2018,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1539726802000,No,1484,Yes,,WD,[],people,people
Not Mandatory,average,average,good,0,25222373,2,online,good,3,ACT245,"Great Professor,  Really doesn't divulge into topics that are irrelevant. A lot of emphasis on examples, so students relate to concepts very well. His motives seem to be, rather inspire a student through passing them, then teach them a lesson by failing them.",10/01/2015,2.0,2.0,,5,It's my life,4.0,4.0,1,No,1443729508000,N/A,1484,Yes,,A+,"['Inspirational', 'Gives good feedback', 'Participation matters']",people,people
Mandatory,average,average,average,0,25200145,0,,poor,2,STA247H1,"This course was a mess. The concepts that are taught are reasonably simple, but it takes a lot of careful attention figuring out what exactly he will want from you - the problem sets are indispensable for this and you may see almost identical questions on the quizzes and final. For this reason, attend lecture even though they're not very good.",09/21/2015,3.0,3.0,,2,Sorta interested,2.0,2.0,1,No,1442803046000,N/A,1484,Yes,,A,[],people,people
N/A,average,good,average,0,24905563,0,,average,2,ACT240,"His teaching is not very good and you have to mostly teach yourself to get a good grade, He weeds people by tricking the class it is a joke by first going to easy tests to hard core final, very mean prof. Avoid!",05/26/2015,4.0,4.0,,3,Low,2.5,2.5,1,No,1432678996000,N/A,1484,Yes,,N/A,[],people,people
N/A,poor,good,poor,3,23562117,0,,awful,1,STA257,He is disorganized in lectures and complains that he doesn't have time to post solutions for stuff on portal and does this last minute. His only sole purpose is to weed people from the class and does it in a very nasty way. Avoid this prof at all costs.,08/27/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1409165390000,N/A,1484,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,23455677,0,,awful,1,STA257,He doesn't actually teach anything in calss. He just states random stuff with no explanation and he upload practice exercises less than 24 hours before the tests and final exam. I'm not joking. Avoid this prof and switch to a different instructor.,07/18/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1405702536000,N/A,1484,N/A,,N/A,[],people,people
Not Mandatory,good,average,good,0,23412044,2,,awesome,4,STA247,"Enjoyed this guy greatly. No gimmicks, lays it straight. Instead of proofs, he tries to give students an intuitive understanding of concepts which helps solving his ""combo"" questions. Understand all problem sets.",06/30/2014,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1404127122000,N/A,1484,N/A,,N/A,[],people,people
N/A,average,average,average,0,23411300,3,,average,3,STA257,This prof is okay at teaching but sometimes doesn't explain clearly. He posts stuff on portal at the last minute...,06/29/2014,3.0,3.0,,2,Sorta interested,2.5,2.5,1,No,1404083952000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,poor,good,0,23251252,0,,awesome,4,ACT370,Probably teaching this course for the first time. Nice and helpful person. Gave lots of practice problems and give exam questions similar to them.,05/14/2014,1.0,1.0,,5,Really into it,4.5,4.5,1,Yes,1400107813000,N/A,1484,N/A,,N/A,[],people,people
Not Mandatory,poor,average,poor,0,23088279,0,,awful,1,ACT370,"This guy is so disorganized, teaches the most irrelevant things, and is definitely unqualified to be a professor. He uploads exercise questions less than 12 hours before the FINAL EXAM. He forgets the formula sheet/normal table for tests, and the answers to his exercises are 50% INCORRECT (I am not joking). AVOID HIM.",04/23/2014,3.0,3.0,,1,Sorta interested,1.0,1.0,1,No,1398291424000,N/A,1484,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,23009436,1,,awful,1,STA247H1,"He was teaching STA247 last fall and his lecture was basically a huge mess. EXTREMELY disorganized and goes off topic and very hard to understand. He writes everywhere on board making it confusing for note takers. I ended up dropping that course and have to retake this summer. Unfortunately, he is the professor teaching it :(",04/08/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1396996738000,N/A,1484,N/A,,N/A,[],person,person
Not Mandatory,poor,good,poor,0,23004457,0,,awful,1,STA247,"Nice enough guy, but his aversion to theory made this course very difficult. There were many propositions that really should've been proven or justified to aid our understanding, but he always avoided doing so, even when asked. I feel somewhat unprepared for upper-year stats, because I don't know if I have sufficient background in theory.",04/08/2014,4.0,4.0,,1,It's my life,1.0,1.0,1,No,1396944370000,N/A,1484,N/A,,A-,[],people,people
N/A,poor,average,poor,0,22936564,0,,awful,1,STA221,"very unorganized, always goes off topics during lectures. basically you have to teach yourself to get a good grade.",03/23/2014,2.0,2.0,,1,Meh,1.0,1.0,1,Yes,1395533640000,N/A,1484,N/A,,N/A,[],people,people
Not Mandatory,poor,good,poor,0,22560840,0,,poor,1,STA247,"You basically don't get anything from lecture. Has poor communication with his own TAs, and changes his assignments days before it's due. You must ask so many questions to make sure you actually understood his assignment. The only time he's actually helpful is on the discussion board. Was a very frustrating and unorganized course.",12/15/2013,5.0,5.0,,2,Meh,1.5,1.5,1,No,1387116798000,N/A,1484,N/A,,WD,[],people,people
N/A,poor,good,poor,0,22374214,0,,awful,1,STA247,"Material covered in lecture is not consistent with questions asked during tests or quizes. Very unorganized, goes off on tangents etc. Would not recommend.",11/22/2013,5.0,5.0,,1,Sorta interested,1.0,1.0,1,No,1385142818000,N/A,1484,N/A,,N/A,[],people,people
