attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,good,good,0,32955223,0,,good,4,CJH332,"Dr. Pressey is a very knowledgeable lecturer, she knows the material very well. The material covered by this class isn't easy, but super interesting. She answers emails and is available outside of class time to help you out if you need it!!",03/06/2020,4.0,4.0,,4,N/A,4.0,4.0,1,No,1583455019000,Yes,1484,Yes,,N/A,"[""Skip class? You won't pass."", 'Test heavy', 'Accessible outside class']",people,people
Not Mandatory,poor,good,poor,0,32916230,0,,awful,1,CJH332,"Absolutely the worst lecturer I've ever come across. Not only does Dr. Pressey skim through her slides, but it seems that she doesn't practice how to lecture. Often times she will say &quot;I'm not sure if I'm explaining this right&quot; or even brush off certain slides by saying &quot;whatever&quot;. It's highly unprofessional and stressful for students. AVOID HER.",02/18/2020,4.0,4.0,,1,N/A,1.0,1.0,1,No,1582006170000,No,1484,Yes,,Not sure yet,[],people,people
Not Mandatory,average,average,average,0,32912456,0,,average,3,CJH332,"Dr. Pressey wasn't even that bad of a lecturer. Maybe she spoke a little too fast, but she usually went over the gist of the material in enough detail, or at least I thought so. You can tell she actually cares about the students: she provided extra videos on unclear topics and tried her best to reweigh the test for the benefit of everyone.",02/15/2020,3.0,3.0,,3,N/A,3.0,3.0,1,No,1581804011000,Yes,1484,Yes,,Not sure yet,"['Caring', 'Accessible outside class']",people,people
Not Mandatory,poor,good,poor,0,32896099,0,,awful,1,CJH332,"Dr. Pressey really enjoys neuroscience and knows the material well, but teaches like the students have already learned the material. Her slides are missing a lot of key info, so there's a lot to fill in class (which is fine), but she'll talk quickly, skimming over key concepts and proteins (which are nowhere in the slides), as if we already know.",02/07/2020,5.0,5.0,,1,N/A,1.0,1.0,1,No,1581059174000,No,1484,Yes,,N/A,[],people,people
Mandatory,poor,good,poor,0,32893768,0,,awful,1,CJH332,"Speaks way too fast, needs to slow down explaining concepts/ take some breaths. She should listen to her own recordings before she writes the test.",02/06/2020,4.0,4.0,,1,N/A,1.0,1.0,1,No,1580995815000,No,1484,Yes,,Not sure yet,[],people,people
Not Mandatory,poor,average,poor,0,32891078,0,,awful,1,CJH332,She should probably head upstairs to OISE and learn how to teach students. She seems nice tho.,02/05/2020,3.0,3.0,,1,N/A,1.0,1.0,1,No,1580892186000,No,1484,Yes,,N/A,[],people,people
Mandatory,good,good,good,0,32890622,0,,good,4,CJH332,"Here's the gist: has a very solid neuroscience background, highly approachable, promotes asking questions, is very clear in explanations, gives hints about tests, and overall decent lecturer BUT speaks WAY too fast, does not repeat key concepts, tends to read off slides, and does not specify what we DON'T need to know (lots of extra/random stuff)",02/05/2020,4.0,4.0,,4,N/A,4.0,4.0,1,No,1580874044000,Yes,1484,No,,N/A,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass.""]",people,people
Mandatory,good,good,good,0,32889608,0,,awesome,5,CJH332,"To the guys who rated the prof poorly below, you probably didn't study enough and are just looking for excuses to get a higher mark. Lol. Just take the L. The prof is clearly doing her best.",02/04/2020,4.0,4.0,,5,N/A,5.0,5.0,1,No,1580850285000,Yes,1484,Yes,,N/A,"[""Skip class? You won't pass."", 'Accessible outside class', 'Test heavy']",people,people
Mandatory,good,average,good,0,32889518,0,,good,4,CJH332,"Everyone complaining here is upset about things that were not fully her fault -- yes, the midterm included this that were not taught but this was an organizational problem, she should have written the test. In terms of lectures i found her to be very clear and willing to answer questions",02/04/2020,3.0,3.0,,4,N/A,4.0,4.0,1,No,1580848189000,Yes,1484,Yes,,N/A,[],people,people
Not Mandatory,poor,good,poor,0,32889456,0,,awful,1,CJH332,horrible lecturer!!! makes simple concepts seem extremely hard and confusing. midterm was tested on material she did not explain precisely and was shocked when students didnt do well!!,02/04/2020,4.0,4.0,,1,N/A,1.0,1.0,1,No,1580845895000,No,1484,Yes,,N/A,[],people,people
Not Mandatory,poor,good,poor,0,32889448,0,,awful,1,CJH332,"I was recommended to take this course as Dr. Ju is usually the one teaching. Pressey is a poor lecturer, she's very unclear, doesn't explain well, and doesn't let us know what is testable/not. The first midterm was not even written by her! She tested us on stuff she didn't teach. I would not take a course with her if it is not mandatory.",02/04/2020,5.0,5.0,,1,N/A,1.0,1.0,1,No,1580845767000,No,1484,Yes,,N/A,[],people,people
Not Mandatory,poor,good,poor,0,32889445,0,,awful,1,CJH332,Worst neuro course I've ever taken! The material isn't hard but she tested on details that she didn't even test. The first midterm was a huge L!,02/04/2020,5.0,5.0,,1,N/A,1.0,1.0,1,No,1580845741000,No,1484,Yes,,N/A,"['Lecture heavy', 'Test heavy', ""Skip class? You won't pass.""]",people,people
Mandatory,poor,good,poor,0,32889429,0,,awful,1,CJH332,"This is hands down, the worst neuroscience-related course I've taken at UofT so far. She cannot articulate her ideas well, and she explains in really unclear, and complicated ways.",02/04/2020,5.0,5.0,,1,N/A,1.0,1.0,1,No,1580845485000,No,1484,Yes,,N/A,"['Test heavy', 'Lecture heavy']",people,people
N/A,poor,good,poor,0,32871827,0,,awful,1,CJH332,She is a really bad lecturer that doesnt know how to explain concepts. One of the worst Ive have at U of T. Also her first midterm was just a huge wtf.,01/27/2020,5.0,5.0,,1,N/A,1.0,1.0,1,No,1580165453000,No,1484,Yes,,N/A,[],people,people
