attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,32821678,0,,awesome,5,ECO314,"He uses a fantastic approach to energy economics, grounding the lectures in current affairs and reality rather than textbooks and theory. Readings aren't tested much but help to develop a good understanding of the content. The tests are pure memorization - you have to memorize everything on all the slides, no matter how trivial",01/10/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1578691536000,Yes,1484,Yes,,A,"['Get ready to read', 'Test heavy']",people,people
Not Mandatory,average,good,average,0,32816644,0,,poor,2,ECO314,"Passionate about energy, yet horrible at tests. Makes you memorize every little detail (like a footnote on a 60 page reading detail). Tests and exams are very difficult and do not make sense. Avoid him at all costs.",01/09/2020,4.0,4.0,,2,N/A,2.0,2.0,1,Yes,1578596490000,No,1484,Yes,,N/A,"['Get ready to read', 'Test heavy']",people,people
Not Mandatory,average,average,average,0,32632961,0,,average,3,ECO314,"The real world application and discussions of energy policies during lectures was very interesting. Unfortunately, the exam questions are quite random and require you to memorize every fine detail of the slides, regardless of whether or not it was discussed. The heavy focus on memorization ruined the course for me.",12/12/2019,3.0,3.0,,3,N/A,3.0,3.0,1,No,1576184989000,No,1484,Yes,,N/A,"['Lots of homework', 'Lecture heavy']",people,people
Not Mandatory,poor,good,poor,0,32630736,0,,awful,1,ECO314,"ECO314 had the potential to be a good course on the study of energy policy. Although the course did further my understanding of real world energy policies, the tests were all memorization. You had to memorize EVERY little detail from the slides such as the fact that the Watt engine patent expired during the Napoleon wars. Assignments were hard",12/12/2019,4.0,4.0,,1,N/A,1.0,1.0,3,Yes,1576178182000,No,1484,Yes,,Not sure yet,"['Test heavy', 'Lecture heavy', 'Lots of homework']",people,people
Not Mandatory,good,average,good,1,31192607,0,,awesome,5,ECO314,"Really interesting course. A truly holistic approach to energy economics. Course was relatively easy with 4 assignments, one midterm and one final. All reasonable and quite easy. You'll find lectures to be long but if you can stay awake, Prof Yatchew goes off on some really interesting material. Only downside is that test questions can be random.",01/03/2019,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1546494100000,Yes,1484,Yes,,N/A,['Amazing lectures'],people,person
Not Mandatory,good,average,good,0,29837864,0,,awesome,5,ENV451,This guy is really knowledgeable and he connects his material to real life examples so you feel like youre learning something about the world,04/18/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1524089832000,Yes,1484,Yes,,N/A,[],people,people
Mandatory,average,good,average,0,27823990,0,,poor,2,ECO414,"His multiple choices are somewhat bull Slides say 30%, the choices are 25% and 35%.",02/12/2017,5.0,5.0,,2,N/A,2.0,2.0,1,No,1486933969000,No,1484,Yes,,N/A,[],people,people
N/A,good,average,good,4,27442392,0,,awesome,5,ECO314,"I loved the course--the material was fun and engaging. The readings were simple, nothing complicated (almost no calculus involved in the course). Assignments were long but very easy. Tests were fair, but some questions required memorizing slides. Would definitely take again.",12/12/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1481536202000,Yes,1484,Yes,,A+,"['Lots of homework', 'Respected']",people,people
Not Mandatory,good,average,good,1,24581323,0,,good,4,ECO2401,He is very friendly and try to give an intuitive approach to students. The only problem is when he figures out he is late on his plan and then start writing frenetically toward the end of the session.,04/12/2015,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1428848029000,Yes,1484,Yes,,A-,"['Inspirational', 'Respected']",people,person
Mandatory,poor,average,poor,1,22393807,1,,awful,1,EC2401,It is a shame that Yatchew still teaches at the PhD level in a prestigious economics department like UofT. He is no longer interested in teaching or in research. He is not a responsible teacher. It would be better for everybody if he concentrates in making money from his consulting company.,11/26/2013,3.0,3.0,,1,Really into it,1.0,1.0,1,No,1385490277000,N/A,1484,N/A,,A-,[],person,person
Not Mandatory,average,average,average,0,22116770,2,,poor,3,ECO2401,Took his PhD course a few years ago. He is clearly not interested in teaching... Covered very little content... His tests are repeated every year and his grading is very opaque... It is a shame that the class is so bad really...,09/11/2013,3.0,3.0,,1,Really into it,2.0,2.0,1,Yes,1378916978000,N/A,1484,N/A,,WD,[],people,people
N/A,good,average,good,5,21501056,1,,awesome,5,ECO314,"A great and engaging prof, subject was very interesting and I leaned a lot from him. Assignment takes and AGE though and is incredibly tedious!",04/08/2013,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1365429276000,N/A,1484,N/A,,N/A,[],person,people
N/A,poor,good,poor,0,18518107,1,,awful,1,ECON220,Yatchew is busy making his money from his consulting company. He is not a responsible teacher. He never showed up in his midterm and final exams. His grading is loose and unfair.,05/03/2011,5.0,5.0,,1,Low,1.0,1.0,1,No,1304447453000,N/A,1484,N/A,,N/A,[],person,people
N/A,poor,average,poor,1,10196241,3,,awful,1,MAECONOMETRICS,Took course 11 years ago. He covered v little in class. We were way behind on the syllabus. V unapproachable. He didn't show up to the final exam and sent a procter. Procter called him on his cell with a question and was yelled at. Apparently he was busy in a consulting meeting. Had no office hours posted on his door,09/01/2005,3.0,3.0,,1,Sorta interested,1.0,1.0,1,N/A,1125587257000,N/A,1484,N/A,,N/A,[],people,person
N/A,good,average,good,1,10058106,1,,awesome,5,ECO220,"This was a good stats course.  If you did the homework and went to lectures, you would be fine for the tests and exam.  Yatchew was very helpful with unclear concepts and very approachable.  He made stats a bit more enjoyable.",07/25/2005,2.0,2.0,,5,Really into it,5.0,5.0,1,N/A,1122303408000,N/A,1484,N/A,,N/A,[],person,person
N/A,poor,good,poor,0,2666399,1,,poor,1,ECO220Y,"One of the worst professors I've ever had.  He thinks ECO220Y is a Ph.D course or something, with all that theory and all those proofs.",11/06/2004,4.0,4.0,,2,Sorta interested,1.5,1.5,1,N/A,1099778534000,N/A,1484,N/A,,N/A,[],person,people
N/A,average,good,average,0,2410546,0,,poor,2,ECO220,didn't like him at all!!!,08/23/2004,5.0,5.0,,2,N/A,2.0,2.0,1,N/A,1093272998000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,1828717,0,,awesome,5,ECO220,"This prof teaches so well. Very clearly, he makes sure students have time to copy down the notes on the blackboard and he also helps students who have questions after class. His tests reflect his in class notes which are still very similar to the textbook",03/21/2004,3.0,3.0,,5,N/A,5.0,5.0,1,N/A,1079878466000,N/A,1484,N/A,,N/A,[],people,people
N/A,average,good,average,0,1728939,0,,poor,2,ECO220,"Very difficult, does not teach from the text book.  His test reflects his notes, which is a lot more difficult then the text book.",02/18/2004,5.0,5.0,,2,N/A,2.0,2.0,1,N/A,1077106450000,N/A,1484,N/A,,N/A,[],people,people
