attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,average,average,0,32748713,0,,average,3,GGR107,"Professor is clear and easy to listen to, but the lectures tend to drone on for a while. Recommended to watch them at 1.5x-2x speed. Very reading heavy, 50+ pages of reading required per week, and you WILL be tested on them during the exam. 2 hours of lecture every week, + an hour of tutorial, standard stuff. TAs very anal about the essays.",12/23/2019,3.0,3.0,,3,N/A,3.0,3.0,1,No,1577118173000,No,1484,Yes,,B,"['Gives good feedback', 'Get ready to read', 'Tough grader']",people,people
Mandatory,average,good,average,0,32628104,0,,average,3,GGR107,"She's an okay professor, not my favourite but the course itself is not a bird course! There are about 50 pages of reading each week for reading quizzes and every one of those readings is critical for your final exam. Its also lectures recorded but she talks so much. TA marks the 2 essays in between so hard, you better be basically an English major.",12/12/2019,4.0,4.0,,3,N/A,3.0,3.0,1,No,1576169772000,No,1484,Yes,,B-,"['Participation matters', 'Lots of homework', 'Get ready to read']",people,people
Mandatory,average,good,average,0,32623806,0,,poor,2,GGR107,"I would say the course material alone is pretty interesting compared to the other available subjects... HOWEVER, do not take this class if you're looking to breeze by with a high grade. She speaks pretty casually which makes the lectures more engaging and comprehensive to students, but there is so much tedious work that goes into your grade.",12/12/2019,4.0,4.0,,2,N/A,2.0,2.0,1,No,1576128607000,No,1484,No,,N/A,"['Get ready to read', 'Graded by few things', ""Skip class? You won't pass.""]",people,people
N/A,average,good,average,0,32605994,0,,average,3,GGR107,"If you enjoy reading the most boring articles, this is the course for you. Sarah is a kind and funny prof but the course itself is horrible. Do not make the mistake that I did - thinking that ggr107 is a bird course. It's not.",12/11/2019,4.0,4.0,,3,N/A,3.0,3.0,1,No,1576043368000,No,1484,Yes,,N/A,"['So many papers', 'Get ready to read', 'Tough grader']",people,people
Not Mandatory,poor,good,poor,0,32585731,0,,awful,1,GGR107,horrible and marks hard,12/10/2019,5.0,5.0,,1,N/A,1.0,1.0,1,No,1575945077000,No,1484,Yes,,C,[],people,people
Mandatory,poor,good,poor,0,32266156,0,,awful,1,GGR107,"HARD,LONG, and COMPLICATED READINGS ALONG THE SEMESTER. TRY TO GET AWAY FROM HER AS FAR AS POSSIBLE",10/06/2019,5.0,5.0,,1,N/A,1.0,1.0,1,No,1570388887000,No,1484,Yes,,N/A,[],people,people
N/A,good,average,good,0,32215315,0,,awesome,5,GGR107,"Im so happy I took this course, Sarah is wonderful. Her sense of humour made the heavier/dryer material easier to get through! Shes passionate about what she teaches and is super knowledgeable. There is a HEAVY amount of required reading, some of which I think couldve been substituted with documentary footage, which could be more impactful.",09/05/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1567723721000,Yes,1484,Yes,,N/A,"['Caring', 'Inspirational', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,32062160,0,,good,4,GGR107,She was super passionate about the subject matter which in my opinion is the most important trait of a good prof. Her enthusiasm made the course really engaging. The course is reading heavy but there is still a lot of info given in lecture.,06/27/2019,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1561630757000,Yes,1484,Yes,,A,['Get ready to read'],people,people
N/A,good,good,good,0,32029226,0,,good,4,GGR107,"She is very knowledgable and has great ability in conveying the material clearly. Slides and lecture audio are posted on the Q, so they're easily accessible and organized. There are quite a lot of readings to do so you got to stay on top of things! Overall a pleasant experience.",06/15/2019,4.0,4.0,,4,N/A,4.0,4.0,1,No,1560572278000,Yes,1484,Yes,,N/A,"['Get ready to read', 'Caring']",people,people
Mandatory,average,average,average,1,29437000,0,,average,3,GGR107,- excellent critical writing skill required - lectures are not attractive - no textbook required,01/11/2018,3.0,3.0,,3,N/A,3.0,3.0,1,No,1515681781000,No,1484,Yes,,N/A,"['Lots of homework', 'Get ready to read', 'Graded by few things']",people,person
