attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,0,26714521,0,,average,3,PSY331,"Her tests are ridiculous: LA/SA AND an essay in 2hrs. A portion of the class simply do not finish writing in time. Course critique aside, she is a nice person and does her best to make the material interesting.",06/10/2016,4.0,4.0,,3,N/A,3.0,3.0,1,No,1465567020000,No,1484,Yes,,N/A,"[""Skip class? You won't pass."", 'Tough grader', 'Lecture heavy']",people,people
N/A,good,poor,average,0,25707544,0,,good,4,LSSC1212001,Great prof took her intro to psych class at gbc super easy tests ,12/15/2015,1.0,1.0,,3,It's my life,3.5,3.5,1,No,1450196393000,Yes,1484,Yes,,A+,"['Tough grader', 'Caring']",people,people
Mandatory,good,average,good,3,25331120,0,,good,4,PSY331H1,"Overall a passionate and inspiring prof, and the course material in itself is not hard. HOWEVER, her rigorous guidelines and convoluted marking breakdown make this course on emotions far more 'emotional' than it should be. ",11/03/2015,3.0,3.0,,4,Sorta interested,4.0,4.0,1,Yes,1446548316000,N/A,1484,Yes,,A-,['Lots of homework'],people,people
Mandatory,average,good,average,1,25265542,0,,good,3,PSY331,"Nice prof. but she provides very little guidance when it comes to her examinations - not to mention they are all short answer/essay. Slides do not make sense on their own and she does not even post the course readings on blackboard. Despite that she is kind, she still goes out of her way to make the course more difficult than it should be. ",10/19/2015,5.0,5.0,,4,Meh,3.5,3.5,1,Yes,1445244715000,N/A,1484,Yes,,B,"[""Skip class? You won't pass."", 'Tough grader', 'Lots of homework']",people,person
Mandatory,average,good,average,1,25232315,0,,good,3,PSY331,"Dr. Luby is a wonderful person and very easy to approach, however, the workload for this course is HIGH and the material is BORING. Attending lectures is a MUST and make sure you take good notes because her slides are VAGUE. Additionally, the research paper due at the end is complicated and they mark you pretty tough! ",10/06/2015,4.0,4.0,,4,Low,3.5,3.5,1,Yes,1444168108000,N/A,1484,Yes,,B,[],people,person
N/A,good,average,good,3,24300474,1,,awesome,4,LSSC1212001,"She took over from our previous professor who got a bug at the starting of our semester. Considering the fact that we missed two lectures, she did an amazing job by covering all the required curriculum. Not once did she rush the lectures and made it look like she was only teaching for the sake of covering the entire syllabus. She is FUNNY! :)  ",01/17/2015,2.0,2.0,,5,Really into it,4.5,4.5,1,No,1421496287000,N/A,1484,Yes,,N/A,"['Hilarious', 'Gives good feedback', 'Caring']",person,people
Mandatory,good,poor,good,0,24054819,1,,awesome,4,INTROTOPSYCH,"I took her introduction to psychology course at George brown college, she's a fantastic professor and an overall nice person. I would love to take the course again. ",12/12/2014,1.0,1.0,,5,Sorta interested,4.5,4.5,1,Yes,1418398490000,N/A,1484,Yes,,N/A,"['Gives good feedback', 'Amazing lectures', 'Inspirational']",person,people
Mandatory,average,average,average,1,23065767,0,,average,3,PSY331,she was nice and pleasant enough to listen to and she gave decent opportunities to boost marks but her evaluations were more stressful than they had to be for the material. Would not take again.,04/20/2014,3.0,3.0,,3,Sorta interested,3.0,3.0,1,No,1398004100000,N/A,1484,N/A,,N/A,[],people,person
Not Mandatory,good,average,good,0,22808488,2,,awesome,5,PSY330,Great prof overall. Very organized and concise. Tests are fair.,01/31/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1391129439000,N/A,1484,N/A,,A,[],people,people
Not Mandatory,good,average,good,0,22808484,2,,awesome,5,PSY323,"Great prof. Thoroughly enjoyed her class. Study the assigned readings well (they are all journal articles), and quizzes tend to be specific but fair.",01/31/2014,2.0,2.0,,5,Sorta interested,5.0,5.0,1,Yes,1391129318000,N/A,1484,N/A,,A-,[],people,people
