attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,32786073,0,,awesome,5,ECO202,"Very organized, solid professor, 10/10 would recommend!",01/03/2020,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1578015110000,Yes,1484,Yes,,N/A,"['Clear grading criteria', 'Graded by few things', 'Caring']",people,people
Mandatory,good,average,good,0,32642539,0,,awesome,5,ECO419,The best lecturer that I have seen in all of my U of T classes. Very well articulates and you some how get addicted to his enthusiasm. Love the way he simplifies complex ideas and renders them in an easy and digestible materials,12/13/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1576221280000,Yes,1484,Yes,,N/A,"['Inspirational', 'Amazing lectures', 'Respected']",people,people
Not Mandatory,good,average,good,1,28299527,0,,awesome,5,ECO202,"Good prof. His lecture slides follow the textbook closely and summarizes all the main, important points you need to know. Some test questions are from the textbook or very similar to them, so study textbook carefully. Tests are straightforward in general. Getting above A- is not very difficult in this course.",05/12/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1494622465000,Yes,1484,Yes,,A-,['Tough grader'],people,person
N/A,good,average,good,0,26985238,1,,awesome,5,ECO202,Great Prof! Super knowledgeable and always willing to help.,09/21/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1474451085000,Yes,1484,N/A,,A,"['Inspirational', 'Caring', 'Clear grading criteria']",person,people
N/A,good,poor,good,0,26335821,0,,awesome,5,ECO202,"Great Professor. Test are straight from textbook. Exam is challenging and involves out-syllabus material, yet if you studied the textbook your exam score will be easily curve up to A/A+ range despite the out-syllabus material.",04/20/2016,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1461150799000,Yes,1484,Yes,,A+,"['Amazing lectures', 'Inspirational']",people,people
N/A,good,poor,good,0,26154611,0,,awesome,5,ECO202,Great professor. Just read textbook and guaranteed A.,03/17/2016,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1458230489000,Yes,1484,Yes,,A,"['Respected', 'Clear grading criteria']",people,people
Not Mandatory,good,poor,good,1,26017727,0,,awesome,5,ECO202Y,I like him,02/01/2016,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1454355481000,Yes,1484,Yes,,A,"['EXTRA CREDIT', 'Clear grading criteria']",people,person
Not Mandatory,good,average,good,4,25525424,0,,awesome,5,ECO202,"The material is very easy to follow because everything he talks about is in the textbook. Unlike other professors who disregard the text altogether. The tests are hard and analytical but there are no surprise questions that he has not talked about before. Even though he talks for 2 hours straight, he finishes the material. ",12/02/2015,3.0,3.0,,4,It's my life,4.5,4.5,1,Yes,1449064251000,Yes,1484,Yes,,N/A,"['Tough grader', 'Lecture heavy']",people,people
N/A,average,average,average,0,24921819,0,,average,2,ECO202,"It's not that he is the worst prof I've ever had, but his lectures are too long. He talks non-stop for more than 2 hours. Homeworks are not easy either. There are no answers in the textbook, and TA's often do not know how to solve those problems. Test grading criteria are unnecessary tough. Would never take again.",05/30/2015,3.0,3.0,,3,Sorta interested,2.5,2.5,1,Yes,1433021215000,N/A,1484,Yes,,N/A,"['Lecture heavy', 'Tough grader']",people,people
N/A,average,good,average,1,24877424,0,,average,2,ECO202,"He talks non-stop for two hours without a break and has illegible writing, not willing to change this ever!!  His tests are very tricky and his lecture notes he posted looks like a huge textbook reading.",05/20/2015,4.0,4.0,,3,Meh,2.5,2.5,1,Yes,1432147430000,N/A,1484,Yes,,N/A,[],people,person
N/A,good,average,good,0,24844100,1,,good,4,ECO202,"What he requires from you will be straightforward. Everything he covers in lectures is the material in the textbook. Read the textbook before class and you will get a better understanding after attending lectures. His tests are fair, no trick questions ",05/15/2015,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1431733249000,Yes,1484,Yes,,N/A,"['Clear grading criteria', 'Get ready to read']",person,people
N/A,good,average,good,2,24717002,2,,awesome,5,ECO202Y,"Great professor. Follows the book page by page. Its a lot better to attend lectures, so try not to miss them. Tests are straight forward, no MCQs, but still tricky. Is always willing to answer questions, so don't feel intimidated... extremely helpful. Knows his subject area very well. ",05/01/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1430496327000,Yes,1484,Yes,,N/A,"['Lecture heavy', 'Caring']",people,people
Not Mandatory,good,average,good,1,24702179,3,,awesome,5,ECO202Y1,"Very good prof. His tests are very straightforward (no tricks), as long as you do the textbook readings you will get at least 60-70%. If you do the assigned problem sets you can get about 70-80%. If you do his past tests then you can definitely achieve over 90%. Gives you many opportunities to get bonus marks. Willing to help anyone if asked. Best!",04/29/2015,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1430348910000,Yes,1484,Yes,,N/A,"['EXTRA CREDIT', 'Caring']",people,person
N/A,average,good,average,1,24500430,3,,average,2,ECO202,"Hard to read his writing on his board and talks nonstop for two hours without a break, tests and exams are tricky!! He doesn't tell us the exact time when he posted something online and dose it after half an hour!? Very annoying...",03/25/2015,4.0,4.0,,3,Low,2.5,2.5,1,Yes,1427289715000,N/A,1484,Yes,,N/A,[],people,person
