attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,average,good,0,24590859,0,,awesome,5,HMB200,"He is my favourite prof! At first he may look unclear but he's a very knowledgable and great lecturer! I heard a lot about him before taking this course and was afraid and honestly didn't do as I expected in the midterm but I became one of his fans at the end! Just expect a lot of reading and memorizing, he told us it's his last year in uoft thou:(",04/14/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1428981467000,N/A,1484,Yes,,B-,"['Get ready to read', 'Respected', 'Inspirational']",people,people
N/A,good,average,good,0,24571180,0,,awesome,4,HMB200,He's super passionate about neuroscience and its very evident in the way he teaches! you have to go to his lectures and take notes in order to get the most out of the lecture slides but imo thats a good way to motivate lazy students like me to go to class and be as attentive as possible. ,04/09/2015,2.0,2.0,,5,Really into it,4.5,4.5,1,No,1428602862000,N/A,1484,Yes,,N/A,"['Respected', ""Skip class? You won't pass."", 'Clear grading criteria']",people,people
N/A,poor,good,poor,1,24523430,1,,poor,1,HMB200,Terrible teaching. His thoughts race all over the place. His sentences have too many distractions and are hard to follow. You have to record the class and re-listen to many of his sentences to begin to make sense of what he is trying to convery.,03/31/2015,5.0,5.0,,2,Meh,1.5,1.5,1,No,1427760997000,N/A,1484,Yes,,N/A,"[""Skip class? You won't pass.""]",person,person
Mandatory,average,good,good,3,23417416,0,,good,3,HMB200,"One of the best professors I've ever had. He may seem unclear at first, but after asking him questions he makes everything understood. He has vast knowledge on the subject and is very enthusiastic about what he teaches. One of the few profs who actually cares about the students.",07/02/2014,4.0,4.0,,5,Sorta interested,4.0,4.0,1,No,1404302396000,N/A,1484,N/A,,A+,[],people,people
N/A,average,good,poor,1,22901056,4,,poor,2,HMB200,"Tests consistently had material simply not covered in the course. Not mentioned in lecture, and not in the slides. No textbook was given. The TA's advice was to ""Google it"" but it is unknown what to search for because we literally don't know what to search for. Exams were littered with questions on facts, terms, and processes that were not taught.",03/11/2014,5.0,5.0,,1,Sorta interested,1.5,1.5,1,No,1394502617000,N/A,1484,N/A,,C,[],people,person
N/A,good,average,good,0,22625955,0,,good,4,PSY399,"The good: he's a nice guy, and he provides great feedback on assignments, cool learning experience. The bad: unreceptive to negotiation (deadlines and grades), does not answer emails, and it is the only course where participation has lowered my grade despite perfect attendance and an active presence in each class.",12/20/2013,3.0,3.0,,4,Low,4.0,4.0,1,No,1387541996000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,22499405,0,,awesome,5,HMB300,"I absolutely love John. He is a great prof, and really is passionate about his field. He invited students to attend a workshop of his, and his knowledge is almost encyclopedic! He gave free food too! He is not an easy prof, the material is tough, but he teaches it like a professional.",12/10/2013,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1386712840000,N/A,1484,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,22310002,2,,awful,1,PSY290,"He is very knowledgeable, but is the worst *teacher I've ever had. Disorganized and boring slideshows. His tests ask for the most minute details from the text. With my class, he also used a textbook that was assigned LAST year and not the current year, making the tests impossible because we never read the unassigned textbook! Horrific teacher.",11/13/2013,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1384362865000,N/A,1484,N/A,,N/A,[],people,person
N/A,poor,good,poor,1,21510884,2,,awful,1,HMB200,"Lectures were rushed, disorganized, and confusing. Content in slides didn't match what was tested. Quizzes/tests often have surprise material. Textbook doesn't properly cover the material and it's hard to research on your own. Avoid this prof at all costs.",04/10/2013,5.0,5.0,,1,Meh,1.0,1.0,1,No,1365555086000,N/A,1484,N/A,,N/A,[],people,person
N/A,average,average,average,0,21276235,0,,average,2,PSY290,"Everything is basically textbook. I only went to class to take the quizzes (requires studying but very easy if you've done so) but his tests were unconventional (2 essays, fill in the blanks). Psl300 made everything less anxiety-inducing. Classroom-teaching experience was not good. The material is interesting enough to keep your attention though.",01/18/2013,2.0,2.0,,3,It's my life,2.5,2.5,1,Yes,1358548153000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,good,good,0,20996805,0,,good,4,PSY290,"Very interesting, has passion for his field and can extend his knowledge to a variety of examples and other topic.All tests based on textbook that are only 25 pg's long. Reading is dense but very interesting and thought provoking. Tests are hard just because they are specific,structure of the tests are simple 2-3 pages t/f,fill in black,defin,essay",12/09/2012,4.0,4.0,,4,Really into it,4.0,4.0,1,Yes,1355057743000,N/A,1484,N/A,,N/A,[],people,people
N/A,average,good,average,1,20965014,0,,poor,2,PSY290,"I thought this would be a course I would love, but this prof made me seriously hate it. He is the most condescending professor I have ever experienced. He also asks the most specific questions ever,so you need to know every tiny, insignificant detail to do well. Not  good experience with this professor.",12/05/2012,4.0,4.0,,2,Low,2.0,2.0,1,Yes,1354748513000,N/A,1484,N/A,,N/A,[],people,person
N/A,average,good,average,0,20929412,0,,poor,2,PSY290,"In my persp. he has no interest or knowledge in PSY. From how he structures his lectures shows he doesn't really care about teaching. He's definitely passionate about the material, but rushes explanations and doesn't have the best interest of the students in mind. What makes his eval. difficult is that they are mostly free recall. SO STUDY HARD!",12/02/2012,4.0,4.0,,2,Really into it,2.0,2.0,1,Yes,1354413452000,N/A,1484,N/A,,N/A,[],people,people
N/A,average,good,good,1,20015020,0,,good,3,HMB200,"Really kind, sweet knowledgeable, and interesting.",04/08/2012,5.0,5.0,,5,Really into it,4.0,4.0,1,Yes,1333929166000,N/A,1484,N/A,,N/A,[],people,person
N/A,poor,good,poor,0,19909975,2,,awful,1,HMB200,"He clearly knows his stuff. He has a doctorate to prove it. But as far as his teaching goes.. he leaves a lot to be desired. Yeomans is vague about quiz/test material and what he expects, makes tests arbitrarily tricky, and is unresponsive and unhelpful during his office hours.",03/14/2012,5.0,5.0,,1,Really into it,1.0,1.0,1,Yes,1331736759000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,1,18776199,0,,awesome,4,HMB200,"He is very intelligent and he taught me a lot, although I had to overcome the intimidation I first felt with the material. He has a different way of presenting material which is holistic and very intuitive. I often go back to his lectures. They have been very useful and he is very helpful if approached outside class.",06/29/2011,2.0,2.0,,5,Sorta interested,4.5,4.5,1,Yes,1309341211000,N/A,1484,N/A,,N/A,[],people,person
N/A,good,average,good,1,18745901,0,,good,5,HMB200,He was really an amazing prof. His tests aren't meant to stump you. If you attended class (or got hold of the recordings like I did) you are golden. How he explains concepts is also crystal clear. The only problem with the course was the marking scheme (50% finals). But he really cares and always holds a review session on his own time right before.,06/19/2011,3.0,3.0,,3,Low,4.0,4.0,1,Yes,1308505109000,N/A,1484,N/A,,N/A,[],people,person
N/A,good,average,good,1,16784725,0,,awesome,5,HMB200,"One of the Best at UofT. Knowledgeable, approachable, enthusiastic, always smiling like a grandfather. His topics make you smirk to yourself about the wonder of Evolution. Sit in the front, so he can make eye contact with you and immerse you in the exciting world of Neurosci. Also, take PSL300 beforehand, for most of HMB200 builds on it.",02/04/2010,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1265318047000,N/A,1484,N/A,,N/A,[],people,person
N/A,poor,good,poor,0,15918534,1,,awful,1,PSY290,horrible,06/01/2009,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1243814943000,N/A,1484,N/A,,N/A,[],person,people
N/A,good,average,good,0,15126726,0,,good,4,PSY290,"He's knowledgable abt the subject matter and very enthusiastic. Lecture slides are available; tests get handed back the next week; before tests/exams he sets aside study sessions and Q/As meetings. I agree though, this is a challenging course ; majority of it is psl, not much psy involved. Advice: take an intro psl course before attempting 290",12/07/2008,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1228692010000,N/A,1484,N/A,,N/A,[],people,people
N/A,average,average,average,0,14245718,1,,average,3,HMB204,"Smart, enthusiastic, brimming with knowledge about neuroscience. However, he's a bit disorganized, gives long winding answers to questions, and goes rather fast through the material. Crams far too much detail in some sentences, says nothing at all in others. He clearly loves his subject, but comes off as arrogant and condescending outside of class.",04/04/2008,3.0,3.0,,2,It's my life,2.5,2.5,1,Yes,1207351544000,N/A,1484,N/A,,N/A,[],person,people
N/A,average,good,average,0,13775924,0,,average,3,PSY290,Enthusiastic prof but the course material is taught at a higher level in his rendition of the course.It's also difficult to ask him questions when he has no office hours.,12/08/2007,4.0,4.0,,2,It's my life,2.5,2.5,1,Yes,1197113566000,N/A,1484,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,13659976,1,,poor,1,PSY290,"He was the main reason I dropped the class.  He clearly didn't want to be teaching the course, and so his lectures were extremely fast-paced and unclear.  Steer clear of this prof, especially if you're not passionate about the course material.",11/15/2007,5.0,5.0,,2,Sorta interested,1.5,1.5,1,Yes,1195136037000,N/A,1484,N/A,,N/A,[],person,people
N/A,average,good,poor,0,13013076,0,,poor,2,NRS201,"He stands infront of class and has a neuroscience party by himself, not inviting any of his students to join. He wears has the only &quot;members only&quot; jacket. Full of knowledge and INCAPABLE of transmitting it to anybody else. If his field was my major I would be worried I ended up like him or to meet idiots like him at work. Stay away...",04/15/2007,5.0,5.0,,1,Sorta interested,1.5,1.5,1,No,1176595467000,N/A,1484,N/A,,N/A,[],people,people
N/A,average,good,poor,0,12763279,0,,poor,2,PSY290,"Wow the guy is very knowledgeable but hard to learn anything form a prof who doesn't expand on the text at all, doesn't post lecture slides and doesn't even return tests promptly or with the mark on it.",01/11/2007,4.0,4.0,,1,Sorta interested,1.5,1.5,1,Yes,1168550772000,N/A,1484,N/A,,N/A,[],people,people
