attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,32785805,0,,awesome,5,PSY270,"Prof. B is a great professor overall, friendly and engaging, super accessible outside of class and across multiple campuses, provides tips straight from the lecture content on how to maximize learning and memory potential in order to succeed! I would definitely recommend her!",01/03/2020,4.0,4.0,,5,N/A,5.0,5.0,1,No,1578012015000,Yes,1484,Yes,,B+,"['Clear grading criteria', 'Caring', 'Accessible outside class']",people,people
Mandatory,average,average,average,0,32686006,0,,average,3,PSY270,"I found her a little disorganized and was not the biggest fan of her lecture slides. I liked the in-class experiments and the lab reports, but beware the TA's grade extremely hard for those. I would say this was an okay class.",12/17/2019,3.0,3.0,,3,N/A,3.0,3.0,1,No,1576552537000,Yes,1484,Yes,,N/A,"['Participation matters', 'Test heavy', 'Lecture heavy']",people,people
Mandatory,good,average,good,0,32219530,0,,awesome,5,PSY270,One of my favourite professors at UofT. Very fair tests that really test your understanding and not facts on facts. Very friendly as well.,09/09/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1568055535000,Yes,1484,Yes,,A-,[],people,people
Mandatory,good,average,good,0,32088371,0,,awesome,5,PSY270,"She was honestly one of my favorite Profs. I've had at U of T. She really explained the topics well and taught in a way that made it easy for me to remember the information. On her tests she does do fill in the blank with out word banks so you have to know the exact word, but usually it was out of her lectures or from the reading pretty much.",07/10/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1562770446000,Yes,1484,Yes,,A-,[],people,people
Mandatory,good,good,good,1,31665991,0,,awesome,5,PSY270,"One of my favorite professors at UofT! The way she lectures makes the content interesting! I liked the way she lectured so much that after I dropped the spring session due to a bad grade (my fault), I re-enrolled the next semester because I missed her class. Fair with midterms/exams/extensions. Beware of Labs though! (TAs grade hard)",04/24/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1556134721000,Yes,1484,Yes,,B+,"['Accessible outside class', 'Gives good feedback', 'Amazing lectures']",people,person
Not Mandatory,good,average,good,0,30366076,0,,awesome,5,PSY270,"she's a little disorganized, but her lectures are easy to follow and she makes sure to explain things in a way that makes the material understandable. she will re-explain any topics that are more difficult if asked, and seems like she cares about her students.",07/23/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1532359566000,Yes,1484,Yes,,B+,"['Caring', ""Skip class? You won't pass."", 'Lecture heavy']",people,people
Mandatory,poor,average,poor,3,28768477,4,,awful,1,PSY270,DO NOT take her class. Everything was just disorganized.,10/21/2017,3.0,3.0,,1,N/A,1.0,1.0,1,Yes,1508622344000,No,1484,N/A,,N/A,"['Graded by few things', 'Participation matters']",people,people
Not Mandatory,good,good,good,0,28067370,1,,awesome,5,PSY240,"Thoroughly enjoyed this class; one of the best in the psych department. She was a funny professor who engaged the entire auditorium and made dense subject matter (ie. DSM criteria) understandable and interesting. If I had to criticize, I would say that, since the majority of the marking is test-based, the tests could have been easier.",04/18/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1492510974000,Yes,1484,Yes,,N/A,"['Test heavy', 'Hilarious', 'Accessible outside class']",person,people
N/A,average,average,average,6,27131662,0,,average,3,PSY240,Really tricky multiple choice. Pays way too much attention to little details and then tests you on them.,11/04/2016,3.0,3.0,,3,N/A,3.0,3.0,1,No,1478278676000,No,1484,Yes,,N/A,"['Tough grader', 'Test heavy']",people,people
Mandatory,poor,good,poor,0,23092285,6,,awful,1,PSY270,dont take it...,04/24/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1398345098000,N/A,1484,N/A,,N/A,[],people,people
Mandatory,poor,good,poor,0,23092267,6,,awful,1,PSY270,worst prof ever!!!,04/24/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1398345008000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,20579131,2,,awesome,4,PSY270,Enthusiastic and clear. Holds review sessions before every exam that are really helpful.,08/16/2012,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1345079698000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,20494292,0,,awesome,5,PSY270,One of my favourite psychology profs!,07/16/2012,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1342397229000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,20470689,2,,awesome,4,PSY270,very good prof,07/06/2012,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1341587310000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,19524830,0,,awesome,5,PSY280,great prof. Makes sure everyone is keeping up and makes lectures simple and easy to understand,12/15/2011,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1323962215000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,poor,good,0,19002616,0,,awesome,5,PSY280,"My Favorite PSY200 series class!!! Great prof, who is very friendly/approachable and always willing to answer questions, and is a great lecturer also. Tests were pretty easy, and she only tested on definitions from the book. All in all, a great course. I would re-take it in a second. Also it helps that Burton is kinda cute/hot",09/15/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1316116387000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,1,18360013,0,,awesome,5,PSY280,"engaging lectures and examples; explains concepts clearly and patiently; really fair on tests and assignments; gives feed back ASAP; responsible and highly organized; Overall, she's an excellent prof. I feel really motivated to work hard for her class and she's a wonderful person! :) Best psychology classes with her so far!",04/05/2011,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1302020282000,N/A,1484,N/A,,N/A,[],people,person
N/A,good,average,good,0,17756403,0,,awesome,5,PSY270,"She's a great teacher and shes extremely nice and friendly, always willing to explain concepts if you don't understand them, either in class or at her office hours. Her tests are fair enough if you bother to study for them. Its a shame that she only teaches 270 and 280...",11/11/2010,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1289510348000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,average,good,0,17383602,0,,awesome,4,PSY270,She is very nice and helpful.,07/01/2010,3.0,3.0,,5,It's my life,4.5,4.5,1,Yes,1277990198000,N/A,1484,N/A,,N/A,[],people,people
N/A,good,good,average,0,16906640,0,,good,4,PSY270,"Very engaging, makes it easier to pay attention in class with stories and interesting experiments.  Explains concepts very well.",03/24/2010,5.0,5.0,,3,Really into it,3.5,3.5,1,Yes,1269457530000,N/A,1484,N/A,,N/A,[],people,people
N/A,average,average,poor,1,16821866,1,,poor,2,PSY270,"Just puts the textbook on powerpoint, doesn't know how to explain concepts, does not properly explain assignments, and just seems flustered most of the time.",02/22/2010,3.0,3.0,,1,Sorta interested,1.5,1.5,1,Yes,1266865254000,N/A,1484,N/A,,N/A,[],person,person
N/A,good,good,good,0,16100306,0,,good,4,PSY280,Course content is very difficult and memorization of lectures and corresponding material is a must. Tests rely on multiple choice questions that apply to the bell curving rule and therefore are tricky and deliberately confusing. Instructor does good job of giving opportunity for a lot of bonus marks on tests.,08/07/2009,4.0,4.0,,4,Meh,4.0,4.0,1,No,1249634273000,N/A,1484,N/A,,N/A,[],people,people
